date,symbol,event
2021-04-23,KPRMILL,RAISE STOP ₹192.07 → ₹221.37 (new box ₹233.02–₹255.60 sealed)
2021-04-26,KPRMILL,"PYRAMID BUY ₹24,365.27 at ₹243.59 (box jump — doubling the stake with NEW capital; stop stays ₹221.37; charges ₹28.87)"
2021-04-28,IOB,"SELL ₹15,897.43 at stop ₹14.82 (-17.1%, charges ₹16.49) — the cash goes back to work at the next Friday screen"
2021-04-30,DCMSHRIRAM,fresh signal REFUSED — falling earnings power
2021-04-30,ELECON,fresh signal REFUSED — falling earnings power
2021-04-30,ELECTCAST,fresh signal REFUSED — falling earnings power
2021-04-30,GALLANTT,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.45× weekly, month 2.99×, ladder rising)"
2021-04-30,JAYNECOIND,fresh signal REFUSED — falling earnings power
2021-04-30,JSWSTEEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.34× weekly, month 2.91×, ladder rising)"
2021-04-30,PRAJIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.64× weekly, month 1.93×, ladder rising)"
2021-04-30,RAIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.85× weekly, month 2.94×, ladder rising)"
2021-04-30,SAIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.14× weekly, month 2.06×, ladder rising)"
2021-04-30,SHAREINDIA,fresh signal REFUSED — falling earnings power
2021-04-30,SPLPETRO,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.40× weekly, month 3.32×, ladder rising)"
2021-04-30,USHAMART,fresh signal REFUSED — falling earnings power
2021-04-30,WOCKPHARMA,fresh signal REFUSED — falling earnings power
2021-04-30,ZYDUSLIFE,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 3.01× weekly, month 2.95×, ladder rising)"
2021-05-03,MARKSANS,"BUY ₹15,897.43 at ₹70.95 (fresh Friday signal — ACCUMULATE: 3.13× weekly, month 3.97×, ladder rising; stop ₹64.12; charges ₹18.84)"
2021-05-07,KEI,RAISE STOP ₹471.20 → ₹485.02 (new box ₹510.55–₹532.45 sealed)
2021-05-10,KEI,"PYRAMID BUY ₹29,367.36 at ₹528.50 (box jump — doubling the stake with NEW capital; stop stays ₹485.02; charges ₹34.80)"
2021-05-11,AMBER,"SELL ₹10,412.07 at stop ₹2,977.30 (-1.8%, charges ₹10.80) — the cash goes back to work at the next Friday screen"
2021-05-14,KPRMILL,RAISE STOP ₹221.37 → ₹268.28 (new box ₹282.40–₹326.25 sealed)
2021-05-14,POLYMED,"RAISE STOP ₹719.96 → ₹902.50 (new box ₹950.00–₹1,085.15 sealed)"
2021-05-17,KPRMILL,"PYRAMID BUY ₹58,780.30 at ₹294.00 (box jump — doubling the stake with NEW capital; stop stays ₹268.28; charges ₹69.64)"
2021-05-17,POLYMED,"PYRAMID BUY ₹5,240.01 at ₹1,004.20 (box jump — doubling the stake with NEW capital; stop stays ₹902.50; charges ₹6.21)"
2021-05-21,DEEPAKFERT,RAISE STOP ₹209.52 → ₹264.10 (new box ₹278.00–₹297.65 sealed)
2021-05-21,MARKSANS,RAISE STOP ₹64.12 → ₹68.02 (new box ₹71.60–₹81.95 sealed)
2021-05-24,DEEPAKFERT,"PYRAMID BUY ₹36,917.15 at ₹300.00 (box jump — doubling the stake with NEW capital; stop stays ₹264.10; charges ₹43.74)"
2021-05-24,MARKSANS,"PYRAMID BUY ₹16,773.79 at ₹74.95 (box jump — doubling the stake with NEW capital; stop stays ₹68.02; charges ₹19.87)"
2021-05-28,KEI,RAISE STOP ₹485.02 → ₹558.60 (new box ₹588.00–₹638.80 sealed)
2021-05-31,KEI,"PYRAMID BUY ₹69,307.02 at ₹624.00 (box jump — doubling the stake with NEW capital; stop stays ₹558.60; charges ₹82.12)"
2021-06-04,DEEPAKFERT,RAISE STOP ₹264.10 → ₹269.80 (new box ₹284.00–₹314.00 sealed)
2021-06-04,JSWENERGY,RAISE STOP ₹81.99 → ₹108.49 (new box ₹114.20–₹119.50 sealed)
2021-06-04,KPITTECH,RAISE STOP ₹171.05 → ₹214.70 (new box ₹226.00–₹250.60 sealed)
2021-06-04,POLYMED,"RAISE STOP ₹902.50 → ₹950.00 (new box ₹1,000.00–₹1,165.00 sealed)"
2021-06-04,WELSPUNLIV,RAISE STOP ₹68.17 → ₹80.48 (new box ₹86.00–₹104.40 sealed)
2021-06-07,DEEPAKFERT,"PYRAMID BUY ₹73,052.66 at ₹297.00 (box jump — doubling the stake with NEW capital; stop stays ₹269.80; charges ₹86.55)"
2021-06-07,JSWENERGY,"PYRAMID BUY ₹81,948.21 at ₹136.40 (box jump — doubling the stake with NEW capital; stop stays ₹108.49; charges ₹97.09)"
2021-06-07,KPITTECH,"PYRAMID BUY ₹50,279.09 at ₹242.90 (box jump — doubling the stake with NEW capital; stop stays ₹214.70; charges ₹59.57)"
2021-06-07,POLYMED,"PYRAMID BUY ₹10,513.96 at ₹1,008.05 (box jump — doubling the stake with NEW capital; stop stays ₹950.00; charges ₹12.46)"
2021-06-07,WELSPUNLIV,"PYRAMID BUY ₹33,252.04 at ₹92.90 (box jump — doubling the stake with NEW capital; stop stays ₹80.48; charges ₹39.40)"
2021-06-11,JSWENERGY,RAISE STOP ₹108.49 → ₹126.83 (new box ₹133.50–₹147.80 sealed)
2021-06-14,JSWENERGY,PYRAMID BUY ₹1.88 lakh at ₹156.95 (box jump — doubling the stake with NEW capital; stop stays ₹126.83; charges ₹223.31)
2021-06-14,POLYMED,"SELL ₹19,784.74 at stop ₹950.00 (+2.0%, charges ₹20.52) — the cash goes back to work at the next Friday screen"
2021-06-18,KEI,RAISE STOP ₹558.60 → ₹608.00 (new box ₹640.00–₹718.90 sealed)
2021-06-21,KEI,PYRAMID BUY ₹1.51 lakh at ₹682.20 (box jump — doubling the stake with NEW capital; stop stays ₹608.00; charges ₹179.44)
2021-06-25,JSWENERGY,RAISE STOP ₹126.83 → ₹138.04 (new box ₹145.30–₹168.30 sealed)
2021-06-25,MARKSANS,RAISE STOP ₹68.02 → ₹76.87 (new box ₹81.65–₹97.60 sealed)
2021-06-28,JSWENERGY,PYRAMID BUY ₹3.70 lakh at ₹154.10 (box jump — doubling the stake with NEW capital; stop stays ₹138.04; charges ₹438.25)
2021-06-28,MARKSANS,"PYRAMID BUY ₹39,141.75 at ₹87.50 (box jump — doubling the stake with NEW capital; stop stays ₹76.87; charges ₹46.38)"
2021-07-02,DEEPAKFERT,RAISE STOP ₹269.80 → ₹364.65 (new box ₹390.00–₹474.50 sealed)
2021-07-05,DEEPAKFERT,PYRAMID BUY ₹1.94 lakh at ₹395.00 (box jump — doubling the stake with NEW capital; stop stays ₹364.65; charges ₹230.09)
2021-07-09,JSWENERGY,RAISE STOP ₹138.04 → ₹154.47 (new box ₹162.60–₹177.00 sealed)
2021-07-12,JSWENERGY,PYRAMID BUY ₹8.06 lakh at ₹168.00 (box jump — doubling the stake with NEW capital; stop stays ₹154.47; charges ₹955.00)
2021-07-16,KPITTECH,RAISE STOP ₹214.70 → ₹232.94 (new box ₹245.20–₹274.00 sealed)
2021-07-16,KPRMILL,RAISE STOP ₹268.28 → ₹333.07 (new box ₹350.60–₹372.95 sealed)
2021-07-16,WELSPUNLIV,RAISE STOP ₹80.48 → ₹97.56 (new box ₹102.70–₹109.70 sealed)
2021-07-19,KPITTECH,PYRAMID BUY ₹1.10 lakh at ₹267.05 (box jump — doubling the stake with NEW capital; stop stays ₹232.94; charges ₹130.91)
2021-07-19,KPRMILL,PYRAMID BUY ₹1.49 lakh at ₹372.00 (box jump — doubling the stake with NEW capital; stop stays ₹333.07; charges ₹176.14)
2021-07-19,WELSPUNLIV,"PYRAMID BUY ₹89,394.65 at ₹124.95 (box jump — doubling the stake with NEW capital; stop stays ₹97.56; charges ₹105.92)"
2021-07-30,WELSPUNLIV,RAISE STOP ₹97.56 → ₹117.99 (new box ₹124.20–₹134.50 sealed)
2021-08-02,WELSPUNLIV,PYRAMID BUY ₹1.93 lakh at ₹134.75 (box jump — doubling the stake with NEW capital; stop stays ₹117.99; charges ₹228.31)
2021-08-06,JSWENERGY,RAISE STOP ₹154.47 → ₹228.00 (new box ₹240.00–₹258.30 sealed)
2021-08-06,KPITTECH,RAISE STOP ₹232.94 → ₹266.76 (new box ₹280.80–₹315.65 sealed)
2021-08-06,KPRMILL,RAISE STOP ₹333.07 → ₹352.48 (new box ₹371.03–₹417.00 sealed)
2021-08-06,MARKSANS,RAISE STOP ₹76.87 → ₹77.14 (new box ₹81.20–₹83.55 sealed)
2021-08-06,WELSPUNLIV,RAISE STOP ₹117.99 → ₹124.64 (new box ₹131.20–₹145.40 sealed)
2021-08-09,JSWENERGY,"PYRAMID BUY ₹24.26 lakh at ₹253.00 (box jump — doubling the stake with NEW capital; stop stays ₹228.00; charges ₹2,874.68)"
2021-08-09,KPITTECH,PYRAMID BUY ₹2.58 lakh at ₹312.45 (box jump — doubling the stake with NEW capital; stop stays ₹266.76; charges ₹306.15)
2021-08-09,KPRMILL,PYRAMID BUY ₹3.19 lakh at ₹399.60 (box jump — doubling the stake with NEW capital; stop stays ₹352.48; charges ₹378.19)
2021-08-09,MARKSANS,"PYRAMID BUY ₹75,107.64 at ₹84.00 (box jump — doubling the stake with NEW capital; stop stays ₹77.14; charges ₹88.99)"
2021-08-09,WELSPUNLIV,PYRAMID BUY ₹3.88 lakh at ₹135.90 (box jump — doubling the stake with NEW capital; stop stays ₹124.64; charges ₹460.25)
2021-08-10,MARKSANS,"SELL ₹1.38 lakh at stop ₹77.14 (-6.1%, charges ₹142.86) — the cash goes back to work at the next Friday screen"
2021-08-10,WELSPUNLIV,"SELL ₹7.11 lakh at stop ₹124.64 (-2.8%, charges ₹737.91) — the cash goes back to work at the next Friday screen"
2021-08-11,JSWENERGY,"SELL ₹43.66 lakh at stop ₹228.00 (+11.4%, charges ₹4,528.74) — the cash goes back to work at the next Friday screen"
2021-08-11,KPRMILL,"SELL ₹5.62 lakh at stop ₹352.48 (-1.9%, charges ₹583.16) — the cash goes back to work at the next Friday screen"
2021-08-13,DYNAMATECH,fresh signal REFUSED — falling earnings power
2021-08-13,GABRIEL,RAISE STOP ₹86.92 → ₹118.77 (new box ₹125.05–₹146.00 sealed)
2021-08-13,KEI,RAISE STOP ₹608.00 → ₹663.29 (new box ₹698.20–₹762.00 sealed)
2021-08-13,MAHSCOOTER,fresh signal REFUSED — falling earnings power
2021-08-13,VIPIND,fresh signal REFUSED — falling earnings power
2021-08-16,GABRIEL,"PYRAMID BUY ₹16,085.36 at ₹149.30 (box jump — doubling the stake with NEW capital; stop stays ₹118.77; charges ₹19.06)"
2021-08-16,KEI,PYRAMID BUY ₹3.31 lakh at ₹744.95 (box jump — doubling the stake with NEW capital; stop stays ₹663.29; charges ₹391.67)
2021-08-16,TATAINVEST,"BUY ₹7.51 lakh at ₹130.81 (fresh Friday signal — BUY: 8.45× weekly, month 4.82×, ladder rising; stop ₹103.11; charges ₹889.53)"
2021-08-20,ASTERDM,fresh signal REFUSED — falling earnings power
2021-08-20,DEEPAKFERT,RAISE STOP ₹364.65 → ₹380.00 (new box ₹406.00–₹492.65 sealed)
2021-08-20,TATAINVEST,RAISE STOP ₹103.11 → ₹113.90 (new box ₹119.89–₹138.50 sealed)
2021-08-20,VIPIND,fresh signal REFUSED — falling earnings power
2021-08-23,DEEPAKFERT,PYRAMID BUY ₹3.94 lakh at ₹401.00 (box jump — doubling the stake with NEW capital; stop stays ₹380.00; charges ₹466.90)
2021-08-23,GRAVITA,"BUY ₹8.40 lakh at ₹188.60 (fresh Friday signal — BUY: 2.16× weekly, month 1.88×, ladder rising; stop ₹151.95; charges ₹995.66)"
2021-08-23,TATAINVEST,PYRAMID BUY ₹7.08 lakh at ₹123.50 (box jump — doubling the stake with NEW capital; stop stays ₹113.90; charges ₹838.86)
2021-08-27,ASTERDM,fresh signal REFUSED — falling earnings power
2021-08-27,DYNAMATECH,fresh signal REFUSED — falling earnings power
2021-08-27,GABRIEL,RAISE STOP ₹118.77 → ₹124.06 (new box ₹133.00–₹162.80 sealed)
2021-08-27,GRAVITA,RAISE STOP ₹151.95 → ₹164.49 (new box ₹177.00–₹218.70 sealed)
2021-08-27,KPITTECH,RAISE STOP ₹266.76 → ₹278.89 (new box ₹303.45–₹385.30 sealed)
2021-08-27,POWERINDIA,fresh signal REFUSED — falling earnings power
2021-08-27,SAFARI,fresh signal REFUSED — falling earnings power
2021-08-27,SWANCORP,fresh signal REFUSED — falling earnings power
2021-08-27,SWSOLAR,fresh signal REFUSED — falling earnings power
2021-08-30,GABRIEL,"PYRAMID BUY ₹29,653.60 at ₹137.70 (box jump — doubling the stake with NEW capital; stop stays ₹124.06; charges ₹35.13)"
2021-08-30,GRAVITA,"PYRAMID BUY ₹8.63 lakh at ₹194.00 (box jump — doubling the stake with NEW capital; stop stays ₹164.49; charges ₹1,022.95)"
2021-08-30,KPITTECH,PYRAMID BUY ₹5.61 lakh at ₹339.50 (box jump — doubling the stake with NEW capital; stop stays ₹278.89; charges ₹664.92)
2021-09-03,ASTERDM,fresh signal REFUSED — falling earnings power
2021-09-03,FIEMIND,fresh signal REFUSED — falling earnings power
2021-09-03,POWERINDIA,fresh signal REFUSED — falling earnings power
2021-09-03,PRESTIGE,fresh signal REFUSED — falling earnings power
2021-09-03,SAFARI,fresh signal REFUSED — falling earnings power
2021-09-06,HAL,"BUY ₹10.09 lakh at ₹705.00 (fresh Friday signal — BUY: 3.46× weekly, month 2.49×, ladder rising; stop ₹500.63; charges ₹1,195.66)"
2021-09-06,NHPC,"BUY ₹10.11 lakh at ₹27.90 (fresh Friday signal — BUY: 5.07× weekly, month 1.59×, ladder rising; stop ₹24.13; charges ₹1,198.16)"
2021-09-06,TDPOWERSYS,"BUY ₹10.06 lakh at ₹32.80 (fresh Friday signal — BUY: 2.60× weekly, month 4.52×, ladder rising; stop ₹25.56; charges ₹1,191.38)"
2021-09-09,DYNAMATECH,fresh signal REFUSED — falling earnings power
2021-09-09,HAL,RAISE STOP ₹500.63 → ₹636.29 (new box ₹669.77–₹728.50 sealed)
2021-09-09,IRCTC,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.19× weekly, month 1.76×, ladder rising)"
2021-09-09,KEI,RAISE STOP ₹663.29 → ₹718.20 (new box ₹756.00–₹792.95 sealed)
2021-09-09,LINDEINDIA,fresh signal REFUSED — falling earnings power
2021-09-09,PRESTIGE,fresh signal REFUSED — falling earnings power
2021-09-09,SWSOLAR,fresh signal REFUSED — falling earnings power
2021-09-09,TATAINVEST,RAISE STOP ₹113.90 → ₹118.32 (new box ₹124.55–₹129.45 sealed)
2021-09-13,HAL,"PYRAMID BUY ₹9.82 lakh at ₹687.02 (box jump — doubling the stake with NEW capital; stop stays ₹636.29; charges ₹1,163.80)"
2021-09-13,KEI,PYRAMID BUY ₹7.07 lakh at ₹796.70 (box jump — doubling the stake with NEW capital; stop stays ₹718.20; charges ₹837.26)
2021-09-13,NEOGEN,"BUY ₹11.90 lakh at ₹1,165.00 (fresh Friday signal — BUY: 10.32× weekly, month 3.05×, ladder rising; stop ₹841.94; charges ₹1,410.31)"
2021-09-13,TATAINVEST,"PYRAMID BUY ₹14.75 lakh at ₹128.69 (box jump — doubling the stake with NEW capital; stop stays ₹118.32; charges ₹1,747.13)"
2021-09-17,DEEPAKFERT,RAISE STOP ₹380.00 → ₹385.70 (new box ₹406.00–₹433.80 sealed)
2021-09-17,KEI,RAISE STOP ₹718.20 → ₹737.39 (new box ₹776.20–₹841.00 sealed)
2021-09-17,NHPC,RAISE STOP ₹24.13 → ₹25.55 (new box ₹26.90–₹28.40 sealed)
2021-09-17,TDPOWERSYS,RAISE STOP ₹25.56 → ₹29.75 (new box ₹31.32–₹36.48 sealed)
2021-09-20,DEEPAKFERT,"PYRAMID BUY ₹8.45 lakh at ₹430.00 (box jump — doubling the stake with NEW capital; stop stays ₹385.70; charges ₹1,000.73)"
2021-09-20,KEI,"PYRAMID BUY ₹15.05 lakh at ₹849.00 (box jump — doubling the stake with NEW capital; stop stays ₹737.39; charges ₹1,783.38)"
2021-09-20,NHPC,"PYRAMID BUY ₹10.01 lakh at ₹27.65 (box jump — doubling the stake with NEW capital; stop stays ₹25.55; charges ₹1,186.02)"
2021-09-20,TDPOWERSYS,"PYRAMID BUY ₹9.74 lakh at ₹31.80 (box jump — doubling the stake with NEW capital; stop stays ₹29.75; charges ₹1,153.69)"
2021-09-24,NEOGEN,"RAISE STOP ₹841.94 → ₹1,035.55 (new box ₹1,090.05–₹1,239.90 sealed)"
2021-09-24,TATAINVEST,RAISE STOP ₹118.32 → ₹118.77 (new box ₹125.03–₹132.00 sealed)
2021-09-27,NEOGEN,"PYRAMID BUY ₹12.81 lakh at ₹1,255.00 (box jump — doubling the stake with NEW capital; stop stays ₹1,035.55; charges ₹1,517.46)"
2021-09-27,TATAINVEST,"PYRAMID BUY ₹29.98 lakh at ₹130.90 (box jump — doubling the stake with NEW capital; stop stays ₹118.77; charges ₹3,552.29)"
2021-10-01,NEOGEN,"RAISE STOP ₹1,035.55 → ₹1,142.85 (new box ₹1,203.00–₹1,379.90 sealed)"
2021-10-04,NEOGEN,"PYRAMID BUY ₹25.60 lakh at ₹1,255.10 (box jump — doubling the stake with NEW capital; stop stays ₹1,142.85; charges ₹3,033.36)"
2021-10-08,KEI,RAISE STOP ₹737.39 → ₹853.10 (new box ₹898.00–₹997.70 sealed)
2021-10-11,KEI,"PYRAMID BUY ₹34.86 lakh at ₹983.80 (box jump — doubling the stake with NEW capital; stop stays ₹853.10; charges ₹4,130.62)"
2021-10-14,HAL,RAISE STOP ₹636.29 → ₹636.50 (new box ₹670.00–₹705.50 sealed)
2021-10-14,TATAINVEST,RAISE STOP ₹118.77 → ₹134.91 (new box ₹142.01–₹150.90 sealed)
2021-10-14,TDPOWERSYS,RAISE STOP ₹29.75 → ₹30.53 (new box ₹32.13–₹35.00 sealed)
2021-10-18,HAL,"PYRAMID BUY ₹21.08 lakh at ₹737.50 (box jump — doubling the stake with NEW capital; stop stays ₹636.50; charges ₹2,497.12)"
2021-10-18,TATAINVEST,"PYRAMID BUY ₹76.96 lakh at ₹168.10 (box jump — doubling the stake with NEW capital; stop stays ₹134.91; charges ₹9,118.21)"
2021-10-18,TDPOWERSYS,"PYRAMID BUY ₹21.32 lakh at ₹34.84 (box jump — doubling the stake with NEW capital; stop stays ₹30.53; charges ₹2,526.47)"
2021-10-22,IRB,fresh signal REFUSED — falling earnings power
2021-10-22,KEI,"SELL ₹60.36 lakh at stop ₹853.10 (-4.1%, charges ₹6,261.56) — the cash goes back to work at the next Friday screen"
2021-10-22,NHPC,RAISE STOP ₹25.55 → ₹27.60 (new box ₹29.05–₹31.00 sealed)
2021-10-22,SJVN,fresh signal REFUSED — falling earnings power
2021-10-22,TDPOWERSYS,"SELL ₹37.31 lakh at stop ₹30.53 (-9.1%, charges ₹3,870.23) — the cash goes back to work at the next Friday screen"
2021-10-22,UNIONBANK,fresh signal REFUSED — falling earnings power
2021-10-25,LTM,"BUY ₹41.55 lakh at ₹6,555.00 (fresh Friday signal — BUY: 4.63× weekly, month 1.86×, ladder rising; stop ₹5,353.77; charges ₹4,923.51)"
2021-10-25,NEOGEN,"SELL ₹46.55 lakh at stop ₹1,142.85 (-7.3%, charges ₹4,828.46) — the cash goes back to work at the next Friday screen"
2021-10-25,NHPC,"PYRAMID BUY ₹23.81 lakh at ₹32.90 (box jump — doubling the stake with NEW capital; stop stays ₹27.60; charges ₹2,820.76)"
2021-10-28,HAL,"SELL ₹36.32 lakh at stop ₹636.50 (-11.2%, charges ₹3,767.48) — the cash goes back to work at the next Friday screen"
2021-10-29,ARVIND,fresh signal REFUSED — falling earnings power
2021-10-29,JAYNECOIND,fresh signal REFUSED — falling earnings power
2021-10-29,LTM,"RAISE STOP ₹5,353.77 → ₹5,950.99 (new box ₹6,264.20–₹7,155.00 sealed)"
2021-10-29,TATAINVEST,RAISE STOP ₹134.91 → ₹143.65 (new box ₹151.21–₹173.39 sealed)
2021-10-29,TTML,fresh signal REFUSED — falling earnings power
2021-10-29,UNITDSPR,fresh signal REFUSED — falling earnings power
2021-10-29,VTL,fresh signal REFUSED — falling earnings power
2021-11-01,LTM,"PYRAMID BUY ₹42.55 lakh at ₹6,720.00 (box jump — doubling the stake with NEW capital; stop stays ₹5,950.99; charges ₹5,041.46)"
2021-11-01,PERSISTENT,"BUY ₹59.07 lakh at ₹1,977.15 (fresh Friday signal — ACCUMULATE: 1.71× weekly, month 2.09×, ladder rising; stop ₹1,728.75; charges ₹6,998.60)"
2021-11-01,TATAINVEST,"PYRAMID BUY ₹1.35 crore at ₹148.00 (box jump — doubling the stake with NEW capital; stop stays ₹143.65; charges ₹16,046.34)"
2021-11-04,ABFRL,fresh signal REFUSED — falling earnings power
2021-11-04,OBEROIRLTY,fresh signal REFUSED — falling earnings power
2021-11-04,TTML,fresh signal REFUSED — falling earnings power
2021-11-11,DEEPAKFERT,"SELL ₹15.13 lakh at stop ₹385.70 (-3.5%, charges ₹1,569.19) — the cash goes back to work at the next Friday screen"
2021-11-12,ASTRAMICRO,fresh signal REFUSED — falling earnings power
2021-11-12,DBREALTY,fresh signal REFUSED — falling earnings power
2021-11-12,GRAVITA,RAISE STOP ₹164.49 → ₹197.03 (new box ₹207.40–₹234.00 sealed)
2021-11-12,JBMA,fresh signal REFUSED — falling earnings power
2021-11-12,NHPC,RAISE STOP ₹27.60 → ₹28.69 (new box ₹30.20–₹32.25 sealed)
2021-11-12,TTML,fresh signal REFUSED — falling earnings power
2021-11-12,TVSMOTOR,fresh signal REFUSED — falling earnings power
2021-11-12,UNIONBANK,fresh signal REFUSED — falling earnings power
2021-11-15,GOKULAGRO,"BUY ₹67.72 lakh at ₹31.05 (fresh Friday signal — BUY: 2.63× weekly, month 1.60×, ladder rising; stop ₹24.87; charges ₹8,023.99)"
2021-11-15,GRAVITA,"PYRAMID BUY ₹19.55 lakh at ₹219.80 (box jump — doubling the stake with NEW capital; stop stays ₹197.03; charges ₹2,316.61)"
2021-11-15,NHPC,"PYRAMID BUY ₹46.72 lakh at ₹32.30 (box jump — doubling the stake with NEW capital; stop stays ₹28.69; charges ₹5,535.35)"
2021-11-15,SFL,signal SKIPPED — cash below half a slice
2021-11-18,NHPC,RAISE STOP ₹28.69 → ₹30.11 (new box ₹31.70–₹33.20 sealed)
2021-11-22,GRAVITA,"SELL ₹35.00 lakh at stop ₹197.03 (-4.1%, charges ₹3,630.21) — the cash goes back to work at the next Friday screen"
2021-11-22,NHPC,"PYRAMID BUY ₹95.12 lakh at ₹32.90 (box jump — doubling the stake with NEW capital; stop stays ₹30.11; charges ₹11,269.67)"
2021-11-26,GLAXO,fresh signal REFUSED — falling earnings power
2021-11-26,GOKULAGRO,RAISE STOP ₹24.87 → ₹26.03 (new box ₹28.51–₹36.79 sealed)
2021-11-26,KPITTECH,RAISE STOP ₹278.89 → ₹398.63 (new box ₹422.00–₹499.90 sealed)
2021-11-26,LTM,"RAISE STOP ₹5,950.99 → ₹6,270.00 (new box ₹6,600.00–₹7,564.95 sealed)"
2021-11-26,OPTIEMUS,fresh signal REFUSED — falling earnings power
2021-11-26,PGIL,fresh signal REFUSED — falling earnings power
2021-11-26,TATAINVEST,"SELL ₹2.62 crore at stop ₹143.65 (-3.2%, charges ₹27,226.67) — the cash goes back to work at the next Friday screen"
2021-11-26,TTML,fresh signal REFUSED — falling earnings power
2021-11-29,BSOFT,"BUY ₹90.42 lakh at ₹465.20 (fresh Friday signal — BUY: 3.61× weekly, month 2.59×, ladder rising; stop ₹375.44; charges ₹10,713.28)"
2021-11-29,ESCORTS,"BUY ₹90.58 lakh at ₹1,875.00 (fresh Friday signal — BUY: 1.78× weekly, month 2.18×, ladder rising; stop ₹1,369.04; charges ₹10,732.60)"
2021-11-29,GOKULAGRO,"PYRAMID BUY ₹75.55 lakh at ₹34.68 (box jump — doubling the stake with NEW capital; stop stays ₹26.03; charges ₹8,951.32)"
2021-11-29,KPITTECH,"PYRAMID BUY ₹15.03 lakh at ₹455.00 (box jump — doubling the stake with NEW capital; stop stays ₹398.63; charges ₹1,781.21)"
2021-11-29,LTM,"PYRAMID BUY ₹82.65 lakh at ₹6,530.00 (box jump — doubling the stake with NEW capital; stop stays ₹6,270.00; charges ₹9,792.03)"
2021-11-29,NHPC,"SELL ₹1.74 crore at stop ₹30.11 (-6.2%, charges ₹18,030.20) — the cash goes back to work at the next Friday screen"
2021-12-03,BSOFT,RAISE STOP ₹375.44 → ₹424.65 (new box ₹447.00–₹513.95 sealed)
2021-12-03,GLAXO,fresh signal REFUSED — falling earnings power
2021-12-03,SFL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.40× weekly, month 2.05×, ladder rising)"
2021-12-03,SOLARINDS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.55× weekly, month 2.23×, ladder rising)"
2021-12-03,TTML,fresh signal REFUSED — falling earnings power
2021-12-06,BSE,"BUY ₹98.60 lakh at ₹209.99 (fresh Friday signal — BUY: 4.20× weekly, month 1.77×, ladder rising; stop ₹158.85; charges ₹11,682.26)"
2021-12-06,BSOFT,"PYRAMID BUY ₹94.16 lakh at ₹485.00 (box jump — doubling the stake with NEW capital; stop stays ₹424.65; charges ₹11,156.03)"
2021-12-06,CHAMBLFERT,"BUY ₹98.37 lakh at ₹407.45 (fresh Friday signal — ACCUMULATE: 3.11× weekly, month 1.86×, ladder rising; stop ₹274.46; charges ₹11,655.20)"
2021-12-06,PGEL,"BUY ₹98.03 lakh at ₹61.77 (fresh Friday signal — BUY: 2.46× weekly, month 1.72×, ladder rising; stop ₹37.43; charges ₹11,614.67)"
2021-12-10,ESCORTS,"RAISE STOP ₹1,369.04 → ₹1,739.73 (new box ₹1,831.30–₹1,889.75 sealed)"
2021-12-10,KPITTECH,RAISE STOP ₹398.63 → ₹458.85 (new box ₹483.00–₹531.00 sealed)
2021-12-10,PERSISTENT,"RAISE STOP ₹1,728.75 → ₹1,961.89 (new box ₹2,065.15–₹2,217.40 sealed)"
2021-12-13,ESCORTS,"PYRAMID BUY ₹90.19 lakh at ₹1,869.00 (box jump — doubling the stake with NEW capital; stop stays ₹1,739.73; charges ₹10,685.58)"
2021-12-13,KPITTECH,"PYRAMID BUY ₹33.35 lakh at ₹505.00 (box jump — doubling the stake with NEW capital; stop stays ₹458.85; charges ₹3,951.55)"
2021-12-13,PERSISTENT,"PYRAMID BUY ₹65.05 lakh at ₹2,180.00 (box jump — doubling the stake with NEW capital; stop stays ₹1,961.89; charges ₹7,707.50)"
2021-12-20,KPITTECH,"SELL ₹60.51 lakh at stop ₹458.85 (+3.5%, charges ₹6,276.55) — the cash goes back to work at the next Friday screen"
2021-12-24,BSE,RAISE STOP ₹158.85 → ₹181.60 (new box ₹200.56–₹263.74 sealed)
2021-12-24,KITEX,fresh signal REFUSED — falling earnings power
2021-12-24,PERSISTENT,"RAISE STOP ₹1,961.89 → ₹2,067.34 (new box ₹2,176.15–₹2,376.05 sealed)"
2021-12-24,PGEL,RAISE STOP ₹37.43 → ₹56.96 (new box ₹60.98–₹74.39 sealed)
2021-12-24,SWANCORP,fresh signal REFUSED — falling earnings power
2021-12-27,BSE,"PYRAMID BUY ₹96.40 lakh at ₹205.56 (box jump — doubling the stake with NEW capital; stop stays ₹181.60; charges ₹11,421.78)"
2021-12-27,PERSISTENT,"PYRAMID BUY ₹1.38 crore at ₹2,311.50 (box jump — doubling the stake with NEW capital; stop stays ₹2,067.34; charges ₹16,335.16)"
2021-12-27,PGEL,"PYRAMID BUY ₹1.13 crore at ₹71.00 (box jump — doubling the stake with NEW capital; stop stays ₹56.96; charges ₹13,335.46)"
