nse_symbol,status
KSB,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=6"
KSCL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
KTKBANK,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=4,Cash from Financing Activity=4"
LALPATHLAB,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=9"
LATENTVIEW,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
LAURUSLABS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
LEMONTREE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=6"
LENSKART,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=6"
LGEINDIA,"ok:standalone:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=5,Cash from Financing Activity=3"
LICHSGFIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
LICI,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=2,Cash from Investing Activity=7,Cash from Financing Activity=3"
LINDEINDIA,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
LLOYDSENGG,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
LLOYDSENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=8,Cash from Financing Activity=6"
LLOYDSME,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=9,Cash from Financing Activity=7"
LODHA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=7,Cash from Financing Activity=9"
LOTUSDEV,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=8"
LT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=7"
LTF,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
LTFOODS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=13,Cash from Financing Activity=7"
LTM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=8"
LTTS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=11,Cash from Financing Activity=7"
LUMAXTECH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
LUPIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
LXCHEM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=7"
MAHABANK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=5,Cash from Financing Activity=6"
MAHSCOOTER,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=2"
MAHSEAMLES,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=6"
MANAPPURAM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=11"
MANKIND,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=11,Cash from Financing Activity=7"
MANORAMA,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=7,Cash from Investing Activity=4,Cash from Financing Activity=6"
MANYAVAR,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=7"
MAPMYINDIA,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
MARICO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=11,Cash from Financing Activity=8"
MARKSANS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
MARUTI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
MASTEK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
MAXHEALTH,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=8"
MAZDOCK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
MCX,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=4"
MEDANTA,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
MEDPLUS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=6"
MEESHO,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=4"
METROPOLIS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
MFSL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=9"
MGL,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=5"
MIDHANI,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=4"
MINDACORP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=8"
MMTC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
MOIL,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=2"
MOTHERSON,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
MOTILALOFS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=11,Cash from Investing Activity=8,Cash from Financing Activity=10"
MPHASIS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=8,Cash from Financing Activity=7"
MRF,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=8"
MRPL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
MSTCLTD,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=5"
MSUMI,"ok:standalone:headline=6:cols=6;schedules=Cash from Operating Activity=8,Cash from Investing Activity=4,Cash from Financing Activity=6"
MTARTECH,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=7"
MUTHOOTFIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=10"
NAM-INDIA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=6"
NATCOPHARM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
NATIONALUM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=6"
NAUKRI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=8"
NAVA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
NAVINFLUOR,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
NAZARA,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=7"
NBCC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=11,Cash from Investing Activity=11,Cash from Financing Activity=4"
NCC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
NEOGEN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
NESCO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=5"
NESTLEIND,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
NETWEB,"ok:standalone:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=5,Cash from Financing Activity=7"
NETWORK18,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=8"
NEULANDLAB,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
NEWGEN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
NFL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=5"
NH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=9"
NHPC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
NIACL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=5"
NIVABUPA,"ok:standalone:headline=6:cols=8;schedules=Cash from Operating Activity=3,Cash from Investing Activity=6,Cash from Financing Activity=4"
NLCINDIA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=5,Cash from Financing Activity=7"
NMDC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=7"
NSLNISP,"ok:standalone:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=5,Cash from Financing Activity=5"
NTPC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=6"
NTPCGREEN,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=6"
NUVAMA,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=9"
NUVOCO,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
NYKAA,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
OBEROIRLTY,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=8"
OFSS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=5"
OIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=6"
OLAELEC,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=8"
OLECTRA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=5"
ONESOURCE,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
ONGC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=6"
OPTIEMUS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=8"
ORIENTCEM,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
ORKLAINDIA,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=7"
OSWALPUMPS,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=6,Cash from Investing Activity=6,Cash from Financing Activity=6"
PAGEIND,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
PARADEEP,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=5"
PARAS,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=6,Cash from Investing Activity=12,Cash from Financing Activity=7"
PARKHOSPS,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=6"
PATANJALI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=7"
PAYTM,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=10,Cash from Investing Activity=10,Cash from Financing Activity=7"
PCBL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=7"
PCJEWELLER,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
PERSISTENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=7"
PETRONET,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=8,Cash from Financing Activity=4"
PFC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=9"
PFIZER,"ok:consolidated:headline=6:cols=3;schedules=Cash from Operating Activity=8,Cash from Investing Activity=4,Cash from Financing Activity=2"
PFOCUS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
PGEL,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=8"
PGIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=8"
PHOENIXLTD,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=8"
PICCADIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
PIDILITIND,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
PIIND,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
PINELABS,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=8"
PIRAMALFIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=11,Cash from Financing Activity=9"
PNB,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=6"
PNBHOUSING,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=10,Cash from Investing Activity=5,Cash from Financing Activity=9"
PNCINFRA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=6,Cash from Financing Activity=7"
PNGJL,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
POLICYBZR,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=4"
POLYCAB,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
POLYMED,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
POONAWALLA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=9"
POWERGRID,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=11,Cash from Financing Activity=6"
POWERINDIA,"ok:standalone:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=3,Cash from Financing Activity=7"
POWERMECH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=11,Cash from Financing Activity=7"
PPLPHARMA,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=7"
PRAJIND,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
PREMIERENE,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=8"
PRESTIGE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=11"
PRICOLLTD,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
PRIVISCL,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
PRSMJOHNSN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
PRUDENT,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
PTC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=6"
PTCIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=8"
PURVA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=6"
PVRINOX,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
PWL,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=9,Cash from Investing Activity=11,Cash from Financing Activity=6"
QPOWER,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=5"
QUESS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=12,Cash from Financing Activity=9"
RADICO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
RAILTEL,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=6,Cash from Investing Activity=5,Cash from Financing Activity=3"
RAIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=6"
RAINBOW,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
RALLIS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=8"
RAMCOCEM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=11,Cash from Financing Activity=7"
RATEGAIN,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=8"
RATNAMANI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
RAYMONDLSL,"ok:consolidated:headline=6:cols=3;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=5"
RBA,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=5"
RBLBANK,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=3,Cash from Financing Activity=5"
RCF,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=9,Cash from Financing Activity=8"
RECLTD,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=13,Cash from Financing Activity=9"
REDINGTON,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
REDTAPE,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=5"
REFEX,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
RELAXO,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
RELIANCE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=7,Cash from Financing Activity=8"
RELIGARE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=10,Cash from Financing Activity=11"
RENUKA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
RHIM,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
RITES,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=6"
RKFORGE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=11,Cash from Financing Activity=7"
ROUTE,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
RPOWER,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=8"
RRKABEL,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
RTNINDIA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=7"
RTNPOWER,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=6"
RUBICON,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=6"
RVNL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=5"
SAATVIKGL,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=5"
SAFARI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=11,Cash from Investing Activity=7,Cash from Financing Activity=8"
SAGILITY,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=6,Cash from Investing Activity=6,Cash from Financing Activity=7"
SAIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
SAILIFE,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=6"
SAMHI,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
SAMMAANCAP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=12,Cash from Financing Activity=9"
SANDUMA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
SANOFICONR,"ok:standalone:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=2,Cash from Financing Activity=4"
SANSERA,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
SAPPHIRE,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=6"
SARDAEN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=12,Cash from Financing Activity=7"
SAREGAMA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
SBFC,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=9"
SBICARD,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=9"
SBILIFE,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=3,Cash from Investing Activity=7,Cash from Financing Activity=3"
SBIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=6"
SCHAEFFLER,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=4,Cash from Financing Activity=3"
SCHNEIDER,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=5,Cash from Financing Activity=6"
SCI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=6"
SENCO,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=9,Cash from Investing Activity=4,Cash from Financing Activity=7"
SFL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=10,Cash from Financing Activity=9"
SHAILY,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=8,Cash from Investing Activity=4,Cash from Financing Activity=7"
SHAKTIPUMP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=7"
