nse_symbol,status
SWANCORP,skip:current_through_FY2025
SUDARSCHEM,ok:ars_listed=5:downloaded=5:people_unique=10
SWSOLAR,skip:current_through_FY2026
SUMICHEM,ok:ars_listed=5:downloaded=5:people_unique=8
SYRMA,skip:current_through_FY2025
SUNPHARMA,ok:ars_listed=5:downloaded=5:people_unique=8
SWIGGY,ok:ars_listed=2:downloaded=2:people_unique=5
TARIL,ok:ars_listed=5:downloaded=4:people_unique=8
SYNGENE,no_extractable_people:dl=5
TATACHEM,skip:current_through_FY2026
TANLA,ok:ars_listed=5:downloaded=5:people_unique=5
TARC,ok:ars_listed=5:downloaded=4:people_unique=8
TATAELXSI,skip:current_through_FY2026
TATAINVEST,skip:current_through_FY2026
TATACAP,ok:ars_listed=1:downloaded=1:people_unique=3
SUPREMEIND,no_extractable_people:dl=5
TATATECH,skip:current_through_FY2026
TBOTEK,skip:current_through_FY2025
TATACOMM,ok:ars_listed=5:downloaded=5:people_unique=4
TATAPOWER,ok:ars_listed=5:downloaded=5:people_unique=1
TATASTEEL,no_extractable_people:dl=5
TECHNOE,skip:current_through_FY2025
TEGA,skip:current_through_FY2025
TEJASNET,skip:current_through_FY2026
TATACONSUM,ok:ars_listed=5:downloaded=5:people_unique=1
TEXRAIL,skip:current_through_FY2025
TENNIND,no_annual_reports
TCS,no_extractable_people:dl=5
THELEELA,no_extractable_people:dl=1
THOMASCOOK,skip:current_through_FY2025
THYROCARE,skip:current_through_FY2026
TDPOWERSYS,ok:ars_listed=5:downloaded=5:people_unique=3
TI,skip:current_through_FY2025
TIMETECHNO,skip:current_through_FY2025
TECHM,ok:ars_listed=5:downloaded=5:people_unique=2
TIPSMUSIC,skip:current_through_FY2025
TITAGARH,skip:current_through_FY2025
TIMKEN,ok:ars_listed=5:downloaded=5:people_unique=3
TIINDIA,ok:ars_listed=5:downloaded=5:people_unique=5
TMCV,skip:current_through_FY2026
THERMAX,ok:ars_listed=5:downloaded=5:people_unique=4
TMB,no_extractable_people:dl=4
THANGAMAYL,ok:ars_listed=5:downloaded=5:people_unique=1
TRANSRAILL,skip:current_through_FY2025
TRAVELFOOD,no_annual_reports
TRENT,skip:current_through_FY2026
TMPV,ok:ars_listed=5:downloaded=5:people_unique=2
TRITURBINE,skip:current_through_FY2025
TITAN,ok:ars_listed=5:downloaded=5:people_unique=2
TORNTPOWER,ok:ars_listed=5:downloaded=5:people_unique=2
TTML,skip:current_through_FY2026
TSFINV,ok:ars_listed=3:downloaded=3:people_unique=2
TRIDENT,ok:ars_listed=5:downloaded=5:people_unique=26
TORNTPHARM,no_extractable_people:dl=5
TRIVENI,no_extractable_people:dl=5
TVSSCS,ok:ars_listed=4:downloaded=4:people_unique=1
TVSMOTOR,ok:ars_listed=5:downloaded=5:people_unique=3
UNIONBANK,skip:current_through_FY2025
UCOBANK,ok:ars_listed=5:downloaded=5:people_unique=2
UBL,ok:ars_listed=5:downloaded=5:people_unique=8
UJJIVANSFB,ok:ars_listed=5:downloaded=5:people_unique=3
UNITDSPR,ok:ars_listed=5:downloaded=5:people_unique=2
URBANCO,no_extractable_people:dl=1
ULTRACEMCO,ok:ars_listed=5:downloaded=5:people_unique=5
UNOMINDA,ok:ars_listed=5:downloaded=5:people_unique=3
UTLSOLAR,no_annual_reports
UPL,ok:ars_listed=5:downloaded=5:people_unique=11
V2RETAIL,ok:ars_listed=5:downloaded=5:people_unique=10
USHAMART,ok:ars_listed=5:downloaded=5:people_unique=8
UTIAMC,ok:ars_listed=5:downloaded=5:people_unique=19
VAIBHAVGBL,ok:ars_listed=5:downloaded=5:people_unique=8
VIJAYA,skip:current_through_FY2025
VEDL,ok:ars_listed=5:downloaded=5:people_unique=3
VBL,ok:ars_listed=5:downloaded=5:people_unique=2
VIKRAMSOLR,ok:ars_listed=2:downloaded=2:people_unique=14
VGUARD,ok:ars_listed=5:downloaded=5:people_unique=3
VMM,skip:current_through_FY2025
VIPIND,ok:ars_listed=5:downloaded=5:people_unique=6
VOLTAS,skip:current_through_FY2026
VTL,skip:current_through_FY2025
WAAREEENER,skip:current_through_FY2025
WAAREERTL,skip:current_through_FY2025
VIYASH,ok:ars_listed=5:downloaded=5:people_unique=9
WAKEFIT,no_annual_reports
WEBELSOLAR,skip:current_through_FY2025
VARROC,ok:ars_listed=5:downloaded=5:people_unique=6
VMART,ok:ars_listed=5:downloaded=5:people_unique=7
WELSPUNLIV,skip:current_through_FY2025
WESTLIFE,skip:current_through_FY2025
WABAG,ok:ars_listed=5:downloaded=5:people_unique=7
WHIRLPOOL,skip:current_through_FY2025
WEWORK,ok:ars_listed=1:downloaded=1:people_unique=5
VOLTAMP,ok:ars_listed=5:downloaded=5:people_unique=1
YATHARTH,skip:current_through_FY2025
WIPRO,ok:ars_listed=5:downloaded=5:people_unique=1
ZAGGLE,skip:current_through_FY2025
WELENT,ok:ars_listed=5:downloaded=5:people_unique=9
WOCKPHARMA,ok:ars_listed=5:downloaded=5:people_unique=5
ZENTEC,skip:current_through_FY2025
YESBANK,ok:ars_listed=5:downloaded=5:people_unique=14
ZEEL,ok:ars_listed=5:downloaded=5:people_unique=3
ZFCVINDIA,ok:ars_listed=5:downloaded=5:people_unique=3
ZENSARTECH,ok:ars_listed=5:downloaded=5:people_unique=1
ZYDUSWELL,ok:ars_listed=5:downloaded=5:people_unique=1
ZYDUSLIFE,ok:ars_listed=5:downloaded=5:people_unique=1
WELCORP,ok:ars_listed=5:downloaded=5:people_unique=7
DYNAMATECH,ok:ars_listed=5:downloaded=5:people_unique=5
AARTIDRUGS,no_extractable_people:dl=5
BAJAJFINSV,ok:ars_listed=5:downloaded=5:people_unique=2
PAGEIND,skip:current_through_FY2026
SHRIPISTON,skip:current_through_FY2026
LATENTVIEW,no_extractable_people:dl=5
BRIGADE,ok:ars_listed=5:downloaded=5:people_unique=5
