role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Ravi Ranjan Deputy,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6a98f8-f882-4c06-9cb1-7f3b6ae1159f.pdf
Managing Director,"Ravindra Pandey
Deputy",,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/500112/73059500112.pdf
Managing Director,"Ruma Dey
Deputy",,,FY2023–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/22d33d1d-af2a-4d2d-98c0-eff16cd73cb5.pdf
Managing Director,"Saloni Narayan
Deputy",,,FY2022–FY2025,exited,https://www.bseindia.com/bseplus/AnnualReport/500112/73059500112.pdf
Managing Director,Sankar Bala Bhadrapatruni,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/22d33d1d-af2a-4d2d-98c0-eff16cd73cb5.pdf
Managing Director,Satish Rao Nagesh,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6a98f8-f882-4c06-9cb1-7f3b6ae1159f.pdf
Managing Director,Shamsher Singh Deputy,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6a98f8-f882-4c06-9cb1-7f3b6ae1159f.pdf
Managing Director,Shiva Om Dikshit,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c6a98f8-f882-4c06-9cb1-7f3b6ae1159f.pdf
Managing Director,"Subrata Biswas
Deputy",,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/500112/73059500112.pdf
Managing Director,Sureddi Srinivasa Rao,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/22d33d1d-af2a-4d2d-98c0-eff16cd73cb5.pdf
Managing Director,"Surender Rana 
Deputy",,,FY2024–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/0e236470-9427-43c7-93e9-c8eb61bb1f72.pdf
Managing Director,"Vidya Krishnan
Deputy",,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/22d33d1d-af2a-4d2d-98c0-eff16cd73cb5.pdf
