symbol,status,days,note
KWIL,ok,132,
L&TFH,ok,1264,
LAKSHVILAS,ok,426,
LALITHAA,thin,15,under 20 bars in window
LALPATHLAB,ok,1855,
LAMBODHARA,ok,1665,
LANCER,ok,261,
LANDMARK,ok,916,
LAOPALA,ok,1855,
LASA,ok,1384,
LASERPOWER,ok,42,
LATENTVIEW,ok,1129,
LAURUSLABS,ok,1855,
LAXMIDENTL,ok,406,
LAXMIINDIA,ok,206,
LAXMIMACH,ok,1380,
LCL,ok,32,
LEAPIND,ok,21,
LEMONTREE,ok,1855,
LENSKART,ok,209,
LGBBROSLTD,ok,1855,
LGEINDIA,ok,226,
LIBERTSHOE,ok,1673,
LICHSGFIN,ok,1855,
LICI,ok,1067,
LICMFGOLD,ok,768,
LIKHITHA,ok,1387,
LINCOLN,ok,1855,
LINDEINDIA,ok,1855,
LIQUID,ok,768,
LIQUID1,ok,611,
LIQUIDADD,ok,603,
LIQUIDBEES,ok,1855,
LIQUIDBETF,ok,563,
LIQUIDCASE,ok,649,
LIQUIDETF,ok,1855,
LIQUIDIETF,ok,672,
LIQUIDPLUS,ok,451,
LLOYDSENGG,ok,675,
LLOYDSENT,ok,470,
LLOYDSME,ok,778,
LODHA,ok,1334,
LOKESHMACH,ok,1372,
LOTUSDEV,ok,248,
LOVABLE,ok,1658,
LOWVOLIETF,ok,672,
LSIL,ok,836,
LT,ok,1855,
LTF,ok,591,
LTFOODS,ok,702,
LTGILTBEES,ok,1072,
LTI,ok,925,
LTIM,ok,797,
LTM,ok,133,
LTTS,ok,1855,
LUMAXIND,ok,1855,
LUMAXTECH,ok,1855,
LUPIN,ok,1855,
LUXIND,ok,1855,
LXCHEM,ok,1348,
LYKALABS,ok,1516,
M&M,ok,1855,
M&MFIN,ok,1855,
MAANALU,ok,1452,
MACPOWER,ok,1072,
MADRASFERT,ok,1771,
MAFANG,ok,1317,
MAGADSUGAR,ok,1855,
MAGMA,ok,556,
MAHABANK,ok,1855,
MAHEPC,ok,1515,
MAHESHWARI,ok,1622,
MAHINDCIE,ok,1058,
MAHLIFE,ok,1855,
MAHLOG,ok,1855,
MAHSCOOTER,ok,1831,
MAHSEAMLES,ok,1855,
MAITHANALL,ok,1855,
MAJESCO,ok,594,
MAMATA,ok,412,
MAN50ETF,ok,1104,
MANAKCOAT,ok,1456,
MANAKSIA,ok,1802,
MANALIPETC,ok,1764,
MANAPPURAM,ok,1855,
MANBA,ok,472,
MANGALAM,ok,1588,
MANGCHEFER,ok,1641,
MANGLMCEM,ok,1855,
MANINDS,ok,1784,
MANINFRA,ok,1855,
MANIPALHOS,ok,28,
MANKIND,ok,826,
MANORAMA,ok,918,
MANORG,ok,913,
MANYAVAR,ok,1126,
MAPMYINDIA,ok,1166,
MARATHON,ok,1855,
MARICO,ok,1855,
MARINE,ok,1052,
MARKSANS,ok,1855,
MARSONS,ok,124,
MARUTI,ok,1855,
MASFIN,ok,1855,
MASTEK,ok,1855,
MASTERTR,ok,452,
MATRIMONY,ok,1855,
MAWANASUG,ok,1638,
MAXESTATES,ok,697,
MAXHEALTH,ok,1486,
MAXIND,ok,1427,
MAXINDIA,ok,310,
MAXVIL,ok,1096,
MAYURUNIQ,ok,1855,
MAZDA,ok,1666,
MAZDOCK,ok,1461,
MBAPL,ok,1197,
MBEL,ok,272,
MCDOWELL-N,ok,1295,
MCLEODRUSS,ok,1256,
MCLOUD,ok,392,
MCX,ok,1855,
MEDANTA,ok,942,
MEDIASSIST,ok,650,
MEDICAMEQ,ok,1203,
MEDICO,ok,762,
MEDPLUS,ok,1164,
MEESHO,ok,187,
MEGH,ok,540,
MEIL,ok,194,
MENONBE,ok,1744,
MEP,ok,1050,
METAL,ok,476,
METALIETF,ok,511,
METROBRAND,ok,1165,
METROPOLIS,ok,1826,
MFL,ok,501,
MFSL,ok,1855,
MGL,ok,1855,
MHLXMIRU,ok,914,
MHRIL,ok,1855,
MICEL,ok,652,
MID150BEES,ok,1072,
MIDHANI,ok,1855,
MIDWESTLTD,ok,219,
MILKYMIST,thin,19,under 20 bars in window
MINDACORP,ok,1855,
MINDAIND,ok,846,
MINDTECK,ok,1553,
MINDTREE,ok,917,
MIRZAINT,ok,1732,
MITTAL,ok,1342,
MKPL,ok,487,
MMFL,ok,1855,
MMTC,ok,1844,
MOBIKWIK,ok,428,
MODEFENCE,ok,506,
MOGOLD,ok,276,
MOIL,ok,1855,
MOKSH,ok,1079,
MOL,ok,1240,
MOLBIO,ok,20,
MOLDTECH,ok,1718,
MOLDTKPAC,ok,1855,
MOM30IETF,ok,672,
MON100,ok,1294,
MONARCH,ok,1154,
MONTECARLO,ok,1855,
MOREPENLAB,ok,1855,
MOSCHIP,ok,394,
MOSILVER,ok,265,
MOTHERSON,ok,1050,
MOTHERSUMI,ok,805,
MOTILALOFS,ok,1855,
MOTISONS,ok,602,
MPHASIS,ok,1855,
MPSLTD,ok,1855,
MRF,ok,1855,
MRPL,ok,1855,
MSTCLTD,ok,1827,
MSUMI,ok,1090,
MTARTECH,ok,1300,
MTNL,ok,1816,
MUFIN,ok,701,
MUFTI,ok,668,
MUKANDLTD,ok,1682,
MUKKA,ok,609,
MUNJALAU,ok,1855,
MUNJALSHOW,ok,1855,
MUTHOOTCAP,ok,1855,
MUTHOOTFIN,ok,1855,
MUTHOOTMF,ok,669,
MVELECTRO,ok,27,
MVGJL,ok,725,
N100,ok,561,
NACLIND,ok,1693,
NAGAFERT,ok,1176,
NAHARCAP,ok,1791,
NAHARINDUS,ok,1701,
NAHARPOLY,ok,1725,
NAM-INDIA,ok,1638,
NATCOPHARM,ok,1855,
NATHBIOGEN,ok,1735,
NATIONALUM,ok,1855,
NAUKRI,ok,1855,
NAVA,ok,1014,
NAVINFLUOR,ok,1855,
NAVKARCORP,ok,1855,
NAVNETEDUL,ok,1855,
NAZARA,ok,1289,
NBCC,ok,1855,
NBVENTURES,ok,841,
NCC,ok,1855,
NCLIND,ok,1855,
NDL,ok,1645,
NDRAUTO,ok,1283,
NDTV,ok,1683,
NECLIFE,ok,1563,
NELCAST,ok,1855,
NELCO,ok,1718,
NEOGEN,ok,1750,
NEPHROPLUS,ok,182,
NESCO,ok,1855,
NESTLEIND,ok,1855,
NETFIT,ok,461,
NETFMID150,ok,625,
NETFSILVER,ok,61,
NETWEB,ok,764,
NETWORK18,ok,1742,
NEULANDLAB,ok,1790,
NEWGEN,ok,1725,
NEXT50IETF,ok,672,
NFL,ok,1855,
NH,ok,1855,
NHPC,ok,1855,
NIACL,ok,1855,
NIBE,ok,392,
NIFTY1,ok,611,
NIFTYBEES,ok,1855,
NIFTYETF,ok,745,
NIFTYIETF,ok,672,
NIITLTD,ok,1845,
NIITMTS,ok,752,
NIITTECH,ok,358,
NILKAMAL,ok,1855,
NIPPOBATRY,ok,1752,
NITCO,ok,1613,
NITINSPIN,ok,1699,
NIVABUPA,ok,450,
NLCINDIA,ok,1855,
NMDC,ok,1855,
NOCIL,ok,1855,
NORTHARC,ok,486,
NOVAAGRI,ok,505,
NOVARTIND,ok,859,
NRBBEARING,ok,1855,
NSIL,ok,1833,
NSLNISP,ok,866,
NTPC,ok,1855,
NTPCGREEN,ok,443,
NUCLEUS,ok,1779,
NURECA,ok,1142,
NUVAMA,ok,719,
NUVOCO,ok,1248,
NYKAA,ok,1194,
OAL,ok,1768,
OBEROIRLTY,ok,1855,
OCCL,ok,1470,
OFSS,ok,1855,
OIL,ok,1855,
OLAELEC,ok,460,
OLECTRA,ok,1733,
OMAXE,ok,1798,
OMNI,ok,130,
ONEPOINT,ok,1366,
ONESOURCE,ok,393,
ONGC,ok,1855,
ONMOBILE,ok,1806,
ONWARDTEC,ok,1756,
OPTIEMUS,ok,1563,
ORCHPHARMA,ok,859,
ORIENTBANK,ok,257,
ORIENTBELL,ok,1855,
ORIENTCEM,ok,1855,
ORIENTELEC,ok,1855,
ORIENTHOT,ok,1813,
ORIENTPPR,ok,1855,
ORIENTREF,ok,586,
ORIENTTECH,ok,495,
ORISSAMINE,ok,1730,
ORKLAINDIA,ok,211,
OSIAHYPER,ok,378,
OSWALGREEN,ok,818,
OSWALPUMPS,ok,305,
PACEDIGITK,ok,232,
PAGEIND,ok,1855,
PAISALO,ok,1855,
PAKKA,ok,782,
PANACEABIO,ok,1788,
PANAMAPET,ok,1855,
PAPERPROD,ok,426,
PARACABLES,ok,1491,
PARADEEP,ok,1059,
PARAGMILK,ok,1855,
PARAS,ok,1153,
PARKHOSPS,ok,182,
PARKHOTELS,ok,637,
PARSVNATH,ok,1145,
PATANJALI,ok,705,
PATELENG,ok,1739,
PAYTM,ok,1188,
PCBL,ok,1149,
PCJEWELLER,ok,1713,
PDMJEPAPER,ok,1788,
PDSL,ok,1125,
PEL,ok,1615,
PENIND,ok,1855,
PENINLAND,ok,1320,
PERSISTENT,ok,1855,
PETRONET,ok,1855,
PFC,ok,1855,
PFIZER,ok,1855,
PFOCUS,ok,1695,
PFS,ok,1755,
PGEL,ok,1718,
PGHH,ok,1855,
PGHL,ok,1790,
PGIL,ok,1786,
PHARMABEES,ok,1072,
PHILIPCARB,ok,706,
PHOENIXLTD,ok,1855,
PICCADIL,ok,297,
PIDILITIND,ok,1855,
PIIND,ok,1855,
PILANIINVS,ok,1833,
PINELABS,ok,205,
PIRAMALFIN,ok,200,
PITTIENG,ok,1855,
PIXTRANS,ok,1079,
PLASTIBLEN,ok,1791,
PLATIND,ok,611,
PLAZACABLE,ok,579,
PNB,ok,1855,
PNBGILTS,ok,1855,
PNBHOUSING,ok,1792,
PNCINFRA,ok,1855,
PNGJL,ok,491,
PNGSREVA,ok,131,
POCL,ok,866,
POKARNA,ok,1760,
POLICYBZR,ok,1191,
POLYCAB,ok,1825,
POLYMED,ok,1855,
POLYPLEX,ok,1855,
PONNIERODE,ok,1798,
POONAWALLA,ok,1227,
POWERGRID,ok,1855,
POWERICA,ok,112,
POWERINDIA,ok,1583,
POWERMECH,ok,1854,
PPAP,ok,1679,
PPL,ok,1687,
PPLPHARMA,ok,950,
PRABHAT,ok,524,
PRAJIND,ok,1726,
PRAKASH,ok,1783,
PRECAM,ok,1796,
PRECWIRE,ok,1792,
PREMEXPLN,ok,1528,
PREMIERENE,ok,501,
PREMIERPOL,ok,1559,
PRESTIGE,ok,1855,
PRICOLLTD,ok,1833,
PRINCEPIPE,ok,1656,
PRIVISCL,ok,1459,
PROSTARM,ok,308,
PROTEAN,ok,393,
PROZONER,ok,580,
PROZONINTU,ok,889,
PRSMJOHNSN,ok,1855,
PRUDENT,ok,1064,
PSB,ok,1855,
PSPPROJECT,ok,1855,
PSUBNKBEES,ok,1855,
PTC,ok,1814,
PTCIL,ok,746,
PUNJABCHEM,ok,1855,
PURVA,ok,1740,
PVP,ok,751,
PVR,ok,1032,
PVRINOX,ok,823,
PVSL,ok,612,
PVTBANIETF,ok,672,
PWL,ok,203,
PYRAMID,ok,738,
QGOLDHALF,ok,1855,
QPOWER,ok,323,
QUADFUTURE,ok,410,
QUESS,ok,1845,
QUICKHEAL,ok,1789,
RACLGEAR,ok,443,
RADHIKAJWE,ok,962,
RADIANTCMS,ok,908,
RADICO,ok,1855,
RADIOCITY,ok,1712,
RAILTEL,ok,1366,
RAIN,ok,1855,
RAINBOW,ok,1072,
RAJESHEXPO,ok,1679,
RAJOOENG,ok,268,
RAJRATAN,ok,1376,
RALLIS,ok,1855,
RAMAPHO,ok,911,
RAMASTEEL,ok,1624,
RAMBHAJO,ok,43,
RAMCOCEM,ok,1855,
RAMCOIND,ok,1855,
RAMCOSYS,ok,1740,
RAMKY,ok,1760,
RAMRAT,ok,1014,
RANASUG,ok,1596,
RANEHOLDIN,ok,1855,
RATEGAIN,ok,1168,
RATNAMANI,ok,1855,
RATNAVEER,ok,664,
RAYMOND,ok,1835,
RAYMONDLSL,ok,489,
RAYMONDREL,ok,288,
RBA,ok,1125,
RBL,ok,1446,
RBLBANK,ok,1855,
RBZJEWEL,ok,446,
RCF,ok,1855,
RCOM,ok,548,
RECLTD,ok,1855,
REDINGTON,ok,1855,
REDTAPE,ok,749,
REFEX,ok,1636,
REGAAL,ok,197,
RELAXO,ok,1855,
RELCAPITAL,ok,635,
RELIANCE,ok,1855,
RELIGARE,ok,1855,
RELINFRA,ok,1216,
RELTD,ok,410,
RENUKA,ok,1786,
REPCOHOME,ok,1855,
REPRO,ok,1855,
RESPONIND,ok,1855,
RGL,ok,1831,
RHETAN,ok,237,
RHIM,ok,1269,
RICOAUTO,ok,1855,
RIIL,ok,1855,
RISHABH,ok,682,
RITES,ok,1855,
RKFORGE,ok,1855,
RKSWAMY,ok,617,
RMDRIP,ok,244,
RML,ok,1855,
RNBDENIMS,ok,194,
ROHLTD,ok,1746,
ROLEXRINGS,ok,1257,
ROSSARI,ok,1517,
ROSSELLIND,ok,1630,
ROSSTECH,ok,340,
ROTO,ok,1084,
ROUTE,ok,1475,
RPEL,ok,518,
RPGLIFE,ok,1855,
RPOWER,ok,1453,
RPPINFRA,ok,1442,
RPSGVENT,ok,1385,
RPTECH,ok,635,
RRKABEL,ok,733,
RSWM,ok,1711,
RSYSTEMS,ok,1855,
RTNINDIA,ok,1255,
RTNPOWER,ok,1589,
RUBICON,ok,224,
RUBYMILLS,ok,1735,
RUCHI,ok,381,
RUCHIRA,ok,1824,
RUPA,ok,1855,
RUSHIL,ok,1812,
RUSTOMJEE,ok,937,
RVNL,ok,1828,
SAATVIKGL,ok,237,
SADBHAV,ok,1395,
SADBHIN,ok,1433,
SADHNANIQ,ok,536,
SAFARI,ok,1727,
SAGCEM,ok,1855,
SAGILITY,ok,417,
SAIL,ok,1855,
SAILIFE,ok,428,
SAKAR,ok,1533,
SAKHTISUG,ok,1567,
SAKSOFT,ok,1793,
SAKUMA,ok,1382,
SALASAR,ok,1797,
SALZERELEC,ok,1855,
SAMBHV,ok,297,
SAMHI,ok,731,
SAMMAANCAP,ok,527,
SANATHAN,ok,422,
SANDHAR,ok,1855,
SANDUMA,ok,741,
SANGAMIND,ok,1711,
SANGHIIND,ok,1632,
SANGHVIMOV,ok,1855,
SANOFI,ok,1845,
SANOFICONR,ok,483,
SANSERA,ok,1225,
SANSTAR,ok,527,
SAPPHIRE,ok,1188,
SARDAEN,ok,1793,
SAREGAMA,ok,1658,
SARLAPOLY,ok,1668,
SARVESHWAR,ok,707,
SASKEN,ok,1855,
SASTASUNDR,ok,1668,
SATIA,ok,1764,
SATIN,ok,1798,
SATINDLTD,ok,637,
SBC,ok,1009,
SBCL,ok,1288,
SBFC,ok,757,
SBGLP,ok,776,
SBICARD,ok,1603,
SBIFUNDS,ok,39,
SBILIFE,ok,1855,
SBILIQETF,ok,265,
SBIN,ok,1855,
SBISILVER,ok,540,
SCHAEFFLER,ok,1855,
SCHAND,ok,1706,
SCHNEIDER,ok,1683,
SCI,ok,1845,
SCILAL,ok,602,
SCODATUBES,ok,307,
SCPL,ok,710,
SDBL,ok,1509,
SEAMECLTD,ok,1744,
SECURKLOUD,ok,1066,
SEDEMAC,ok,126,
SELAN,ok,1614,
SENCO,ok,779,
SENORES,ok,421,
SEPC,ok,1112,
SEQUENT,ok,1641,
SERVOTECH,ok,882,
SESHAPAPER,ok,1855,
SETFGOLD,ok,1855,
SETFNIF50,ok,1855,
SETFNIFBK,ok,1855,
SETFNN50,ok,1855,
SETL,ok,161,
SFL,ok,1855,
SGFIN,ok,273,
SGLTL,ok,192,
SGMART,ok,247,
SHADOWFAX,ok,155,
SHAILY,ok,1037,
SHAKTIPUMP,ok,1494,
SHALBY,ok,1855,
SHALPAINTS,ok,1828,
SHANKARA,ok,1772,
SHANKESH,thin,14,under 20 bars in window
SHANTIGEAR,ok,1855,
SHANTIGOLD,ok,275,
SHARDACROP,ok,1855,
SHARDAMOTR,ok,1781,
SHAREINDIA,ok,1475,
SHEMAROO,ok,1469,
SHIL,ok,492,
SHILCTECH,ok,199,
SHILPAMED,ok,1797,
SHIPROCKET,thin,18,under 20 bars in window
SHIVALIK,ok,1107,
SHK,ok,1855,
SHOPERSTOP,ok,1855,
SHREDIGCEM,ok,1743,
SHREECEM,ok,1855,
SHREEJISPG,ok,259,
SHREEPUSHK,ok,1792,
SHRENIK,ok,1248,
SHREYANIND,ok,1646,
SHREYAS,ok,1330,
SHRINGARMS,ok,244,
SHRIPISTON,ok,756,
SHRIRAMCIT,ok,921,
SHRIRAMFIN,ok,919,
SHRIRAMPPS,ok,1167,
SHYAMMETL,ok,1288,
SIEMENS,ok,1855,
SIGACHI,ok,1105,
SIGNATURE,ok,728,
SIGNPOST,ok,567,
SIKA,ok,102,
SILVER,ok,1135,
SILVER1,ok,595,
SILVERADD,ok,634,
SILVERAG,ok,246,
SILVERBEES,ok,1072,
SILVERBETA,ok,177,
SILVERCASE,ok,361,
SILVERETF,ok,661,
SILVERIETF,ok,672,
SILVERTUC,ok,1014,
SIMPLEXINF,ok,1480,
SINDHUTRAD,ok,740,
SINTEX,ok,433,
SIRCA,ok,1636,
SIS,ok,1855,
SITINET,ok,597,
SIYSIL,ok,1855,
SJS,ok,1191,
SJVN,ok,1855,
SKFINDIA,ok,1844,
SKIPPER,ok,1855,
SKMEGGPROD,ok,1704,
SKYGOLD,ok,518,
SMALLCAP,ok,624,
SMARTWORKS,ok,286,
SMCGLOBAL,ok,1358,
SMLISUZU,ok,1646,
SMLMAH,ok,209,
SMSLIFE,ok,1521,
SMSPHARMA,ok,1855,
SNOWMAN,ok,1855,
SOBHA,ok,1855,
SOLARA,ok,1798,
SOLARINDS,ok,1855,
SOLARWORLD,ok,235,
SOMANYCERA,ok,1787,
SONACOMS,ok,1288,
SONATSOFTW,ok,1855,
SORILINFRA,ok,853,
SOTL,ok,1855,
SOUTHBANK,ok,1855,
SPAL,ok,1855,
SPANDANA,ok,1687,
SPARC,ok,1801,
SPECIALITY,ok,1834,
SPENCERS,ok,1855,
SPIC,ok,1855,
SPICEJET,ok,912,
SPLPETRO,ok,1052,
SPMLINFRA,ok,1273,
SPORTKING,ok,998,
SPTL,ok,668,
SREINFRA,ok,705,
SRF,ok,1855,
SRHHYPOLTD,ok,1855,
SRIPIPES,ok,706,
SRM,ok,465,
SRTRANSFIN,ok,936,
SSWL,ok,1795,
STALLION,ok,246,
STANLEY,ok,546,
STAR,ok,1845,
STARCEMENT,ok,1855,
STARHEALTH,ok,1173,
STARPAPER,ok,1855,
STCINDIA,ok,1747,
STEELXIND,ok,1684,
STEL,ok,1618,
STERTOOLS,ok,1800,
STLNETWORK,ok,185,
STLTECH,ok,1353,
STOVEKRAFT,ok,1381,
STRTECH,ok,407,
STUDDS,ok,210,
STYL,ok,235,
STYLAMIND,ok,1262,
STYLEBAAZA,ok,440,
STYRENIX,ok,896,
SUBEX,ok,350,
SUBEXLTD,ok,1310,
SUBROS,ok,1855,
SUDARSCHEM,ok,1855,
SUDEEPPHRM,ok,195,
SULA,ok,917,
SUMICHEM,ok,1627,
SUNCLAY,ok,656,
SUNCLAYLTD,ok,1095,
SUNDARMFIN,ok,1855,
SUNDARMHLD,ok,1631,
SUNDRMFAST,ok,1855,
SUNFLAG,ok,1797,
SUNPHARMA,ok,1855,
SUNSHINE,thin,14,under 20 bars in window
SUNTECK,ok,1855,
SUNTV,ok,1855,
SUPPETRO,ok,698,
SUPRAJIT,ok,1855,
SUPREMEIND,ok,1855,
SUPRIYA,ok,1161,
SURAJEST,ok,612,
SURAKSHA,ok,436,
SURYAROSNI,ok,1855,
SURYODAY,ok,1347,
SUTLEJTEX,ok,1727,
SUULD,ok,661,
SUVEN,ok,1734,
SUVENPHAR,ok,1268,
SUZLON,ok,1663,
SVPGLOB,ok,783,
SWANCORP,ok,253,
SWANENERGY,ok,1602,
SWARAJENG,ok,1855,
SWELECTES,ok,1666,
SWIGGY,ok,451,
SWSOLAR,ok,1686,
SYMPHONY,ok,1855,
SYNCOMF,ok,828,
SYNDIBANK,ok,256,
SYNGENE,ok,1855,
SYRMA,ok,996,
SYSTMTXC,ok,171,
TAJGVK,ok,1855,
TAKE,ok,1478,
TALBROAUTO,ok,1774,
TANLA,ok,1777,
TARC,ok,1229,
TARIL,ok,396,
TARSONS,ok,1183,
TASTYBITE,ok,1855,
TATACAP,ok,227,
TATACHEM,ok,1855,
TATACOFFEE,ok,1200,
TATACOMM,ok,1845,
TATACONSUM,ok,1614,
TATAELXSI,ok,1855,
TATAGLOBAL,ok,241,
TATAGOLD,ok,653,
TATAINVEST,ok,1795,
TATAMETALI,ok,1214,
TATAMOTORS,ok,1636,
TATAMTRDVR,ok,1352,
TATAPOWER,ok,1855,
TATASTEEL,ok,1855,
TATASTLBSL,ok,577,
TATASTLLP,ok,974,
TATATECH,ok,686,
TATSILV,ok,653,
TATVA,ok,1264,
TBOTEK,ok,576,
TBZ,ok,1855,
TCI,ok,1855,
TCIEXP,ok,1855,
TCNSBRANDS,ok,1354,
TCPLPACK,ok,1855,
TCS,ok,1855,
TDPOWERSYS,ok,1855,
TEAMLEASE,ok,1855,
TECHM,ok,1855,
TECHNOCRAF,ok,21,
TECHNOE,ok,1792,
TEGA,ok,1172,
TEJASNET,ok,1719,
TEMBO,ok,947,
TEMPSENS,thin,11,under 20 bars in window
TENNIND,ok,202,
TEXINFRA,ok,1855,
TEXMOPIPES,ok,1805,
TEXRAIL,ok,1852,
TFCILTD,ok,1855,
THANGAMAYL,ok,1855,
THELEELA,ok,319,
THEMISMED,ok,1686,
THERMAX,ok,1855,
THOMASCOOK,ok,1789,
THYROCARE,ok,1855,
TI,ok,1676,
TIDEWATER,ok,1316,
TIIL,ok,1855,
TIINDIA,ok,1855,
TIL,ok,1210,
TIMETECHNO,ok,1855,
TIMEX,ok,102,
TIMKEN,ok,1855,
TINNARUBR,ok,349,
TINPLATE,ok,1204,
TIPSINDLTD,ok,1026,
TIPSMUSIC,ok,482,
TIRUMALCHM,ok,1855,
TIRUPATIFL,ok,637,
TITAGARH,ok,797,
TITAN,ok,1855,
TMB,ok,979,
TMCV,ok,197,
TMPV,ok,219,
TNPETRO,ok,1790,
TNPL,ok,1855,
TOLINS,ok,421,
TOP10ADD,ok,495,
TORNTPHARM,ok,1855,
TORNTPOWER,ok,1855,
TPLPLASTEH,ok,1723,
TRACXN,ok,959,
TRANSRAILL,ok,422,
TRAVELFOOD,ok,289,
TRENT,ok,1855,
TRF,ok,1485,
TRIDENT,ok,1794,
TRIGYN,ok,1752,
TRIL,ok,1186,
TRITURBINE,ok,1855,
TRIVENI,ok,1845,
TRU,ok,725,
TRUALT,ok,233,
TTKHLTCARE,ok,1855,
TTKPRESTIG,ok,1855,
TTML,ok,1361,
TURTLEMINT,ok,55,
TV18BRDCST,ok,1330,
TVSELECT,ok,1497,
TVSHLTD,ok,726,
TVSMOTOR,ok,1855,
TVSSCS,ok,698,
TVSSRICHAK,ok,1855,
TVTODAY,ok,1855,
TWL,ok,1002,
UBL,ok,1855,
UCALFUEL,ok,1084,
UCOBANK,ok,1855,
UDS,ok,724,
UFBL,ok,204,
UFLEX,ok,1855,
UFO,ok,1790,
UGARSUGAR,ok,1855,
UGROCAP,ok,1255,
UJAAS,ok,653,
UJJIVAN,ok,1271,
UJJIVANSFB,ok,1667,
ULTRACEMCO,ok,1855,
UMAEXPORTS,ok,675,
UNICHEMLAB,ok,1855,
UNIDT,ok,1403,
UNIECOM,ok,515,
UNIMECH,ok,362,
UNIONBANK,ok,1855,
UNIPARTS,ok,925,
UNITDSPR,ok,560,
UNIVASTU,ok,1256,
UNIVCABLES,ok,1855,
UNOMINDA,ok,1009,
UPL,ok,1855,
URBANCO,ok,244,
URJA,ok,1322,
USHAMART,ok,1855,
UTIAMC,ok,1461,
UTIBANKETF,ok,1309,
UTINIFTETF,ok,1678,
UTKARSHBNK,ok,774,
UTLSOLAR,ok,194,
UTTAMSUGAR,ok,1789,
V2RETAIL,ok,1330,
VADILALIND,ok,1855,
VAIBHAVGBL,ok,1855,
VAISHALI,ok,1404,
VAKRANGEE,ok,1777,
VALIANTORG,ok,1312,
VAML,ok,54,
VARDHACRLC,ok,1804,
VARROC,ok,1855,
VASCONEQ,ok,1748,
VBL,ok,1855,
VCL,ok,578,
VEDL,ok,1855,
VEDPOWER,ok,54,
VENKEYS,ok,1855,
VENTIVE,ok,421,
VENUSPIPES,ok,1052,
VENUSREM,ok,1434,
VERANDA,ok,1023,
VERTOZ,ok,1152,
VESUVIUS,ok,1855,
VETO,ok,1698,
VGUARD,ok,1855,
VIDHIING,ok,1855,
VIDYAWIRES,ok,187,
VIJAYA,ok,1233,
VIKASECO,ok,1608,
VIKASLIFE,ok,1089,
VIKASMCORP,ok,362,
VIKASPROP,ok,668,
VIKRAMSOLR,ok,254,
VIKRAN,ok,254,
VIMTALABS,ok,1796,
VINATIORGA,ok,1855,
VINCOFE,ok,469,
VINDHYATEL,ok,1855,
VINYLINDIA,ok,1728,
VIPCLOTHNG,ok,1363,
VIPIND,ok,1855,
VIRINCHI,ok,616,
VISAKAIND,ok,1791,
VISHAL,ok,857,
VISHNU,ok,1644,
VISHWARAJ,ok,1675,
VISL,ok,54,
VIVIMEDLAB,ok,881,
VIYASH,ok,157,
VLEGOV,ok,356,
VLSFINANCE,ok,1855,
VMART,ok,1855,
VMM,ok,428,
VOGL,ok,54,
VOLTAMP,ok,1855,
VOLTAS,ok,1855,
VPRPL,ok,675,
VRAJ,ok,533,
VRLLOG,ok,1855,
VSSL,ok,1813,
VSTIND,ok,1855,
VSTTILLERS,ok,1855,
VTL,ok,1855,
WAAREEENER,ok,463,
WAAREERTL,ok,353,
WABAG,ok,1855,
WABCOINDIA,ok,759,
WAKEFIT,ok,184,
WALCHANNAG,ok,1484,
WANBURY,ok,395,
WATERBASE,ok,1054,
WCIL,ok,486,
WEBELSOLAR,ok,1579,
WEL,ok,775,
WELCORP,ok,1855,
WELENT,ok,1855,
WELSPUNIND,ok,1179,
WELSPUNLIV,ok,676,
WENDT,ok,1855,
WESTLIFE,ok,1743,
WEWORK,ok,228,
WHEELS,ok,1855,
WHIRLPOOL,ok,1855,
WINDLAS,ok,1252,
WINDMACHIN,ok,1682,
WIPRO,ok,1855,
WOCKPHARMA,ok,1741,
WONDERLA,ok,1855,
WSTCSTPAPR,ok,1855,
XCHANGING,ok,1855,
XPROINDIA,ok,1511,
YAARII,ok,187,
YASHO,ok,754,
YATHARTH,ok,763,
YATRA,ok,727,
YESBANK,ok,1855,
ZAGGLE,ok,674,
ZEEL,ok,1855,
ZEELEARN,ok,1387,
ZEEMEDIA,ok,1446,
ZENSARTECH,ok,1855,
ZENTEC,ok,1775,
ZFCVINDIA,ok,1096,
ZIMLAB,ok,871,
ZOMATO,ok,915,
ZOTA,ok,1743,
ZUARI,ok,1776,
ZUARIGLOB,ok,698,
ZUARIIND,ok,1033,
ZYDUSLIFE,ok,1114,
ZYDUSWELL,ok,1855,
