total_assets_cagr1y,reserves_to_equity_cap,reserves_cagr5y,cwip_cagr1y,fa_to_assets,trade_receivables_cagr5y,trade_payables_cagr1y,nse_symbol,investments_cagr1y,cash_equivalents_cagr5y,fixed_assets_cagr3y,cwip_cagr5y,cagr3y_pct,cagr7y_pct,inv_to_assets,equity_capital_cagr1y,total_liabilities_cagr1y,borrowings_to_assets,Stock Price (Rs),borrowings_cagr3y,debt_to_equity,reserves_cagr3y,total_assets_cagr5y,trade_payables_cagr3y,rec_to_assets,cash_equivalents_cagr3y,cash_equivalents_cagr1y,fixed_assets_cagr1y,industry,inventories_cagr1y,total_liabilities_cagr5y,trade_payables_cagr5y,cash_to_assets,borrowings_cagr1y,pay_to_assets,cwip_to_fa,investments_to_assets,investments_cagr3y,borrowings_cagr5y,cagr5y_pct,total_liabilities_cagr3y,fixed_assets_cagr5y,investments_cagr5y,equity_capital_cagr3y,cwip_cagr3y,equity_capital_cagr5y,inventories_cagr3y,inventories_cagr5y,trade_receivables_cagr3y,reserves_cagr1y,trade_receivables_cagr1y,base_year,total_assets_cagr3y,Market Cap (Rs Cr)
37.60117361392148,238.90243902439025,28.368842172189602,,0.1459137531708393,17.399005902558095,23.645320197044327,360ONE,16.219768664563627,12.078119877594794,65.22134081376501,,,,0.0,5.128205128205132,37.60117361392148,0.5856769971692217,949.6,32.918592189982945,1.6196624644164295,46.9612507671473,25.494480826337163,22.66244139850222,0.01852873056137642,26.853910882134848,35.71428571428572,209.8360655737705,,,25.494480826337163,23.32133283753628,0.054483291055475905,42.750896057347674,0.009227601926399764,0.0,0.32506157861843316,34.80972088062171,25.69765477626367,,34.45346272885952,36.51838066510551,28.609071963699016,4.430442600971185,,17.89686864191824,,,18.484798957697677,39.41076003415884,13.769751693002252,2026,34.45346272885952,38933.6
,,,,,,,3MINDIA,,,,,34.74375610286049,13.869179882344863,,,,,7935.3,,,,,,,,,,SERVICES,,,,,,,,,,,18.863342098191715,,,,,,,,,,,,2015,,
,,,,,,,3MINDIA,,,,,30.864002271032764,11.489927276414068,,,,,10724.95,,,,,,,,,,SERVICES,,,,,,,,,,,23.197051761201127,,,,,,,,,,,,2016,,
,,,,,,,3MINDIA,,,,,17.630664482708134,15.224758003027251,,,,,11567.55,,,,,,,,,,SERVICES,,,,,,,,,,,11.232849486357722,,,,,,,,,,,,2017,,
,95.9090909090909,,,0.1311120726958027,,,3MINDIA,,,,,16.172281129956257,5.843364819538399,0.15880571181306793,,,0.004327131112072695,19412.85,,0.009380863039399626,,,,0.24578104716572913,,,,SERVICES,,,,0.36996971008221546,,0.15447858070099524,0.019801980198019802,0.0,,,3.416796459753768,,,,,,,,,,,,2018,,21354.13
-8.351363046300298,129.27272727272728,,100.0,0.13503305004721436,,-0.2801120448179262,3MINDIA,,,,,-6.4198774946890635,3.2761098727926097,0.19405099150141644,0.0,-8.351363046300298,0.0066100094428706326,24035.65,,0.009769713886950453,,,,0.277148253068933,,-34.853801169590646,-5.610561056105611,SERVICES,11.989100817438691,,,0.26298394711992445,39.99999999999999,0.1680830972615675,0.04195804195804196,0.0,,,5.351622716164717,,,,,,,,,,34.7867298578199,3.3450704225352013,2019,,26439.22
11.945231350330499,158.1818181818182,,-41.666666666666664,0.1290594685786588,,-12.078651685393261,3MINDIA,,,,,6.843282376218185,,0.18515394348376213,0.0,11.945231350330499,0.017714044706874738,18827.95,,0.023986293546544833,,,,0.22522142555883592,,40.215439856373436,6.9930069930070005,SERVICES,6.812652068126512,,,0.32939687895402786,200.0,0.13201180936313792,0.02287581699346405,0.0,,,8.939742778730352,,,,,,,,,,22.36286919831223,-9.028960817717202,2020,,20710.74
11.85153943483761,172.63636363636363,,242.85714285714283,0.10030165912518854,,59.744408945686914,3MINDIA,,,-4.248334667867071,,0.821941432069706,,0.17232277526395173,0.0,11.85153943483761,0.008672699849170438,30436.65,32.00061217959123,0.012041884816753926,21.644039911467992,,11.883814039499319,0.18438914027149322,7.494472783288941,35.97951344430217,-13.0718954248366,SERVICES,4.100227790432798,,,0.4004524886877828,-45.238095238095234,0.1885369532428356,0.09022556390977443,0.0,,,-0.20894283877492814,4.694658529536722,,,0.0,58.74010519681994,,7.584584091096258,,-4.869413456327287,9.13793103448275,-8.42696629213483,2021,4.694658529536722,33480.32
13.348416289592757,197.45454545454547,,-4.1666666666666625,0.1021290751829674,,7.600000000000007,3MINDIA,,,2.3899774732278,,13.616835278804974,,0.16300731869594146,0.0,13.348416289592757,0.0083166999334664,19697.3,21.321375160129328,0.011452130096197893,15.16488409379142,,14.756534833358682,0.17564870259481039,33.59215634116035,25.047080979284363,15.413533834586456,SERVICES,7.221006564551424,,,0.4417831004657352,8.695652173913038,0.17897538256819695,0.0749185667752443,0.0,,,,12.379649564632045,,,0.0,24.21733189534727,,6.035531932967686,,-3.469340399862586,14.375987361769349,7.975460122699385,2022,12.379649564632045,21667.03
-9.713905522288757,151.45454545454547,9.568195061037322,8.695652173913038,0.12453942520265292,2.2551235792854563,42.00743494423791,3MINDIA,,-1.2963346901744055,3.370930256786897,33.03249971309859,9.463691178499145,,0.22512896094325718,0.0,-9.713905522288757,0.009948415622697125,22963.85,-13.69456260028179,0.016100178890876567,-1.4382098342949012,3.267099633471493,34.64276045989918,0.2339719970523213,0.8464219724473754,-39.68373493975904,10.097719869706845,SERVICES,24.693877551020414,3.267099633471493,16.43539705337307,0.2951363301400147,8.000000000000007,0.2815033161385409,0.07396449704142012,0.0,,21.97554094669347,,4.606682668183915,2.210335621583126,,0.0,52.85535436643993,0.0,11.650043513816932,10.732480656775166,5.944274042972264,-23.296500920810313,20.265151515151516,2023,4.606682668183915,25260.23
19.675755342667657,194.1818181818182,8.477665507248112,-52.0,0.1022167487684729,3.6724697649689553,7.853403141361248,3MINDIA,,19.51128470923762,7.667711556474854,0.0,,,0.16379310344827586,0.0,19.675755342667657,0.005541871921182266,31193.35,-7.845851695015449,0.008383791336748951,3.998105477265179,8.9276195697638,18.118811672489766,0.2164408866995074,8.54048330709276,69.53807740324594,-1.7751479289940808,SERVICES,-12.929623567921444,8.9276195697638,18.275677041434847,0.41810344827586204,-33.333333333333336,0.2536945812807882,0.03614457831325301,0.0,,5.154749679728043,,6.991062469061848,3.0277961758554017,,0.0,-20.62994740159002,0.0,5.195818576000222,5.296506395311784,12.862280648155021,28.211284513805523,10.70866141732283,2024,6.991062469061848,34312.68
,,,,,,,3MINDIA,,,,,,,,,,,28889.15,,,,,,,,,,SERVICES,,,,,,,,,,,,,,,,,,,,,,,2025,,
,,,,,,,3MINDIA,,,,,,,,,,,30120.0,,,,,,,,,,SERVICES,,,,,,,,,,,,,,,,,,,,,,,2026,,
,,,,,,,AADHARHFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,
,,,,,,,AADHARHFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,
,,,,,,,AADHARHFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,
,,,,,,,AADHARHFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,
,33.36,,,0.004430379746835443,,,AADHARHFC,,,,,,,,,,,,,,,,,0.0004219409282700422,,,,,,,,0.11118143459915612,,0.0016877637130801688,0.0,0.015822784810126583,,,,,,,,,,,,,,,2019,,
30.443037974683552,59.17948717948718,,,0.0035581432961345623,,81.25,AADHARHFC,-84.0,,,,,,,56.00000000000001,30.443037974683552,,,,,,,,0.00032346757237586933,,198.10246679316887,4.761904761904767,,,,,0.25408377810124533,,0.0023451398997250527,0.0,0.0019408054342552159,,,,,,,,,,,,,176.73860911270984,0.0,2020,,
10.221575287077478,5.817721518987342,,,0.003888481291269259,,34.48275862068966,AADHARHFC,1970.8333333333333,,,,,,,912.8205128205128,10.221575287077478,,,,,,,,0.00022010271460014673,,-30.903882877148313,20.45454545454546,,,,,0.15928099779897287,,0.0028613352898019077,0.0,0.036463683052090974,,,,,,,,,,,,,-0.4332755632582286,-25.0,2021,,
5.4732208363903245,6.9670886075949365,,,0.00382582081246522,,30.76923076923077,AADHARHFC,-31.991951710261567,,9.40515851211552,,,,,0.0,5.4732208363903245,,,,,48.87694886751215,,47.1691329220834,0.0003478018920422927,17.503778767036128,-21.234454168585902,3.7735849056603765,,,,,0.1189482470784641,,0.0035475792988313858,0.0,0.023511407902058988,31.101747445384497,,,14.88850431744102,,,150.92987040930996,,,,,7.721734501594191,19.756309834638806,66.66666666666667,2022,14.88850431744102,
15.595436839176413,8.362025316455696,,,0.0037910699241786015,,56.86274509803921,AADHARHFC,35.79881656804733,,12.710045297240802,,,,,0.0,15.595436839176413,,,,,12.691438603498284,,40.24821086288453,0.0004814057046576002,-15.170389280211449,12.163742690058488,14.54545454545455,,,,,0.11541701769165964,,0.004814057046576002,0.0,0.02762065230472981,167.42406206196816,,,10.352752676917621,,,116.36026076632136,,,,,25.99210498948732,20.021802325581394,60.00000000000001,2023,10.352752676917621,
14.893488987844506,10.265822784810126,37.20342778374679,,0.004190017283821295,37.97296614612149,36.25000000000001,AADHARHFC,0.6535947712418277,3.8478617045284658,14.710904920418733,,,,,0.0,14.893488987844506,,,,,20.840805463705237,15.030542249598234,40.85987445210038,0.0010475043209553238,-16.30050068751937,-33.62877997914494,26.984126984126977,,,15.030542249598234,46.778114016675396,0.06667365002880637,,0.005708898549206516,0.0,0.024197349814067983,-2.404784147154082,,,11.890386040868695,13.754383035188301,25.230508285713515,0.0,,73.67264453415021,,,88.20720577620568,22.767181350287615,150.0,2024,11.890386040868695,
21.63620174933221,13.784222737819025,20.816082526124035,,0.003961419221495005,44.26999059072136,15.596330275229352,AADHARHFC,11.038961038961048,-11.322014362613618,18.70664916411231,,,,,9.113924050632916,21.63620174933221,,424.85,,,29.24201117950944,13.433558415523517,35.18654112078809,0.0010764726145366863,0.2527718317037797,35.349567949725056,14.999999999999991,,,13.433558415523517,34.151183813167194,0.07419049259386841,,0.005425421977264898,0.0,0.022089218050292802,14.921218362202303,,,17.33646126327162,15.895621875417865,84.49356576179387,2.9500886312547214,,61.689766039782114,,,70.99759466766969,46.51048088779284,25.0,2025,17.33646126327162,18311.03
17.97709266276266,16.295871559633028,25.326471231774093,,0.005036680170809153,,-1.5873015873015928,AADHARHFC,24.171539961013643,-10.960381428728482,29.87119768241795,,,,,1.1600928074245953,17.97709266276266,,448.85,,,29.087791140494335,14.986742616473482,15.729452726293779,0.0,-14.116600823406156,-29.483459082994777,50.0,,,14.986742616473482,26.02926852825864,0.04434468411255885,,0.0045257126172488045,0.0,0.023249023686995877,11.54298152604647,,,18.136831664014117,21.093447426014734,5.088842545712402,3.3466645369186976,,1.9947643105064028,,,,19.5926611681535,,2026,18.136831664014117,19569.86
,22.09090909090909,,,0.3291354663036079,,,AARTIIND,,,,,48.41652499295404,41.258848637855564,0.18788291354663036,,,0.4091218515997277,85.24,,1.1830708661417322,,,,0.1494213750850919,,,,,,,,0.011572498298162015,,0.08475153165418652,0.19958634953464321,0.04731109598366236,,,35.08191300389534,,,,,,,,,,,,2015,,750.11
0.9530292716133371,26.095238095238095,,62.17616580310881,0.4200944032366824,,22.48995983935742,AARTIIND,-70.50359712230217,,,,44.502062913623796,22.48892523519146,0.16689143627781525,-4.545454545454541,0.9530292716133371,0.4356035064059339,125.25,,1.1353251318101933,,,,0.1763317599460553,,-14.70588235294118,28.852119958634947,,-10.32608695652174,,,0.009777478084962913,7.4875207986688785,0.10283209710047202,0.25120385232744785,0.013823331085637222,,,39.37491740431334,,,,,,,,,,12.757201646090532,19.13439635535308,2016,,1052.1
17.970330411328383,32.21951219512195,,-13.738019169329075,0.4849957130608745,,-1.6393442622950838,AARTIIND,14.634146341463406,,,,27.25941944739878,19.974437136639956,0.16318948270934552,-2.3809523809523836,17.970330411328383,0.44698485281509004,186.02,,1.1483113069016153,,,,0.15004286939125464,,-3.4482758620689613,36.19582664526484,,15.353535353535364,,,0.00800228636753358,21.052631578947366,0.08573878250928837,0.15910430170889805,0.013432409259788511,,,38.75181958843397,,,,,,,,,,20.529197080291972,0.3824091778202643,2017,,1525.36
25.49299799942841,37.51219512195122,,61.481481481481495,0.45502163516283306,,18.999999999999993,AARTIIND,0.0,,27.366829032321284,,33.210015045103034,4.947641069621755,0.1701207014347529,0.0,25.49299799942841,0.47437941243452514,278.67,20.11436068995891,1.319189360354655,16.527927797049678,,12.76031740261212,0.14916875427009793,-2.000538994071077,14.28571428571428,17.737183264584555,,30.82311733800349,,,0.007287633796401731,33.1841432225064,0.08130266454110681,0.2182182182182182,0.010703712138465042,-30.332907514188733,,13.206941425306473,14.332723416120885,,,-2.3264303446064116,31.21285748118745,,10.609859675726717,,14.26825446474902,16.426949280847847,24.761904761904763,2018,14.332723416120885,2285.09
33.409246185379196,60.16279069767442,,82.33944954128441,0.36650734038921134,,-21.84873949579832,AARTIIND,-29.78723404255319,,19.88679056116198,,36.285943977642596,0.7802307643285378,0.1317855923523387,4.878048780487809,33.409246185379196,0.4098668487538409,377.92,22.944719978757533,0.9129277566539924,33.1461536122557,,-2.9263287429885376,0.13246841925571867,202.65836638496503,2412.5,7.45745745745745,,3.346720214190091,,,0.13724820757937864,15.266442630820931,0.04762717651075452,0.3702841173730787,0.005633321952884944,-6.979923061929516,,11.984048011774417,25.466006108350946,,,0.7874339956668752,36.43975483696558,,15.967786328344369,,14.056492210779027,68.20546163849156,18.473282442748086,2019,25.466006108350946,3250.11
8.091498805052911,33.241379310344826,24.367356927551654,78.36477987421384,0.3897662665824384,11.395100896128096,23.655913978494624,AARTIIND,12.12121212121211,48.67693766383905,13.297702814933388,49.01287172427584,10.562712037867783,,0.13202779532533165,102.32558139534885,8.091498805052911,0.3313329121920404,383.38,10.286641531712482,0.7042631755622693,29.846971171293156,16.59980468643203,4.768955317164725,0.11891977258370183,106.62346519475139,-69.27860696517413,14.951094550535625,,8.290155440414516,16.59980468643203,6.739201501927505,0.03900821225521162,-12.619741774260728,0.05448515476942514,0.5745542949756888,0.005843335439039797,-7.66465943080612,11.78414341697005,0.3815521618031781,21.861257282268266,20.610116305163938,-23.2572452092512,28.50256560986906,73.8217650369213,14.607572864030116,13.550762897256053,8.655931653026293,12.774754650328756,11.789717819868573,-2.9639175257731964,2020,21.861257282268266,6670.81
20.688566013897656,39.264367816091955,25.528246312717307,-8.462623413258108,0.47016487830410886,8.708564951441522,66.95652173913042,AARTIIND,72.97297297297298,70.01993414641932,21.60569414545137,32.90645399516343,0.3444320911780041,,0.12248102590944779,0.0,20.688566013897656,0.37385501177702174,658.72,11.10671912370611,0.8155866400228375,30.472958091740153,20.839015222228753,17.287417118114547,0.10389950274797173,134.37740738267988,66.80161943319838,45.58346839546192,,11.961722488038284,20.839015222228753,13.559776423407556,0.053912588327662915,36.177311725452824,0.07537293902119864,0.36125800166991373,0.008374771002355404,10.839367461184812,17.20052182511671,-9.5381858247382,20.285847395898426,23.59128138030662,9.31486516990323,28.50256560986906,43.85647060898761,15.678857972406735,7.808188579234576,13.588438662400538,6.6251693967160685,18.11894882434302,5.444887118193886,2021,20.285847395898426,11461.73
2.734886155456695,23.950276243093924,26.828617033842516,3.6979969183358996,0.4579034517895809,15.774434135315829,-40.104166666666664,AARTIIND,-56.25,44.104732435616214,18.746900724676998,37.89110731295151,-25.803747539233214,,0.11896573684880907,108.04597701149423,2.734886155456695,0.32951216405553435,956.65,2.518306364501721,0.5728520814880426,18.776600455365646,17.542847390410856,7.334242899366128,0.13909056171188383,-39.96132951696235,-57.76699029126213,0.05566379070414129,,-0.21367521367521292,17.542847390410856,2.8346722100213606,0.02216278181123424,-9.450472523626186,0.043943446694688575,0.37440890125173854,0.0035664246592790726,-5.329494263601109,10.589001279156186,,10.253369247160094,16.19927288710372,-9.840387872029776,61.46189294854203,19.186200999707204,34.57951028314221,6.555660460499424,10.342330831150882,12.06077947991211,26.902810304449652,37.531486146095716,2022,10.253369247160094,34630.73
9.29817857597759,26.18232044198895,25.24086965834367,-18.573551263001487,0.5664840927630812,7.492288908785016,-37.39130434782608,AARTIIND,-39.28571428571429,44.41397290393263,25.350716844084054,20.244387081540616,-8.33773085488364,,0.12014916676378044,0.0,9.29817857597759,0.3387717049294954,518.15,11.48416429150152,0.5908536585365853,17.89520447664339,14.339132528732668,-14.451666851297551,0.10954434215126442,-6.638812283315199,15.517241379310342,35.215577190542426,,10.385438972162731,14.339132528732668,-9.560717750767346,0.02342384337489803,12.369540007730961,0.025171891387950122,0.22546801069738737,0.0019811210814590376,-22.835822309125398,6.893464314200859,,10.662123230203635,19.460967421020214,-18.403747598979848,27.65949068407496,-8.227736988522516,34.57951028314221,7.238516122995886,6.656569932746947,7.674027792741245,9.31949250288351,-13.919413919413914,2023,10.662123230203635,18757.03
17.876704346812723,28.226519337016576,14.579756453205995,12.13503649635037,0.558477508650519,1.9340382947077739,235.64814814814815,AARTIIND,35.29411764705883,-8.487855957689028,16.279936476408086,9.103064894585987,,,0.11468116658428078,0.0,17.876704346812723,0.3581809194265942,665.55,8.239563253959691,0.6848771266540643,14.359613845977437,11.543252494650226,7.970515372484321,0.08442906574394464,7.791412227686267,156.71641791044775,16.210656243571275,,12.5121241513094,11.543252494650226,21.044973770705756,0.05101334651507662,24.630202958376323,0.07167572911517549,0.2175606302000354,0.002273850716757291,-28.903325503710864,8.576349215834455,,9.795940854419394,21.346682057834986,-6.965767494553898,27.65949068407496,-1.8043166401331412,33.30364472748024,7.413956439917002,8.484611432147782,2.4579800200741575,7.807554336357891,-9.148936170212762,2024,9.795940854419394,24092.91
9.87642115669798,29.96685082872928,13.402930743247254,18.307567127746125,0.5737808169875832,0.8615212087573099,70.62068965517241,AARTIIND,108.69565217391303,3.615568116490109,21.05215002737173,0.5026782289540455,,,0.1308259852438366,0.0,9.87642115669798,0.34622998020514667,390.75,14.150953865601457,0.6865298840321142,7.756512298564022,11.909227345358197,53.055944432097846,0.070721612380781,19.240628343193134,-42.82945736434108,12.887236679058244,,25.344827586206886,11.909227345358197,29.095207794662457,0.026543098794313477,6.2103229367927115,0.11130106172395177,0.2280068997961424,0.004318877091956092,19.681696117715084,12.89791355935266,,12.28329232710097,20.907781450010777,5.3435385970583615,0.0,2.606084621807603,15.779551915997803,15.897084255065952,11.704746112598619,-10.381025664720134,6.165590135055776,-7.962529274004682,2025,12.28329232710097,14145.15
19.659888429008454,31.900552486187845,11.068724243083894,39.614855570839055,0.49296939619520264,12.059178336735709,48.746968472109955,AARTIIND,175.0,8.129455318416955,10.48528524948551,9.356416170410121,,,0.13023535604180767,0.0,19.659888429008454,0.3734115347018573,399.05,19.54201200603578,0.8339210747271201,6.806255695632846,11.717804052410429,104.23085584094723,0.10549665388375065,44.7017372160589,106.4406779661017,2.806962521561873,,19.11966987620357,11.717804052410429,26.147621953935875,0.0457929167606587,29.054054054054056,0.13835626738852547,0.30964002440512506,0.009925558312655087,98.01967190828185,11.691286922247478,,15.724956981874438,12.781105041796481,15.578962436501453,0.0,22.808519150607864,15.779551915997803,18.876608804630223,13.097865302317446,14.281677289010863,6.452802359882015,78.49872773536897,2026,15.724956981874438,14445.61
,,,,,,,AAVAS,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,2015,,
,,,,,,,AAVAS,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,2016,,
,,,,,,,AAVAS,,,,,,,,,,,,,,,,,,,,,FINANCIAL SERVICES,,,,,,,,,,,,,,,,,,,,,,,2017,,
,16.246376811594203,,,0.004455445544554455,,,AAVAS,,,,,,,,,,,,,,,,,0.0,,,,FINANCIAL SERVICES,,,,0.14084158415841583,,0.0022277227722772275,0.0,0.0,,,,,,,,,,,,,,,2018,,
39.28217821782178,22.55128205128205,,,0.004087435578460991,,11.111111111111116,AAVAS,,,,,32.812079408455745,-0.2466863248071438,,13.043478260869556,39.28217821782178,,1096.8,,,,,,0.0,,20.210896309314585,27.777777777777768,FINANCIAL SERVICES,,,,0.12155677981162254,,0.001777145903678692,0.0,0.0,,,3.705690062700784,,,,,,,,,,56.91347011596788,,2019,,8555.04
36.07606184467744,25.897435897435898,,,0.007835967088938226,,70.0,AAVAS,,,,,10.653976618290217,,,0.0,36.07606184467744,,1188.85,,,,,,0.0,,75.0,160.8695652173913,FINANCIAL SERVICES,,,,0.15632754342431762,,0.0022201906751991643,0.016666666666666666,0.0,,,11.880967785902463,,,,,,,,,,14.837976122797048,,2020,,9273.03
17.004048582995956,29.76923076923077,,,0.006473936823306173,,-82.35294117647058,AAVAS,,,47.701587389787804,,-18.393610633891534,,,0.0,17.004048582995956,,2420.85,,,27.473193960858634,,-30.663872564936533,0.0,25.510507415338758,-6.015037593984962,-3.3333333333333326,FINANCIAL SERVICES,,,,0.12557205045205938,,0.0003348588012054917,0.0,0.0,,,-14.939060334743814,30.404543698899687,,,4.171400751029397,,,,,,14.95049504950494,,2021,30.404543698899687,18882.63
22.97131376269672,34.53164556962025,,,0.005990741581192702,,33.33333333333333,AAVAS,,,42.103693641575354,,-6.7413077594149495,,,1.2820512820512775,22.97131376269672,,2569.45,,,15.75137948936609,,-26.319370027192267,0.0,31.23543927971706,37.422222222222224,13.793103448275868,FINANCIAL SERVICES,,,,0.14032858309884724,,0.00036307524734501223,0.030303030303030304,0.004810747027321412,,,,25.10139276492065,,,0.4255370410506387,,,,,,17.484926787252377,,2022,25.10139276492065,20298.65
