nse_symbol,status
JSWCEMENT,no_data_on_either_url
JSWDULUX,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
JSWENERGY,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
JSWINFRA,"ok:standalone:headline=12:cols=9;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
JSWSTEEL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
JAINREC,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
J&KBANK,"ok:standalone:headline=12:cols=12;schedules=Expenses=3,Other Income=HTTP429,Net Profit=5"
JINDALSAW,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
JSL,no_data_on_either_url
JINDALSTEL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
JIOFIN,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=2,Other Income=HTTP429,Net Profit=5"
JUBLFOOD,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
JUBLINGREA,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
JUBLPHARMA,no_data_on_either_url
JWL,"ok:consolidated:headline=12:cols=6;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
JYOTICNC,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
KPRMILL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
KEI,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
KFINTECH,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
KPITTECH,no_data_on_either_url
KAJARIACER,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
KPIL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
KALYANKJIL,"ok:standalone:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
KARURVYSYA,no_data_on_either_url
KAYNES,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
KEC,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
KIRLOSENG,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
KOTAKBANK,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=7"
KIMS,"ok:standalone:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
LTFOODS,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=7"
LTF,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=7"
LTTS,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=6"
LGEINDIA,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
LICHSGFIN,"ok:consolidated:headline=12:cols=12;schedules=Expenses=4,Other Income=2,Net Profit=7"
LTM,no_data_on_either_url
LT,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
LATENTVIEW,"ok:consolidated:headline=12:cols=10;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
LAURUSLABS,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
THELEELA,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
LEMONTREE,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
LENSKART,"ok:consolidated:headline=12:cols=6;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
LICI,"ok:standalone:headline=12:cols=10;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
LINDEINDIA,no_data_on_either_url
LLOYDSME,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
LODHA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
LUPIN,no_data_on_either_url
MMTC,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
MRF,"ok:consolidated:headline=12:cols=11;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
MGL,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
M&MFIN,no_data_on_either_url
M&M,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
MANAPPURAM,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
MRPL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
MANKIND,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=7"
MARICO,no_data_on_either_url
MARUTI,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
MFSL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
MAXHEALTH,"ok:consolidated:headline=12:cols=10;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=7"
MAZDOCK,no_data_on_either_url
MEESHO,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
MINDACORP,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
MSUMI,"ok:standalone:headline=12:cols=6;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
MOTILALOFS,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
MPHASIS,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
MCX,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
MUTHOOTFIN,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=HTTP429,Net Profit=7"
NATCOPHARM,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
NBCC,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
NCC,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
NHPC,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
NLCINDIA,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
NMDC,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
NSLNISP,no_data_on_either_url
NTPCGREEN,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=6"
NTPC,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
NH,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
NATIONALUM,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
NAVA,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
NAVINFLUOR,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
NESTLEIND,"ok:standalone:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
NETWEB,no_data_on_either_url
NEULANDLAB,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
NEWGEN,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
NAM-INDIA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=7"
NIVABUPA,"ok:standalone:headline=12:cols=8;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
NUVAMA,"ok:consolidated:headline=12:cols=7;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
NUVOCO,"ok:consolidated:headline=12:cols=10;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
OBEROIRLTY,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
ONGC,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
OIL,no_data_on_either_url
OLAELEC,"ok:consolidated:headline=12:cols=6;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
OLECTRA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
PAYTM,"ok:standalone:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
ONESOURCE,no_data_on_either_url
OFSS,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
POLICYBZR,"ok:consolidated:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
PCBL,no_data_on_either_url
PGEL,"ok:consolidated:headline=12:cols=9;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
PIIND,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
PNBHOUSING,"ok:standalone:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
PTCIL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
PVRINOX,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
PAGEIND,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
PARADEEP,no_data_on_either_url
PATANJALI,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
PERSISTENT,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
PETRONET,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
PFIZER,no_data_on_either_url
PHOENIXLTD,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
PWL,"ok:consolidated:headline=12:cols=5;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
PIDILITIND,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
PINELABS,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
PIRAMALFIN,no_data_on_either_url
PPLPHARMA,"ok:consolidated:headline=12:cols=6;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
POLYMED,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=7"
POLYCAB,no_data_on_either_url
POONAWALLA,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=6"
PFC,no_data_on_either_url
POWERGRID,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=2,Net Profit=HTTP429"
PREMIERENE,"ok:consolidated:headline=12:cols=7;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
PRESTIGE,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
PNB,no_data_on_either_url
RRKABEL,"ok:consolidated:headline=12:cols=7;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
RBLBANK,"ok:consolidated:headline=12:cols=10;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
RECLTD,"ok:consolidated:headline=12:cols=12;schedules=Expenses=4,Other Income=HTTP429,Net Profit=5"
RHIM,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=6"
RITES,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
RADICO,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
RVNL,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
RAILTEL,no_data_on_either_url
RAINBOW,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
RKFORGE,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
REDINGTON,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
RELIANCE,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
RPOWER,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
SBFC,no_data_on_either_url
SBICARD,"ok:standalone:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
SBILIFE,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
SJVN,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=6"
SRF,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
SAGILITY,"ok:standalone:headline=12:cols=4;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
SAILIFE,no_data_on_either_url
SAMMAANCAP,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=7"
MOTHERSON,no_data_on_either_url
SAPPHIRE,"ok:consolidated:headline=12:cols=9;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
SARDAEN,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
SAREGAMA,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
SCHAEFFLER,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
SCHNEIDER,no_data_on_either_url
SCI,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
SHREECEM,"ok:consolidated:headline=12:cols=11;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
SHRIRAMFIN,no_data_on_either_url
SHYAMMETL,"ok:consolidated:headline=12:cols=9;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
ENRIN,"ok:standalone:headline=12:cols=1;schedules=Sales=empty,Expenses=4,Other Income=HTTP429,Net Profit=5"
SIEMENS,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
SIGNATURE,"ok:standalone:headline=12:cols=8;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
SOBHA,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
SOLARINDS,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
SONACOMS,"ok:consolidated:headline=12:cols=9;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
SONATSOFTW,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
STARHEALTH,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
SBIN,"ok:standalone:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
SAIL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=7"
SUMICHEM,no_data_on_either_url
SUNPHARMA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
SUNTV,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=7"
SUNDARMFIN,no_data_on_either_url
SUPREMEIND,"ok:consolidated:headline=12:cols=11;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
SPLPETRO,"ok:consolidated:headline=12:cols=6;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
SUZLON,no_data_on_either_url
SWANCORP,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
SWIGGY,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
SYNGENE,no_data_on_either_url
SYRMA,"ok:consolidated:headline=12:cols=7;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
TARIL,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
TBOTEK,no_data_on_either_url
TVSMOTOR,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
TATACAP,"ok:consolidated:headline=12:cols=6;schedules=Expenses=3,Other Income=HTTP429,Net Profit=6"
TATACHEM,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
TATACOMM,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
TCS,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=6"
TATACONSUM,no_data_on_either_url
TATAELXSI,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
TATAINVEST,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
TMCV,"ok:consolidated:headline=12:cols=1;schedules=Sales=empty,Expenses=3,Other Income=HTTP429,Net Profit=4"
TMPV,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
TATAPOWER,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
TATASTEEL,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
TATATECH,"ok:consolidated:headline=12:cols=8;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
TTML,"ok:consolidated:headline=12:cols=3;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
TECHM,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=5"
TECHNOE,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
TEGA,no_data_on_either_url
TEJASNET,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
TENNIND,"ok:consolidated:headline=12:cols=4;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
NIACL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=HTTP429,Net Profit=7"
RAMCOCEM,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
THERMAX,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
TIMKEN,"ok:consolidated:headline=12:cols=2;schedules=Sales=1,Expenses=HTTP429,Other Income=1,Net Profit=4"
TITAGARH,no_data_on_either_url
TITAN,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
TORNTPHARM,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
TORNTPOWER,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
TRAVELFOOD,no_data_on_either_url
TRENT,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
TRIDENT,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
TRITURBINE,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
TIINDIA,no_data_on_either_url
UCOBANK,"ok:consolidated:headline=12:cols=5;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
UPL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
UTIAMC,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
ULTRACEMCO,no_data_on_either_url
UNIONBANK,"ok:consolidated:headline=12:cols=12;schedules=Expenses=3,Other Income=2,Net Profit=HTTP429"
UBL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
UNITDSPR,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=6"
UNOMINDA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
URBANCO,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
USHAMART,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
VTL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
VBL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=2,Net Profit=HTTP429"
VEDL,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
VIJAYA,"ok:standalone:headline=12:cols=9;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=HTTP429"
VMM,"ok:consolidated:headline=12:cols=7;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
IDEA,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
VOLTAS,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
WAAREEENER,"ok:standalone:headline=12:cols=7;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
WELCORP,no_data_on_either_url
WELSPUNLIV,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
WHIRLPOOL,"ok:consolidated:headline=12:cols=9;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=6"
WIPRO,no_data_on_either_url
WOCKPHARMA,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=7"
YESBANK,"ok:standalone:headline=12:cols=12;schedules=Expenses=3,Other Income=HTTP429,Net Profit=5"
ZFCVINDIA,"ok:consolidated:headline=12:cols=5;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
ZEEL,no_data_on_either_url
ZENTEC,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=6"
ZENSARTECH,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=4,Other Income=HTTP429,Net Profit=5"
ZYDUSLIFE,"ok:standalone:headline=12:cols=12;schedules=Sales=1,Expenses=HTTP429,Other Income=2,Net Profit=5"
ZYDUSWELL,no_data_on_either_url
ECLERX,"ok:consolidated:headline=12:cols=12;schedules=Sales=1,Expenses=3,Other Income=2,Net Profit=HTTP429"
