nse_symbol,industry,Stock Price (Rs),Market Cap (Rs Cr),P/E ratio,FA T,FA T-1,FA T-2,FA T-3,FA YoY (T),FA YoY (T-1),FA YoY (T-2),Sales T,Sales T-3,Sales 3y CAGR,NP T,NP T-3,NP 3y CAGR,Op Profit T,Capital Base T,ROCE T,OPM % T,PRIMARY_match,SECONDARY_match
FINCABLES,INDUSTRIAL MANUFACTURING,776.5,12035.75,16.64,850.0,583.0,444.0,435.0,0.45797598627787317,0.3130630630630631,0.020689655172413834,6321.0,4481.0,0.12151120113130909,714.0,504.0,0.12311068346755549,620.0,6105.0,0.10155610155610155,10.0,False,False
JWL,,238.1,10166.87,59.52,1119.0,972.0,831.0,464.0,0.15123456790123457,0.16967509025270755,0.790948275862069,2916.0,2068.0,0.12136155285376216,166.0,121.0,0.11115396222861884,354.0,3974.0,0.08907901358832411,12.0,False,False
NAUKRI,IT,967.7,62900.5,43.28,750.0,785.0,810.0,801.0,-0.04458598726114649,-0.030864197530864224,0.011235955056179803,3285.0,2346.0,0.11875705929170222,1763.0,-70.0,,1172.0,38173.0,0.03070232887119168,36.0,False,False
ULTRACEMCO,CEMENT & CEMENT PRODUCTS,10745.0,316977.5,38.78,99260.0,94564.0,62878.0,59579.0,0.049659489869294804,0.5039282419924298,0.05537185921213861,88512.0,63240.0,0.1185878496407522,8188.0,5073.0,0.17301704780226657,17004.0,100379.0,0.16939798164954822,19.0,False,False
ADANIPOWER,ENERGY,150.43,290104.26,22.59,69401.0,69297.0,63016.0,51451.0,0.001500786469832649,0.09967309889551856,0.22477697226487336,54241.0,38773.0,0.11840584344718841,12971.0,10727.0,0.0653649213026748,19806.0,119607.0,0.16559231483107176,37.0,False,False
MARICO,CONSUMER GOODS,735.95,95673.5,54.23,3633.0,2758.0,2724.0,2246.0,0.31725888324873086,0.012481644640234935,0.21282279608192334,13611.0,9764.0,0.11708808881168609,1813.0,1322.0,0.11102061234117189,2328.0,4767.0,0.4883574575204531,17.0,False,False
TEGA,,1660.8,12456.0,87.46,665.0,623.0,600.0,548.0,0.0674157303370786,0.03833333333333333,0.0948905109489051,1692.0,1214.0,0.11701899224644041,143.0,184.0,-0.08059667192504805,231.0,3805.0,0.060709592641261495,14.0,False,False
SBILIFE,FINANCIAL SERVICES,1777.3,,,688.0,580.0,551.0,520.0,0.18620689655172407,0.05263157894736836,0.059615384615384626,112315.0,80636.0,0.11678505903620429,2470.0,1721.0,0.12799028953456038,749.0,19086.0,0.03924342449963324,1.0,False,False
HEROMOTOCO,AUTOMOBILE,5063.0,101260.0,17.64,6894.0,6283.0,6232.0,6159.0,0.09724653827789265,0.008183568677792019,0.011852573469719019,47411.0,34158.0,0.1154811279148773,5776.0,2800.0,0.27298431066174045,7045.0,22390.0,0.3146493970522555,15.0,False,False
CEATLTD,AUTOMOBILE,3242.5,12970.0,18.79,8478.0,6984.0,6271.0,6096.0,0.21391752577319578,0.11369797480465627,0.02870734908136474,15678.0,11315.0,0.1148386941919024,697.0,182.0,0.5645416534391694,2047.0,8318.0,0.24609281077182016,13.0,False,False
SAPPHIRE,,150.42,4813.44,-151.94,2570.0,2338.0,2178.0,1789.0,0.0992301112061591,0.07346189164370975,0.21743991056456125,3125.0,2266.0,0.11308937886213166,-32.0,233.0,,474.0,2807.0,0.16886355539722123,15.0,False,False
VOLTAS,CONSUMER GOODS,1272.8,42002.4,112.04,1080.0,973.0,548.0,525.0,0.10996916752312447,0.7755474452554745,0.04380952380952374,10538.0,7675.0,0.11145854739808714,341.0,1405.0,-0.37622779592097566,289.0,7368.0,0.039223669923995653,3.0,False,False
KIRLOSENG,INDUSTRIAL MANUFACTURING,1328.9,19269.05,33.63,1415.0,1183.0,769.0,689.0,0.19611158072696533,0.5383615084525357,0.11611030478954998,5647.0,4116.0,0.11117076669229276,461.0,270.0,0.19521413444269253,737.0,8994.0,0.08194351790082277,13.0,False,False
CANHLIFE,,140.65,,,37.0,42.0,77.0,73.0,-0.11904761904761907,-0.4545454545454546,0.0547945205479452,11556.0,8435.0,0.11064214330508038,127.0,91.0,0.11751692556898075,68.0,1855.0,0.036657681940700806,1.0,False,False
ESCORTS,AUTOMOBILE,2740.3,30691.36,12.81,2184.0,2053.0,2165.0,1891.0,0.06380905991232333,-0.05173210161662822,0.1448968799576944,11540.0,8429.0,0.1103926668513393,2394.0,637.0,0.5547536005668623,1496.0,12535.0,0.1193458316713203,13.0,False,False
ABSLAMC,,878.3,25295.04,26.02,119.0,107.0,111.0,70.0,0.11214953271028039,-0.036036036036036,0.5857142857142856,1845.0,1349.0,0.11001319216722583,975.0,596.0,0.17829161003153082,1105.0,4105.0,0.269183922046285,60.0,False,False
DRREDDY,PHARMA,1254.9,105411.6,24.96,22063.0,18226.0,10426.0,9219.0,0.21052342806979052,0.7481296758104738,0.1309252630437141,33700.0,24670.0,0.10956713293700382,4158.0,4507.0,-0.02650817469278466,6454.0,45626.0,0.14145443387542192,19.0,False,False
KEC,CONSTRUCTION,511.3,13549.45,22.47,1773.0,1647.0,1628.0,1583.0,0.07650273224043724,0.011670761670761642,0.028427037271004485,23506.0,17282.0,0.10797061819302045,606.0,176.0,0.510033743114181,1659.0,11537.0,0.1437982144404958,7.0,False,False
DIVISLAB,PHARMA,5947.0,157595.5,61.48,6528.0,5442.0,4739.0,4723.0,0.19955898566703412,0.14834353239079978,0.0033876773237349056,10560.0,7768.0,0.10777501844579929,2568.0,1823.0,0.12099269777788879,3441.0,16768.0,0.20521230916030533,33.0,False,False
AUROPHARMA,PHARMA,1304.4,75655.2,21.62,19611.0,14794.0,14493.0,11024.0,0.32560497498986085,0.020768646933002177,0.3146770682148041,33653.0,24855.0,0.10629259645869404,3503.0,1928.0,0.22023750497716144,6846.0,45964.0,0.14894265077016797,20.0,False,False
ASHOKLEY,AUTOMOBILE,154.13,90474.31,26.08,10826.0,8837.0,8157.0,8146.0,0.2250763833880276,0.08336398185607452,0.0013503560029461958,56362.0,41673.0,0.10588646614510178,3721.0,1359.0,0.3989861159943877,10745.0,78177.0,0.1374445169295317,19.0,False,False
SARDAEN,,510.65,17872.75,16.27,6109.0,5845.0,2853.0,2907.0,0.04516680923866545,1.0487206449351558,-0.018575851393188847,5690.0,4212.0,0.10545559292759688,1109.0,604.0,0.22451714197111716,1787.0,10002.0,0.1786642671465707,31.0,False,False
OFSS,IT,6731.0,59232.8,22.2,782.0,796.0,805.0,847.0,-0.017587939698492483,-0.011180124223602483,-0.04958677685950408,7672.0,5698.0,0.10423637622369619,2639.0,1806.0,0.13476835112229502,3477.0,7859.0,0.44242270008906986,45.0,False,False
ATGL,,509.95,56094.5,85.56,4314.0,3651.0,3174.0,2335.0,0.18159408381265396,0.1502835538752363,0.3593147751605996,5894.0,4378.0,0.10419249610733727,656.0,546.0,0.06309089574339866,1195.0,7120.0,0.1678370786516854,20.0,False,False
JUBLFOOD,CONSUMER GOODS,434.1,28650.6,66.89,7402.0,6434.0,6184.0,3488.0,0.15045073049424929,0.04042690815006478,0.7729357798165137,6856.0,5096.0,0.10394421977082469,227.0,356.0,-0.13928649017190908,1373.0,7194.0,0.19085348901862664,20.0,False,False
BALRAMCHIN,CONSUMER GOODS,497.1,9942.0,26.53,2604.0,2645.0,2639.0,2599.0,-0.015500945179584114,0.002273588480484978,0.015390534821084989,6271.0,4666.0,0.10356356998492466,378.0,284.0,0.09999611995682556,741.0,7308.0,0.10139573070607553,12.0,False,False
SUPREMEIND,INDUSTRIAL MANUFACTURING,3745.1,46813.75,49.51,3674.0,2669.0,2322.0,2064.0,0.3765455226676657,0.14944013781223076,0.125,10446.0,7773.0,0.10353755628339201,961.0,968.0,-0.0024163021330176893,1432.0,6260.0,0.22875399361022364,14.0,False,False
BOSCHLTD,AUTOMOBILE,28745.0,86235.0,30.57,1654.0,1622.0,1770.0,1731.0,0.019728729963008673,-0.0836158192090396,0.022530329289428108,20035.0,14929.0,0.10302716840206605,2773.0,1426.0,0.24817874087530667,2650.0,14965.0,0.17707985299031073,13.0,False,False
UTIAMC,,937.35,12091.82,29.81,409.0,408.0,412.0,368.0,0.002450980392156854,-0.009708737864077666,0.11956521739130443,1698.0,1267.0,0.10252138927106458,472.0,440.0,0.023677381203403458,809.0,4646.0,0.17412828239345673,48.0,False,False
SUNPHARMA,PHARMA,1757.2,421728.0,36.73,34493.0,22586.0,23248.0,24065.0,0.5271849818471619,-0.028475567790777756,-0.0339497195096613,58462.0,43886.0,0.10031210271725621,11509.0,8513.0,0.10573651648766202,17731.0,88197.0,0.20103858407882355,30.0,False,False
HAVELLS,CONSUMER GOODS,1190.6,75007.8,44.18,5343.0,4652.0,3988.0,3621.0,0.14853826311263973,0.1664994984954864,0.1013532173432754,22466.0,16868.0,0.10023989212591755,1705.0,1075.0,0.1661971427116904,2254.0,9721.0,0.23186914926447896,10.0,False,False
GODREJIND,CONSUMER GOODS,749.0,25466.0,20.34,7359.0,6954.0,6365.0,5269.0,0.058239861949956895,0.09253731343283578,0.20800910988802435,22237.0,16740.0,0.0992764247851583,2412.0,1421.0,0.19287354886213603,2242.0,62741.0,0.03573420889051816,10.0,False,False
RKFORGE,INDUSTRIAL MANUFACTURING,466.6,8398.8,118.13,3761.0,2992.0,2428.0,1693.0,0.25701871657754016,0.23228995057660629,0.43414057885410506,4238.0,3193.0,0.09897381474997591,72.0,248.0,-0.3378440713740217,625.0,5739.0,0.10890399024220247,15.0,False,False
THERMAX,INDUSTRIAL MANUFACTURING,3260.7,37498.05,53.92,3098.0,2806.0,1906.0,1248.0,0.10406272273699213,0.4721930745015739,0.5272435897435896,10694.0,8090.0,0.09748152833582768,720.0,451.0,0.16874200096412695,1026.0,7903.0,0.12982411742376312,10.0,False,False
JUBLPHARMA,,816.45,13063.2,32.63,8044.0,5176.0,5091.0,5183.0,0.554095826893354,0.016696130426242295,-0.017750337642292058,8280.0,6282.0,0.09642131091243167,398.0,-65.0,,1260.0,10708.0,0.11766903249906611,15.0,False,False
JBCHEPHARM,PHARMA,2064.4,33030.4,46.72,1885.0,1968.0,2004.0,1901.0,-0.042174796747967425,-0.017964071856287456,0.054182009468700665,4148.0,3149.0,0.09619721834441886,709.0,410.0,0.20029351447105537,1107.0,4163.0,0.26591400432380496,27.0,False,False
ZYDUSLIFE,,871.2,87991.2,17.39,26639.0,13134.0,12368.0,11521.0,1.0282472970915184,0.06193402328589914,0.07351792379133748,11484.0,8732.0,0.095619665594191,3560.0,1529.0,0.32540164168609875,3925.0,39608.0,0.09909614219349626,34.0,False,False
BLUEJET,,327.25,,,,,,,,,,947.0,721.0,0.0951448657067806,248.0,160.0,0.1572945272629378,294.0,,,31.0,False,False
MGL,ENERGY,927.7,9184.23,10.89,5392.0,4854.0,4235.0,3026.0,0.11083642356819112,0.14616292798110986,0.39953734302709853,8246.0,6299.0,0.09393262321494733,841.0,790.0,0.021071845861226013,1446.0,6651.0,0.2174109156517817,18.0,False,False
NCC,CONSTRUCTION,130.94,8249.22,12.17,2056.0,1650.0,1565.0,1503.0,0.2460606060606061,0.054313099041533475,0.041250831669993326,17463.0,13351.0,0.09362480650745231,577.0,569.0,0.004664790544905539,1448.0,11326.0,0.12784743069044677,8.0,False,False
POWERINDIA,,24235.0,,,,952.0,717.0,695.0,,0.3277545327754532,0.031654676258992875,6385.0,4884.0,0.09344031469268765,384.0,203.0,0.2367399659453322,605.0,,,9.0,False,False
ARE&M,,672.45,12104.1,13.74,4730.0,4014.0,3807.0,3747.0,0.17837568510214252,0.05437352245862881,0.01601281024819845,13549.0,10390.0,0.09252294084367119,970.0,731.0,0.09888299404435519,1544.0,8505.0,0.18154027042915932,11.0,False,False
ELGIEQUIP,INDUSTRIAL MANUFACTURING,467.15,14948.8,34.43,699.0,592.0,587.0,587.0,0.1807432432432432,0.008517887563884052,0.0,3951.0,3041.0,0.09118118729686953,430.0,371.0,0.05042451454255614,579.0,2765.0,0.20940325497287524,15.0,False,False
ABBOTINDIA,,25915.0,,,331.0,336.0,225.0,237.0,-0.014880952380952328,0.4933333333333334,-0.05063291139240511,6929.0,5349.0,0.09009911688840178,1552.0,949.0,0.17817146898234104,1892.0,4946.0,0.38253133845531745,27.0,False,False
ICICIPRULI,FINANCIAL SERVICES,509.55,73833.79,45.95,711.0,1315.0,1168.0,479.0,-0.45931558935361216,0.12585616438356162,1.4384133611691023,63467.0,49400.0,0.08711045827802755,1600.0,811.0,0.25419878624105796,333.0,16226.0,0.02052261802046099,1.0,False,False
SHREECEM,CEMENT & CEMENT PRODUCTS,23020.0,82872.0,73.98,11207.0,9315.0,9591.0,7481.0,0.203113258185722,-0.02877697841726623,0.28204785456489767,19283.0,15010.0,0.08708783629186367,1124.0,2337.0,-0.21650565489790397,3934.0,25135.0,0.1565148199721504,20.0,False,False
AWL,,177.77,22932.33,22.17,7143.0,5481.0,4921.0,4793.0,0.30322933771209626,0.11379800853485067,0.02670561235134561,74731.0,58185.0,0.08700093677054221,1045.0,582.0,0.21543321916316271,2131.0,11549.0,0.18451814009870984,3.0,False,False
ASTRAL,INDUSTRIAL MANUFACTURING,1599.0,43173.0,80.35,2945.0,2712.0,2299.0,1950.0,0.08591445427728606,0.17964332318399312,0.17897435897435887,5908.0,4612.0,0.08605144059546221,611.0,448.0,0.10897323706692652,1061.0,4308.0,0.24628597957288764,18.0,False,False
LTM,,4013.8,120414.0,23.72,5626.0,5285.0,4981.0,3679.0,0.06452223273415325,0.06103192130094359,0.353900516444686,42308.0,33183.0,0.08434866606263514,4983.0,4410.0,0.04155953546762836,7555.0,26335.0,0.28688057717865956,18.0,False,False
PIDILITIND,CHEMICALS,1285.0,131070.0,53.41,5774.0,5705.0,5451.0,4914.0,0.012094653812445122,0.046596954687213366,0.10927960927960934,13488.0,10597.0,0.08373111102669806,2384.0,1257.0,0.237818562446114,3300.0,11249.0,0.29335940972530894,24.0,False,False
WOCKPHARMA,PHARMA,1175.7,19046.34,89.68,4499.0,2736.0,2881.0,3042.0,0.6443713450292399,-0.0503297466157584,-0.05292570677186059,3373.0,2651.0,0.08359968759318614,199.0,-621.0,,652.0,7173.0,0.09089641711975463,19.0,False,False
HCLTECH,IT,1341.6,364244.4,20.94,37379.0,36172.0,35063.0,34619.0,0.03336835121088133,0.0316287824772552,0.012825327132499398,51105.0,40638.0,0.07938659994851527,12266.0,10874.0,0.04096919365063956,17716.0,80380.0,0.2204030853446131,35.0,False,False
PPLPHARMA,,136.54,18118.86,,8985.0,8133.0,7990.0,7469.0,0.10475839173736623,0.01789737171464334,0.06975498728076057,8869.0,7082.0,0.07788619768244298,-326.0,-186.0,,922.0,13837.0,0.06663294066632941,10.0,False,False
AARTIIND,,399.05,14445.61,34.52,6556.0,6377.0,5649.0,4861.0,0.028069625215618732,0.12887236679058245,0.16210656243571275,8286.0,6619.0,0.07774872056173932,419.0,545.0,-0.08390782494410864,1167.0,10921.0,0.1068583463052834,14.0,False,False
NATIONALUM,METALS,386.1,70887.96,12.23,7650.0,7748.0,7383.0,7303.0,-0.012648425400103247,0.049437897873493064,0.010954402300424437,17843.0,14257.0,0.07765539794311893,5797.0,1435.0,0.592638217880292,7928.0,21663.0,0.3659696256289526,44.0,False,False
LICI,,362.83,229489.98,,4757.0,21330.0,20667.0,20473.0,-0.7769807782466011,0.03208012773987523,0.009475895081326735,976280.0,781543.0,0.07697884263323118,57419.0,36397.0,0.1641171265695507,47684.0,176606.0,0.2700021516822758,5.0,False,False
TATATECH,,509.2,20622.6,,2070.0,1130.0,1151.0,1095.0,0.831858407079646,-0.018245004344048632,0.05114155251141561,5506.0,4414.0,0.07646841789781145,547.0,624.0,-0.042950841909302206,853.0,4861.0,0.1754782966467805,15.0,False,False
LTTS,IT,3121.7,32777.85,25.87,2250.0,2245.0,1613.0,1303.0,0.00222717149220486,0.3918164910105393,0.2379125095932464,10996.0,8816.0,0.07643476766456381,1281.0,1216.0,0.01750960672641777,1935.0,7051.0,0.2744291589845412,18.0,False,False
JMFINANCIL,FINANCIAL SERVICES,113.61,10906.56,9.04,625.0,579.0,572.0,505.0,0.07944732297063894,0.012237762237762295,0.13267326732673257,4091.0,3291.0,0.07522791851314992,1201.0,709.0,0.19206221989885464,2510.0,22293.0,0.11259139640245817,61.0,False,False
ASAHIINDIA,,784.4,19610.0,58.02,4532.0,4046.0,2616.0,2395.0,0.12011863568957004,0.5466360856269112,0.09227557411273479,4990.0,4019.0,0.07479964209838275,345.0,362.0,-0.015905416328084954,918.0,6130.0,0.1497553017944535,18.0,False,False
LGEINDIA,,1441.0,,,1561.0,1329.0,1319.0,1343.0,0.17456734386756967,0.007581501137225111,-0.017870439314966458,24605.0,19865.0,0.07393566817809871,1685.0,1345.0,0.07801765537348881,2408.0,8125.0,0.2963692307692308,10.0,False,False
CIPLA,PHARMA,1224.2,99160.2,25.49,12890.0,10006.0,9607.0,9160.0,0.288227063761743,0.04153221609243252,0.04879912663755448,28163.0,22753.0,0.07369290376032311,3862.0,2833.0,0.10880514292106014,5883.0,35046.0,0.16786509159390514,21.0,False,False
CONCORDBIO,,1018.4,10184.0,40.83,793.0,795.0,575.0,593.0,-0.002515723270440251,0.3826086956521739,-0.030354131534570006,1055.0,853.0,0.0734153698157538,259.0,240.0,0.025721614928250425,367.0,2019.0,0.1817731550272412,35.0,False,False
ABDL,,404.05,11313.4,49.52,890.0,749.0,635.0,575.0,0.18825100133511352,0.1795275590551182,0.10434782608695659,3880.0,3147.0,0.0722885310339958,268.0,5.0,2.7704072620419717,575.0,2814.0,0.20433546552949539,15.0,False,False
UBL,CONSUMER GOODS,1540.0,40040.0,98.53,2050.0,1749.0,1776.0,1851.0,0.17209834190966267,-0.015202702702702742,-0.04051863857374394,9240.0,7500.0,0.07202168219307259,413.0,305.0,0.10632672638366025,806.0,5839.0,0.13803733516013017,9.0,False,False
HAL,INDUSTRIAL MANUFACTURING,3487.2,232944.96,25.58,9581.0,6671.0,6737.0,6834.0,0.43621645930145414,-0.009796645391123682,-0.01419373719637107,33090.0,26928.0,0.07110214617226429,9076.0,5811.0,0.16024009785273297,9768.0,41052.0,0.2379421221864952,30.0,False,False
CESC,ENERGY,150.17,19972.61,12.91,22839.0,22766.0,22131.0,22826.0,0.003206536062549503,0.028692783877818373,-0.030447735038990675,9732.0,7973.0,0.06871058793222495,852.0,830.0,0.008758407708252314,1931.0,34201.0,0.05646033741703459,20.0,False,False
CARBORUNIV,INDUSTRIAL MANUFACTURING,775.7,14738.3,75.9,1906.0,1716.0,1555.0,1527.0,0.11072261072261069,0.10353697749196145,0.018336607727570398,3063.0,2510.0,0.06862277320659027,416.0,331.0,0.07916647594612014,481.0,4313.0,0.11152330164618594,16.0,False,False
COALINDIA,METALS,450.45,277612.34,8.93,91846.0,82865.0,75668.0,64547.0,0.1083811017920715,0.0951128614473753,0.17229305777185622,168400.0,138252.0,0.06796467589689215,31071.0,31723.0,-0.006898449556087871,41242.0,133174.0,0.30968507366302733,24.0,False,False
NIACL,FINANCIAL SERVICES,117.82,19416.74,13.75,526.0,533.0,471.0,564.0,-0.013133208255159512,0.13163481953290868,-0.16489361702127658,49782.0,41007.0,0.06677160539586335,1417.0,1050.0,0.10507948610907492,341.0,34636.0,0.009845247719136158,1.0,False,False
WHIRLPOOL,CONSUMER GOODS,789.7,10029.19,34.11,1960.0,1913.0,1932.0,1917.0,0.02456874019864097,-0.009834368530020732,0.00782472613458518,8034.0,6668.0,0.06409093981299896,295.0,224.0,0.09611974048795369,481.0,4232.0,0.1136578449905482,6.0,False,False
JSL,METALS,710.95,58653.38,18.35,18233.0,14800.0,13254.0,9961.0,0.2319594594594594,0.11664403199034257,0.3305892982632266,42955.0,35697.0,0.06363838363720986,3185.0,2084.0,0.15187116687629132,5560.0,27251.0,0.20402920993725002,13.0,False,False
NAVA,,531.45,14880.6,19.12,5753.0,5528.0,5559.0,5664.0,0.04070188133140373,-0.005576542543622942,-0.018538135593220373,1925.0,1600.0,0.06358021627875154,911.0,322.0,0.4143411211735164,386.0,10971.0,0.03518366602862091,20.0,False,False
INFY,IT,1250.6,506242.88,17.23,33770.0,30961.0,27622.0,29225.0,0.09072704370013884,0.12088190572731872,-0.054850299401197566,148819.0,124014.0,0.06266380568219065,29211.0,23268.0,0.07877065263980354,36013.0,102028.0,0.35297173324969616,24.0,False,False
TEJASNET,,386.25,6991.12,-7.55,2081.0,1147.0,961.0,647.0,0.8142981691368789,0.19354838709677424,0.48531684698608957,1103.0,920.0,0.06233762124125963,-909.0,-36.0,,-682.0,7108.0,-0.09594822734946538,-62.0,False,False
ZFCVINDIA,,13768.0,24782.4,50.5,732.0,736.0,673.0,587.0,-0.005434782608695676,0.09361069836552738,0.1465076660988074,4119.0,3444.0,0.06147446146816682,517.0,318.0,0.17585690647957186,655.0,3745.0,0.17489986648865152,16.0,False,False
IRB,CONSTRUCTION,22.14,13372.56,31.63,23896.0,24616.0,25514.0,26480.0,-0.029249268768280823,-0.03519636278121818,-0.03648036253776432,7648.0,6402.0,0.06107008324105223,850.0,720.0,0.05688761756416616,3982.0,40976.0,0.09717883639203437,52.0,False,False
EXIDEIND,AUTOMOBILE,287.9,24471.5,28.65,4267.0,3935.0,3853.0,3685.0,0.08437102922490469,0.021282117830262237,0.045590230664857456,17995.0,15078.0,0.06072475389905585,860.0,823.0,0.014766695602571378,1870.0,15480.0,0.12080103359173126,10.0,False,False
HINDZINC,METALS,502.15,212158.38,15.34,19937.0,18608.0,18151.0,17622.0,0.07142089423903708,0.02517767616109312,0.030019294064237867,40658.0,34098.0,0.060406468727528306,13712.0,10520.0,0.09234968619555062,21913.0,31357.0,0.6988232292630034,54.0,False,False
BLUEDART,SERVICES,4747.0,11392.8,45.53,2035.0,1814.0,1823.0,1437.0,0.12183020948180823,-0.004936917169500843,0.2686151704940849,6141.0,5172.0,0.058912789497850504,247.0,371.0,-0.1268121557501739,951.0,2919.0,0.32579650565262075,15.0,False,False
TCS,IT,2358.9,853921.8,17.34,31343.0,23053.0,19604.0,20515.0,0.35960612501626676,0.17593348296266065,-0.04440653180599563,267021.0,225458.0,0.05801848619364591,49454.0,42303.0,0.053440681288804415,72398.0,118523.0,0.6108350278005112,27.0,False,False
SAREGAMA,,319.3,6066.7,29.73,1031.0,835.0,742.0,338.0,0.23473053892215567,0.1253369272237197,1.195266272189349,821.0,695.0,0.057108222335553016,215.0,180.0,0.061016126736148646,342.0,1765.0,0.19376770538243626,42.0,False,False
ENGINERSIN,CONSTRUCTION,182.13,10235.71,14.81,338.0,295.0,298.0,279.0,0.1457627118644067,-0.010067114093959773,0.06810035842293916,3928.0,3330.0,0.056596291078343075,692.0,346.0,0.2599210498948732,696.0,3163.0,0.22004426177679418,18.0,False,False
CROMPTON,CONSUMER GOODS,223.6,14422.2,-59.47,2578.0,3295.0,3197.0,3250.0,-0.21760242792109252,0.030653737879261733,-0.016307692307692356,8096.0,6870.0,0.05626102281602785,-231.0,476.0,,827.0,3166.0,0.26121288692356287,10.0,False,False
BBTC,CONSUMER GOODS,1322.0,9254.0,7.42,3814.0,3880.0,3751.0,3638.0,-0.017010309278350566,0.03439082911223679,0.031061022539857097,19539.0,16623.0,0.05535274155154091,2499.0,-534.0,,3432.0,8632.0,0.39759036144578314,18.0,False,False
BRITANNIA,CONSUMER GOODS,5423.0,130152.0,51.56,2850.0,2904.0,2771.0,2655.0,-0.018595041322314043,0.0479971129556116,0.04369114877589464,19152.0,16301.0,0.055196386272793996,2537.0,2316.0,0.030846428799226056,3514.0,6486.0,0.5417823003391921,18.0,False,False
UNITDSPR,,1218.8,88363.0,48.23,1404.0,1712.0,1560.0,1534.0,-0.17990654205607481,0.09743589743589753,0.016949152542372836,12467.0,10612.0,0.05516790475970201,1838.0,1126.0,0.17743164947894896,2279.0,9366.0,0.24332692718342944,18.0,False,False
HYUNDAI,,1778.0,144551.4,,13070.0,7105.0,7614.0,6150.0,0.8395496129486277,-0.06685053848174416,0.23804878048780487,70763.0,60308.0,0.05473600153654923,5432.0,4709.0,0.048762194445479246,8598.0,21113.0,0.40723724719367216,12.0,False,False
DCMSHRIRAM,CONSUMER GOODS,1116.5,17305.75,20.4,7557.0,6517.0,4222.0,4105.0,0.1595826300444989,0.5435812411179535,0.028501827040194883,13538.0,11547.0,0.05445596510722983,856.0,911.0,-0.020543552931998277,1497.0,10635.0,0.14076163610719322,11.0,False,False
SYNGENE,PHARMA,389.9,15712.97,49.61,3005.0,2802.0,2850.0,2667.0,0.07244825124910781,-0.01684210526315788,0.06861642294713155,3739.0,3193.0,0.05402808311668128,317.0,464.0,-0.119261271492346,918.0,5297.0,0.17330564470454973,25.0,False,False
WELSPUNLIV,,108.32,10398.72,50.85,4471.0,4022.0,3813.0,3918.0,0.1116360019890601,0.05481248360870716,-0.02679938744257271,9399.0,8094.0,0.05108898090100311,213.0,203.0,0.016157878073858045,793.0,7232.0,0.10965154867256637,8.0,False,False
TORNTPOWER,ENERGY,1305.8,65812.32,27.23,25615.0,24286.0,21802.0,19269.0,0.05472288561311034,0.11393450142188799,0.1314546681197779,21850.0,18836.0,0.050721421547618606,2575.0,2104.0,0.06965526367480801,4496.0,33046.0,0.13605277491980874,21.0,False,False
SUNTV,MEDIA & ENTERTAINMENT,566.95,22337.83,15.52,3395.0,1572.0,1707.0,1729.0,1.1596692111959288,-0.07908611599297011,-0.012724117987275907,4335.0,3772.0,0.04746408079992981,1441.0,1707.0,-0.05490205270820048,2183.0,12749.0,0.17122911600909876,50.0,False,False
TECHM,IT,1384.0,122622.4,28.19,14864.0,13982.0,13903.0,14932.0,0.06308110427692748,0.00568222685751274,-0.06891240289311551,48927.0,42657.0,0.046773596282121854,3859.0,3778.0,0.007096163782221776,5963.0,31802.0,0.18750393057040438,12.0,False,False
TITAGARH,,574.85,7760.48,62.96,1394.0,992.0,748.0,732.0,0.405241935483871,0.3262032085561497,0.021857923497267784,3186.0,2780.0,0.04648656828435782,123.0,126.0,-0.00800034273173067,331.0,3079.0,0.10750243585579734,10.0,False,False
APOLLOTYRE,AUTOMOBILE,412.3,26387.2,19.08,16646.0,16411.0,17006.0,17653.0,0.014319663640241398,-0.03498765141714688,-0.03665099416529771,19816.0,17301.0,0.04628081615065294,1852.0,520.0,0.527141266718945,2876.0,20391.0,0.14104261684076308,15.0,False,False
INDUSTOWER,,418.15,110307.97,15.44,49514.0,44380.0,39300.0,32384.0,0.11568273997296075,0.12926208651399484,0.21356225296442677,32493.0,28382.0,0.04612184628542271,7145.0,2040.0,0.5186488137187082,17813.0,60773.0,0.293107136392806,55.0,False,False
DABUR,CONSUMER GOODS,410.45,72649.65,38.43,3939.0,3990.0,3815.0,3579.0,-0.012781954887218006,0.04587155963302747,0.06594020676166523,13193.0,11530.0,0.04593513421412743,1869.0,1701.0,0.03189378304174717,2450.0,12706.0,0.1928222886825122,19.0,False,False
IGL,ENERGY,145.62,20386.8,13.15,8069.0,7192.0,6603.0,5734.0,0.12194104560622909,0.08920187793427226,0.15155214509940707,16168.0,14133.0,0.04586102888174648,1544.0,1640.0,-0.019905807112054585,1844.0,11602.0,0.15893811411825548,11.0,False,False
GLAXO,PHARMA,2283.0,38582.7,41.7,281.0,284.0,321.0,330.0,-0.010563380281690127,-0.11526479750778817,-0.027272727272727226,3749.0,3278.0,0.045768357748698696,928.0,1695.0,-0.18192568402109266,1179.0,2300.0,0.5126086956521739,31.0,False,False
GODREJCP,CONSUMER GOODS,984.8,100449.6,54.14,12565.0,10676.0,10440.0,9934.0,0.17693892843761705,0.022605363984674387,0.050936178779947605,15178.0,13316.0,0.0445925416553159,1861.0,1702.0,0.030217538638400487,3156.0,17069.0,0.18489659616849258,21.0,False,False
