nse_symbol,status
LLOYDSENGG,ok:consolidated:rows=6:cols=2:wc_present=6/6
LLOYDSENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
LLOYDSME,ok:consolidated:rows=6:cols=12:wc_present=6/6
LODHA,ok:consolidated:rows=6:cols=12:wc_present=6/6
LOTUSDEV,ok:consolidated:rows=6:cols=5:wc_present=6/6
LT,ok:consolidated:rows=6:cols=12:wc_present=6/6
LTF,ok:consolidated:rows=1:cols=12:wc_present=0/6
LTFOODS,ok:consolidated:rows=6:cols=12:wc_present=6/6
LTM,ok:consolidated:rows=6:cols=12:wc_present=6/6
LTTS,ok:consolidated:rows=6:cols=12:wc_present=6/6
LUMAXTECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
LUPIN,ok:consolidated:rows=6:cols=12:wc_present=6/6
LXCHEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
MAHABANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
MAHSCOOTER,ok:standalone:rows=6:cols=12:wc_present=6/6
MAHSEAMLES,ok:consolidated:rows=6:cols=12:wc_present=6/6
MANAPPURAM,ok:consolidated:rows=1:cols=12:wc_present=0/6
MANKIND,ok:consolidated:rows=6:cols=8:wc_present=6/6
MANORAMA,ok:consolidated:rows=6:cols=2:wc_present=6/6
MANYAVAR,ok:consolidated:rows=6:cols=7:wc_present=6/6
MAPMYINDIA,ok:consolidated:rows=6:cols=8:wc_present=6/6
MARICO,ok:consolidated:rows=6:cols=12:wc_present=6/6
MARKSANS,ok:consolidated:rows=6:cols=12:wc_present=6/6
MARUTI,ok:consolidated:rows=6:cols=12:wc_present=6/6
MASTEK,ok:consolidated:rows=6:cols=12:wc_present=6/6
MAXHEALTH,ok:consolidated:rows=6:cols=10:wc_present=6/6
MAZDOCK,ok:consolidated:rows=6:cols=12:wc_present=6/6
MCX,ok:consolidated:rows=6:cols=12:wc_present=6/6
MEDANTA,ok:consolidated:rows=6:cols=10:wc_present=6/6
MEDPLUS,ok:consolidated:rows=6:cols=12:wc_present=6/6
MEESHO,ok:consolidated:rows=6:cols=4:wc_present=6/6
METROPOLIS,ok:consolidated:rows=6:cols=12:wc_present=6/6
MFSL,ok:consolidated:rows=6:cols=12:wc_present=6/6
MGL,ok:consolidated:rows=6:cols=4:wc_present=6/6
MIDHANI,ok:consolidated:rows=6:cols=8:wc_present=6/6
MINDACORP,ok:consolidated:rows=6:cols=12:wc_present=6/6
MMTC,ok:consolidated:rows=6:cols=12:wc_present=6/6
MOIL,ok:consolidated:rows=6:cols=6:wc_present=6/6
MOTHERSON,ok:consolidated:rows=6:cols=12:wc_present=6/6
MOTILALOFS,ok:consolidated:rows=6:cols=12:wc_present=6/6
MPHASIS,ok:consolidated:rows=6:cols=12:wc_present=6/6
MRF,ok:consolidated:rows=6:cols=12:wc_present=6/6
MRPL,ok:consolidated:rows=6:cols=12:wc_present=6/6
MSTCLTD,ok:consolidated:rows=6:cols=12:wc_present=6/6
MSUMI,ok:standalone:rows=6:cols=6:wc_present=6/6
MTARTECH,ok:consolidated:rows=6:cols=7:wc_present=6/6
MUTHOOTFIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
NAM-INDIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
NATCOPHARM,ok:consolidated:rows=6:cols=12:wc_present=6/6
NATIONALUM,ok:consolidated:rows=6:cols=12:wc_present=6/6
NAUKRI,ok:consolidated:rows=6:cols=12:wc_present=6/6
NAVA,ok:consolidated:rows=6:cols=12:wc_present=6/6
NAVINFLUOR,ok:consolidated:rows=6:cols=12:wc_present=6/6
NAZARA,ok:consolidated:rows=6:cols=11:wc_present=6/6
NBCC,ok:consolidated:rows=6:cols=12:wc_present=6/6
NCC,ok:consolidated:rows=6:cols=12:wc_present=6/6
NEOGEN,ok:consolidated:rows=6:cols=12:wc_present=6/6
NESCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
NESTLEIND,ok:consolidated:rows=6:cols=4:wc_present=6/6
NETWEB,ok:standalone:rows=6:cols=8:wc_present=6/6
NETWORK18,ok:consolidated:rows=6:cols=12:wc_present=6/6
NEULANDLAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
NEWGEN,ok:consolidated:rows=6:cols=12:wc_present=6/6
NFL,ok:consolidated:rows=6:cols=12:wc_present=6/6
NH,ok:consolidated:rows=6:cols=12:wc_present=6/6
NHPC,ok:consolidated:rows=6:cols=12:wc_present=6/6
NIACL,ok:consolidated:rows=6:cols=12:wc_present=6/6
NIVABUPA,ok:standalone:rows=6:cols=8:wc_present=6/6
NLCINDIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
NMDC,ok:consolidated:rows=6:cols=12:wc_present=6/6
NSLNISP,ok:standalone:rows=6:cols=7:wc_present=6/6
NTPC,ok:consolidated:rows=6:cols=12:wc_present=6/6
NTPCGREEN,ok:consolidated:rows=6:cols=4:wc_present=6/6
NUVAMA,ok:consolidated:rows=6:cols=7:wc_present=6/6
NUVOCO,ok:consolidated:rows=6:cols=10:wc_present=6/6
NYKAA,ok:consolidated:rows=6:cols=9:wc_present=6/6
OBEROIRLTY,ok:consolidated:rows=6:cols=12:wc_present=6/6
OFSS,ok:consolidated:rows=6:cols=12:wc_present=6/6
OIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
OLAELEC,ok:consolidated:rows=6:cols=6:wc_present=6/6
OLECTRA,ok:consolidated:rows=6:cols=12:wc_present=6/6
ONESOURCE,ok:consolidated:rows=6:cols=6:wc_present=6/6
ONGC,ok:consolidated:rows=6:cols=12:wc_present=6/6
OPTIEMUS,ok:consolidated:rows=6:cols=12:wc_present=6/6
ORIENTCEM,ok:standalone:rows=6:cols=12:wc_present=6/6
ORKLAINDIA,ok:consolidated:rows=6:cols=7:wc_present=6/6
OSWALPUMPS,ok:consolidated:rows=6:cols=5:wc_present=6/6
PAGEIND,ok:standalone:rows=6:cols=12:wc_present=6/6
PARADEEP,ok:consolidated:rows=6:cols=8:wc_present=6/6
PARAS,ok:consolidated:rows=6:cols=8:wc_present=6/6
PARKHOSPS,ok:consolidated:rows=6:cols=6:wc_present=6/6
PATANJALI,ok:consolidated:rows=6:cols=12:wc_present=6/6
PAYTM,ok:consolidated:rows=6:cols=10:wc_present=6/6
PCBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
PCJEWELLER,ok:consolidated:rows=6:cols=12:wc_present=6/6
PERSISTENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
PETRONET,ok:consolidated:rows=6:cols=12:wc_present=6/6
PFC,ok:consolidated:rows=1:cols=12:wc_present=0/6
PFIZER,ok:consolidated:rows=6:cols=3:wc_present=6/6
PFOCUS,ok:consolidated:rows=6:cols=12:wc_present=6/6
PGEL,ok:consolidated:rows=6:cols=9:wc_present=6/6
PGIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
PHOENIXLTD,ok:consolidated:rows=6:cols=12:wc_present=6/6
PICCADIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
PIDILITIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
PIIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
PINELABS,ok:consolidated:rows=6:cols=7:wc_present=6/6
PIRAMALFIN,ok:consolidated:rows=6:cols=12:wc_present=6/6
PNB,ok:consolidated:rows=1:cols=12:wc_present=0/6
PNBHOUSING,ok:consolidated:rows=1:cols=9:wc_present=0/6
PNCINFRA,ok:consolidated:rows=6:cols=12:wc_present=6/6
PNGJL,ok:consolidated:rows=6:cols=7:wc_present=6/6
POLICYBZR,ok:consolidated:rows=6:cols=11:wc_present=6/6
POLYCAB,ok:consolidated:rows=6:cols=12:wc_present=6/6
POLYMED,ok:consolidated:rows=6:cols=12:wc_present=6/6
POONAWALLA,ok:consolidated:rows=1:cols=12:wc_present=0/6
POWERGRID,ok:consolidated:rows=6:cols=12:wc_present=6/6
POWERINDIA,ok:standalone:rows=6:cols=8:wc_present=6/6
POWERMECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
PPLPHARMA,ok:consolidated:rows=6:cols=6:wc_present=6/6
PRAJIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
PREMIERENE,ok:consolidated:rows=6:cols=7:wc_present=6/6
PRESTIGE,ok:consolidated:rows=6:cols=12:wc_present=6/6
PRICOLLTD,ok:consolidated:rows=6:cols=10:wc_present=6/6
PRIVISCL,ok:consolidated:rows=6:cols=10:wc_present=6/6
PRSMJOHNSN,ok:consolidated:rows=6:cols=12:wc_present=6/6
PRUDENT,ok:consolidated:rows=6:cols=8:wc_present=6/6
PTC,ok:consolidated:rows=6:cols=12:wc_present=6/6
PTCIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
PURVA,ok:consolidated:rows=6:cols=12:wc_present=6/6
PVRINOX,ok:consolidated:rows=6:cols=12:wc_present=6/6
PWL,ok:consolidated:rows=6:cols=5:wc_present=6/6
QPOWER,ok:consolidated:rows=6:cols=5:wc_present=6/6
QUESS,ok:consolidated:rows=6:cols=12:wc_present=6/6
RADICO,ok:consolidated:rows=6:cols=12:wc_present=6/6
RAILTEL,ok:consolidated:rows=6:cols=10:wc_present=6/6
RAIN,ok:consolidated:rows=6:cols=12:wc_present=6/6
RAINBOW,ok:consolidated:rows=6:cols=12:wc_present=6/6
RALLIS,ok:consolidated:rows=6:cols=12:wc_present=6/6
RAMCOCEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
RATEGAIN,ok:consolidated:rows=6:cols=8:wc_present=6/6
RATNAMANI,ok:consolidated:rows=6:cols=12:wc_present=6/6
RAYMONDLSL,ok:consolidated:rows=6:cols=3:wc_present=6/6
RBA,ok:consolidated:rows=6:cols=6:wc_present=6/6
RBLBANK,ok:consolidated:rows=1:cols=10:wc_present=0/6
RCF,ok:consolidated:rows=6:cols=12:wc_present=6/6
RECLTD,ok:consolidated:rows=1:cols=12:wc_present=0/6
REDINGTON,ok:consolidated:rows=6:cols=12:wc_present=6/6
REDTAPE,ok:consolidated:rows=6:cols=5:wc_present=6/6
REFEX,ok:consolidated:rows=6:cols=11:wc_present=6/6
RELAXO,ok:standalone:rows=6:cols=12:wc_present=6/6
RELIANCE,ok:consolidated:rows=6:cols=12:wc_present=6/6
RELIGARE,ok:consolidated:rows=6:cols=12:wc_present=6/6
RENUKA,ok:consolidated:rows=6:cols=12:wc_present=6/6
RHIM,ok:consolidated:rows=6:cols=8:wc_present=6/6
RITES,ok:consolidated:rows=6:cols=12:wc_present=6/6
RKFORGE,ok:consolidated:rows=6:cols=12:wc_present=6/6
ROUTE,ok:consolidated:rows=6:cols=11:wc_present=6/6
RPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
RRKABEL,ok:consolidated:rows=6:cols=7:wc_present=6/6
RTNINDIA,ok:consolidated:rows=6:cols=12:wc_present=6/6
RTNPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
RUBICON,ok:consolidated:rows=6:cols=7:wc_present=6/6
RVNL,ok:consolidated:rows=6:cols=12:wc_present=6/6
SAATVIKGL,ok:consolidated:rows=6:cols=4:wc_present=6/6
SAFARI,ok:consolidated:rows=6:cols=12:wc_present=6/6
SAGILITY,ok:consolidated:rows=6:cols=5:wc_present=6/6
SAIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
SAILIFE,ok:consolidated:rows=6:cols=8:wc_present=6/6
SAMHI,ok:consolidated:rows=6:cols=8:wc_present=6/6
SAMMAANCAP,ok:consolidated:rows=1:cols=12:wc_present=0/6
SANDUMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
SANOFICONR,ok:standalone:rows=6:cols=4:wc_present=6/6
SANSERA,ok:consolidated:rows=6:cols=8:wc_present=6/6
SAPPHIRE,ok:consolidated:rows=6:cols=9:wc_present=6/6
SARDAEN,ok:consolidated:rows=6:cols=12:wc_present=6/6
SAREGAMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
SBFC,ok:consolidated:rows=1:cols=4:wc_present=0/6
SBICARD,ok:standalone:rows=1:cols=12:wc_present=0/6
SBILIFE,ok:standalone:rows=6:cols=12:wc_present=6/6
SBIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
SCHAEFFLER,ok:consolidated:rows=6:cols=4:wc_present=6/6
SCHNEIDER,ok:standalone:rows=6:cols=12:wc_present=6/6
SCI,ok:consolidated:rows=6:cols=12:wc_present=6/6
SENCO,ok:consolidated:rows=6:cols=8:wc_present=6/6
SFL,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHAILY,ok:consolidated:rows=6:cols=5:wc_present=6/6
SHAKTIPUMP,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHARDACROP,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHAREINDIA,ok:consolidated:rows=6:cols=11:wc_present=6/6
SHILPAMED,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHREECEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHRIPISTON,ok:consolidated:rows=6:cols=12:wc_present=6/6
SHRIRAMFIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
SHYAMMETL,ok:consolidated:rows=6:cols=9:wc_present=6/6
SIEMENS,ok:consolidated:rows=6:cols=12:wc_present=6/6
SIGNATURE,ok:consolidated:rows=6:cols=7:wc_present=6/6
SJVN,ok:consolidated:rows=6:cols=12:wc_present=6/6
SKFINDIA,ok:consolidated:rows=6:cols=6:wc_present=6/6
SKFINDUS,ok:standalone:rows=6:cols=2:wc_present=6/6
SKIPPER,ok:consolidated:rows=6:cols=8:wc_present=6/6
SKYGOLD,ok:consolidated:rows=6:cols=5:wc_present=6/6
SMARTWORKS,ok:consolidated:rows=6:cols=7:wc_present=6/6
SMLMAH,ok:standalone:rows=6:cols=12:wc_present=6/6
SOBHA,ok:consolidated:rows=6:cols=12:wc_present=6/6
SOLARINDS,ok:consolidated:rows=6:cols=12:wc_present=6/6
SONACOMS,ok:consolidated:rows=6:cols=9:wc_present=6/6
SONATSOFTW,ok:consolidated:rows=6:cols=12:wc_present=6/6
SOUTHBANK,ok:consolidated:rows=1:cols=6:wc_present=0/6
SPARC,ok:consolidated:rows=6:cols=4:wc_present=6/6
SPLPETRO,ok:consolidated:rows=6:cols=6:wc_present=6/6
SRF,ok:consolidated:rows=6:cols=12:wc_present=6/6
STAR,ok:consolidated:rows=6:cols=12:wc_present=6/6
STARCEMENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
STARHEALTH,ok:standalone:rows=6:cols=12:wc_present=6/6
STLTECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
STYL,ok:consolidated:rows=6:cols=3:wc_present=6/6
STYRENIX,ok:consolidated:rows=6:cols=4:wc_present=6/6
SUBROS,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUDARSCHEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUDEEPPHRM,ok:consolidated:rows=6:cols=6:wc_present=6/6
SUMICHEM,ok:consolidated:rows=6:cols=9:wc_present=6/6
SUNDARMFIN,ok:consolidated:rows=1:cols=12:wc_present=0/6
SUNPHARMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUNTECK,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUNTV,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUPREMEIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUPRIYA,ok:standalone:rows=6:cols=10:wc_present=6/6
SURYAROSNI,ok:consolidated:rows=6:cols=12:wc_present=6/6
SUZLON,ok:consolidated:rows=6:cols=12:wc_present=6/6
SWANCORP,ok:consolidated:rows=6:cols=12:wc_present=6/6
SWIGGY,ok:consolidated:rows=6:cols=7:wc_present=6/6
SWSOLAR,ok:consolidated:rows=6:cols=9:wc_present=6/6
SYNGENE,ok:consolidated:rows=6:cols=9:wc_present=6/6
SYRMA,ok:consolidated:rows=6:cols=7:wc_present=6/6
TANLA,ok:consolidated:rows=6:cols=12:wc_present=6/6
TARC,ok:consolidated:rows=6:cols=7:wc_present=6/6
TARIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATACAP,ok:consolidated:rows=1:cols=6:wc_present=0/6
TATACHEM,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATACOMM,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATACONSUM,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATAELXSI,ok:consolidated:rows=6:cols=8:wc_present=6/6
TATAINVEST,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATAPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATASTEEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
TATATECH,ok:consolidated:rows=6:cols=8:wc_present=6/6
TBOTEK,ok:consolidated:rows=6:cols=9:wc_present=6/6
TCS,ok:consolidated:rows=6:cols=12:wc_present=6/6
TDPOWERSYS,ok:consolidated:rows=6:cols=12:wc_present=6/6
TECHM,ok:consolidated:rows=6:cols=12:wc_present=6/6
TECHNOE,ok:consolidated:rows=6:cols=10:wc_present=6/6
TEGA,ok:consolidated:rows=6:cols=12:wc_present=6/6
TEJASNET,ok:consolidated:rows=6:cols=12:wc_present=6/6
TENNIND,ok:consolidated:rows=6:cols=4:wc_present=6/6
TEXRAIL,ok:consolidated:rows=6:cols=11:wc_present=6/6
THANGAMAYL,ok:standalone:rows=6:cols=12:wc_present=6/6
THELEELA,ok:consolidated:rows=6:cols=4:wc_present=6/6
THERMAX,ok:consolidated:rows=6:cols=12:wc_present=6/6
THOMASCOOK,ok:consolidated:rows=6:cols=12:wc_present=6/6
THYROCARE,ok:consolidated:rows=6:cols=12:wc_present=6/6
TI,ok:consolidated:rows=6:cols=12:wc_present=6/6
TIINDIA,ok:consolidated:rows=6:cols=11:wc_present=6/6
TIMETECHNO,ok:consolidated:rows=6:cols=12:wc_present=6/6
TIMKEN,ok:consolidated:rows=6:cols=2:wc_present=6/6
TIPSMUSIC,ok:standalone:rows=6:cols=12:wc_present=6/6
TITAGARH,ok:consolidated:rows=6:cols=12:wc_present=6/6
TITAN,ok:consolidated:rows=6:cols=12:wc_present=6/6
TMB,ok:standalone:rows=1:cols=9:wc_present=0/6
TMCV,ok:consolidated:rows=6:cols=1:wc_present=6/6
TMPV,ok:consolidated:rows=6:cols=12:wc_present=6/6
TORNTPHARM,ok:consolidated:rows=6:cols=12:wc_present=6/6
TORNTPOWER,ok:consolidated:rows=6:cols=12:wc_present=6/6
TRANSRAILL,ok:consolidated:rows=6:cols=7:wc_present=6/6
TRAVELFOOD,ok:consolidated:rows=6:cols=8:wc_present=6/6
TRENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
TRIDENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
TRITURBINE,ok:consolidated:rows=6:cols=12:wc_present=6/6
TRIVENI,ok:consolidated:rows=6:cols=12:wc_present=6/6
TSFINV,ok:consolidated:rows=6:cols=9:wc_present=6/6
TTML,ok:consolidated:rows=6:cols=3:wc_present=6/6
TVSMOTOR,ok:consolidated:rows=6:cols=12:wc_present=6/6
TVSSCS,ok:consolidated:rows=6:cols=8:wc_present=6/6
UBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
UCOBANK,ok:consolidated:rows=1:cols=5:wc_present=0/6
UJJIVANSFB,ok:standalone:rows=1:cols=12:wc_present=0/6
ULTRACEMCO,ok:consolidated:rows=6:cols=12:wc_present=6/6
UNIONBANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
UNITDSPR,ok:consolidated:rows=6:cols=12:wc_present=6/6
UNOMINDA,ok:consolidated:rows=6:cols=12:wc_present=6/6
UPL,ok:consolidated:rows=6:cols=12:wc_present=6/6
URBANCO,ok:consolidated:rows=6:cols=7:wc_present=6/6
USHAMART,ok:consolidated:rows=6:cols=12:wc_present=6/6
UTIAMC,ok:consolidated:rows=6:cols=12:wc_present=6/6
UTLSOLAR,ok:consolidated:rows=6:cols=2:wc_present=6/6
V2RETAIL,ok:consolidated:rows=6:cols=12:wc_present=6/6
VAIBHAVGBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
VARROC,ok:consolidated:rows=6:cols=12:wc_present=6/6
VBL,ok:consolidated:rows=6:cols=12:wc_present=6/6
VEDL,ok:consolidated:rows=6:cols=12:wc_present=6/6
VGUARD,ok:consolidated:rows=6:cols=10:wc_present=6/6
VIJAYA,ok:consolidated:rows=6:cols=9:wc_present=6/6
VIKRAMSOLR,ok:consolidated:rows=6:cols=7:wc_present=6/6
VIPIND,ok:consolidated:rows=6:cols=12:wc_present=6/6
VIYASH,ok:consolidated:rows=6:cols=12:wc_present=6/6
VMART,ok:standalone:rows=6:cols=12:wc_present=6/6
VMM,ok:consolidated:rows=6:cols=7:wc_present=6/6
VOLTAMP,ok:standalone:rows=6:cols=12:wc_present=6/6
VOLTAS,ok:consolidated:rows=6:cols=12:wc_present=6/6
VTL,ok:consolidated:rows=6:cols=12:wc_present=6/6
WAAREEENER,ok:consolidated:rows=6:cols=7:wc_present=6/6
WAAREERTL,ok:consolidated:rows=6:cols=9:wc_present=6/6
WABAG,ok:consolidated:rows=6:cols=12:wc_present=6/6
WAKEFIT,ok:standalone:rows=6:cols=6:wc_present=6/6
WEBELSOLAR,ok:consolidated:rows=6:cols=2:wc_present=6/6
WELCORP,ok:consolidated:rows=6:cols=12:wc_present=6/6
WELENT,ok:consolidated:rows=6:cols=12:wc_present=6/6
WELSPUNLIV,ok:consolidated:rows=6:cols=12:wc_present=6/6
WESTLIFE,ok:consolidated:rows=6:cols=12:wc_present=6/6
WEWORK,ok:consolidated:rows=6:cols=4:wc_present=6/6
WHIRLPOOL,ok:consolidated:rows=6:cols=9:wc_present=6/6
WIPRO,ok:consolidated:rows=6:cols=12:wc_present=6/6
WOCKPHARMA,ok:consolidated:rows=6:cols=12:wc_present=6/6
YATHARTH,ok:consolidated:rows=6:cols=10:wc_present=6/6
YESBANK,ok:consolidated:rows=1:cols=12:wc_present=0/6
ZAGGLE,ok:consolidated:rows=6:cols=4:wc_present=6/6
ZEEL,ok:consolidated:rows=6:cols=12:wc_present=6/6
ZENSARTECH,ok:consolidated:rows=6:cols=12:wc_present=6/6
ZENTEC,ok:consolidated:rows=6:cols=12:wc_present=6/6
ZFCVINDIA,ok:consolidated:rows=6:cols=5:wc_present=6/6
ZYDUSLIFE,ok:consolidated:rows=6:cols=12:wc_present=6/6
ZYDUSWELL,ok:consolidated:rows=6:cols=12:wc_present=6/6
