nse_symbol,year,metric,value
MOTILALOFS,Mar 2017,Working Capital Days,-209.0
MOTILALOFS,Mar 2018,Working Capital Days,-241.0
MOTILALOFS,Mar 2019,Working Capital Days,-103.0
MOTILALOFS,Mar 2020,Working Capital Days,-189.0
MOTILALOFS,Mar 2021,Working Capital Days,-206.0
MOTILALOFS,Mar 2022,Working Capital Days,-279.0
MOTILALOFS,Mar 2023,Working Capital Days,-402.0
MOTILALOFS,Mar 2024,Working Capital Days,-327.0
MOTILALOFS,Mar 2025,Working Capital Days,-189.0
MOTILALOFS,Mar 2026,Working Capital Days,-153.0
MOTILALOFS,Mar 2015,ROCE %,14.0
MOTILALOFS,Mar 2016,ROCE %,13.0
MOTILALOFS,Mar 2017,ROCE %,18.0
MOTILALOFS,Mar 2018,ROCE %,18.0
MOTILALOFS,Mar 2019,ROCE %,11.0
MOTILALOFS,Mar 2020,ROCE %,10.0
MOTILALOFS,Mar 2021,ROCE %,22.0
MOTILALOFS,Mar 2022,ROCE %,19.0
MOTILALOFS,Mar 2023,ROCE %,13.0
MOTILALOFS,Mar 2024,ROCE %,21.0
MOTILALOFS,Mar 2025,ROCE %,19.0
MOTILALOFS,Mar 2026,ROCE %,13.0
MPHASIS,Mar 2015,Debtor Days,39.0
MPHASIS,Mar 2016,Debtor Days,39.0
MPHASIS,Mar 2017,Debtor Days,38.0
MPHASIS,Mar 2018,Debtor Days,45.0
MPHASIS,Mar 2019,Debtor Days,45.0
MPHASIS,Mar 2020,Debtor Days,34.0
MPHASIS,Mar 2021,Debtor Days,35.0
MPHASIS,Mar 2022,Debtor Days,68.0
MPHASIS,Mar 2023,Debtor Days,67.0
MPHASIS,Mar 2024,Debtor Days,67.0
MPHASIS,Mar 2025,Debtor Days,73.0
MPHASIS,Mar 2026,Debtor Days,96.0
MPHASIS,Mar 2015,Inventory Days,
MPHASIS,Mar 2016,Inventory Days,
MPHASIS,Mar 2017,Inventory Days,
MPHASIS,Mar 2018,Inventory Days,
MPHASIS,Mar 2019,Inventory Days,
MPHASIS,Mar 2020,Inventory Days,
MPHASIS,Mar 2021,Inventory Days,
MPHASIS,Mar 2022,Inventory Days,
MPHASIS,Mar 2023,Inventory Days,
MPHASIS,Mar 2024,Inventory Days,
MPHASIS,Mar 2025,Inventory Days,
MPHASIS,Mar 2026,Inventory Days,
MPHASIS,Mar 2015,Days Payable,
MPHASIS,Mar 2016,Days Payable,
MPHASIS,Mar 2017,Days Payable,
MPHASIS,Mar 2018,Days Payable,
MPHASIS,Mar 2019,Days Payable,
MPHASIS,Mar 2020,Days Payable,
MPHASIS,Mar 2021,Days Payable,
MPHASIS,Mar 2022,Days Payable,
MPHASIS,Mar 2023,Days Payable,
MPHASIS,Mar 2024,Days Payable,
MPHASIS,Mar 2025,Days Payable,
MPHASIS,Mar 2026,Days Payable,
MPHASIS,Mar 2015,Cash Conversion Cycle,39.0
MPHASIS,Mar 2016,Cash Conversion Cycle,39.0
MPHASIS,Mar 2017,Cash Conversion Cycle,38.0
MPHASIS,Mar 2018,Cash Conversion Cycle,45.0
MPHASIS,Mar 2019,Cash Conversion Cycle,45.0
MPHASIS,Mar 2020,Cash Conversion Cycle,34.0
MPHASIS,Mar 2021,Cash Conversion Cycle,35.0
MPHASIS,Mar 2022,Cash Conversion Cycle,68.0
MPHASIS,Mar 2023,Cash Conversion Cycle,67.0
MPHASIS,Mar 2024,Cash Conversion Cycle,67.0
MPHASIS,Mar 2025,Cash Conversion Cycle,73.0
MPHASIS,Mar 2026,Cash Conversion Cycle,96.0
MPHASIS,Mar 2015,Working Capital Days,-5.0
MPHASIS,Mar 2016,Working Capital Days,20.0
MPHASIS,Mar 2017,Working Capital Days,29.0
MPHASIS,Mar 2018,Working Capital Days,21.0
MPHASIS,Mar 2019,Working Capital Days,19.0
MPHASIS,Mar 2020,Working Capital Days,6.0
MPHASIS,Mar 2021,Working Capital Days,15.0
MPHASIS,Mar 2022,Working Capital Days,13.0
MPHASIS,Mar 2023,Working Capital Days,19.0
MPHASIS,Mar 2024,Working Capital Days,-27.0
MPHASIS,Mar 2025,Working Capital Days,-22.0
MPHASIS,Mar 2026,Working Capital Days,12.0
MPHASIS,Mar 2015,ROCE %,16.0
MPHASIS,Mar 2016,ROCE %,15.0
MPHASIS,Mar 2017,ROCE %,18.0
MPHASIS,Mar 2018,ROCE %,19.0
MPHASIS,Mar 2019,ROCE %,24.0
MPHASIS,Mar 2020,ROCE %,26.0
MPHASIS,Mar 2021,ROCE %,25.0
MPHASIS,Mar 2022,ROCE %,27.0
MPHASIS,Mar 2023,ROCE %,29.0
MPHASIS,Mar 2024,ROCE %,24.0
MPHASIS,Mar 2025,ROCE %,23.0
MPHASIS,Mar 2026,ROCE %,23.0
MRF,Sep 2014,Debtor Days,47.0
MRF,Mar 2016,Debtor Days,33.0
MRF,Mar 2017,Debtor Days,54.0
MRF,Mar 2018,Debtor Days,52.0
MRF,Mar 2019,Debtor Days,54.0
MRF,Mar 2020,Debtor Days,52.0
MRF,Mar 2021,Debtor Days,48.0
MRF,Mar 2022,Debtor Days,44.0
MRF,Mar 2023,Debtor Days,40.0
MRF,Mar 2024,Debtor Days,42.0
MRF,Mar 2025,Debtor Days,44.0
MRF,Mar 2026,Debtor Days,42.0
MRF,Sep 2014,Inventory Days,79.0
MRF,Mar 2016,Inventory Days,62.0
MRF,Mar 2017,Inventory Days,118.0
MRF,Mar 2018,Inventory Days,88.0
MRF,Mar 2019,Inventory Days,113.0
MRF,Mar 2020,Inventory Days,110.0
MRF,Mar 2021,Inventory Days,115.0
MRF,Mar 2022,Inventory Days,120.0
MRF,Mar 2023,Inventory Days,98.0
MRF,Mar 2024,Inventory Days,108.0
MRF,Mar 2025,Inventory Days,115.0
MRF,Mar 2026,Inventory Days,101.0
MRF,Sep 2014,Days Payable,50.0
MRF,Mar 2016,Days Payable,36.0
MRF,Mar 2017,Days Payable,69.0
MRF,Mar 2018,Days Payable,63.0
MRF,Mar 2019,Days Payable,64.0
MRF,Mar 2020,Days Payable,72.0
MRF,Mar 2021,Days Payable,129.0
MRF,Mar 2022,Days Payable,60.0
MRF,Mar 2023,Days Payable,58.0
MRF,Mar 2024,Days Payable,64.0
MRF,Mar 2025,Days Payable,57.0
MRF,Mar 2026,Days Payable,60.0
MRF,Sep 2014,Cash Conversion Cycle,76.0
MRF,Mar 2016,Cash Conversion Cycle,58.0
MRF,Mar 2017,Cash Conversion Cycle,103.0
MRF,Mar 2018,Cash Conversion Cycle,78.0
MRF,Mar 2019,Cash Conversion Cycle,102.0
MRF,Mar 2020,Cash Conversion Cycle,90.0
MRF,Mar 2021,Cash Conversion Cycle,34.0
MRF,Mar 2022,Cash Conversion Cycle,104.0
MRF,Mar 2023,Cash Conversion Cycle,80.0
MRF,Mar 2024,Cash Conversion Cycle,86.0
MRF,Mar 2025,Cash Conversion Cycle,101.0
MRF,Mar 2026,Cash Conversion Cycle,83.0
MRF,Sep 2014,Working Capital Days,30.0
MRF,Mar 2016,Working Capital Days,1.0
MRF,Mar 2017,Working Capital Days,4.0
MRF,Mar 2018,Working Capital Days,-1.0
MRF,Mar 2019,Working Capital Days,2.0
MRF,Mar 2020,Working Capital Days,5.0
MRF,Mar 2021,Working Capital Days,-41.0
MRF,Mar 2022,Working Capital Days,10.0
MRF,Mar 2023,Working Capital Days,-8.0
MRF,Mar 2024,Working Capital Days,3.0
MRF,Mar 2025,Working Capital Days,8.0
MRF,Mar 2026,Working Capital Days,43.0
MRF,Sep 2014,ROCE %,27.0
MRF,Mar 2016,ROCE %,49.0
MRF,Mar 2017,ROCE %,23.0
MRF,Mar 2018,ROCE %,17.0
MRF,Mar 2019,ROCE %,15.0
MRF,Mar 2020,ROCE %,13.0
MRF,Mar 2021,ROCE %,14.0
MRF,Mar 2022,ROCE %,6.0
MRF,Mar 2023,ROCE %,7.0
MRF,Mar 2024,ROCE %,17.0
MRF,Mar 2025,ROCE %,14.0
MRF,Mar 2026,ROCE %,16.0
MRPL,Mar 2015,Debtor Days,14.0
MRPL,Mar 2016,Debtor Days,19.0
MRPL,Mar 2017,Debtor Days,22.0
MRPL,Mar 2018,Debtor Days,19.0
MRPL,Mar 2019,Debtor Days,14.0
MRPL,Mar 2020,Debtor Days,7.0
MRPL,Mar 2021,Debtor Days,28.0
MRPL,Mar 2022,Debtor Days,23.0
MRPL,Mar 2023,Debtor Days,15.0
MRPL,Mar 2024,Debtor Days,16.0
MRPL,Mar 2025,Debtor Days,14.0
MRPL,Mar 2026,Debtor Days,25.0
MRPL,Mar 2015,Inventory Days,24.0
MRPL,Mar 2016,Inventory Days,36.0
MRPL,Mar 2017,Inventory Days,44.0
MRPL,Mar 2018,Inventory Days,45.0
MRPL,Mar 2019,Inventory Days,39.0
MRPL,Mar 2020,Inventory Days,30.0
MRPL,Mar 2021,Inventory Days,90.0
MRPL,Mar 2022,Inventory Days,62.0
MRPL,Mar 2023,Inventory Days,25.0
MRPL,Mar 2024,Inventory Days,38.0
MRPL,Mar 2025,Inventory Days,32.0
MRPL,Mar 2026,Inventory Days,67.0
MRPL,Mar 2015,Days Payable,116.0
MRPL,Mar 2016,Days Payable,223.0
MRPL,Mar 2017,Days Payable,60.0
MRPL,Mar 2018,Days Payable,41.0
MRPL,Mar 2019,Days Payable,29.0
MRPL,Mar 2020,Days Payable,24.0
MRPL,Mar 2021,Days Payable,50.0
MRPL,Mar 2022,Days Payable,55.0
MRPL,Mar 2023,Days Payable,23.0
MRPL,Mar 2024,Days Payable,33.0
MRPL,Mar 2025,Days Payable,24.0
MRPL,Mar 2026,Days Payable,52.0
MRPL,Mar 2015,Cash Conversion Cycle,-78.0
MRPL,Mar 2016,Cash Conversion Cycle,-168.0
MRPL,Mar 2017,Cash Conversion Cycle,6.0
MRPL,Mar 2018,Cash Conversion Cycle,23.0
MRPL,Mar 2019,Cash Conversion Cycle,24.0
MRPL,Mar 2020,Cash Conversion Cycle,14.0
MRPL,Mar 2021,Cash Conversion Cycle,67.0
MRPL,Mar 2022,Cash Conversion Cycle,29.0
MRPL,Mar 2023,Cash Conversion Cycle,17.0
MRPL,Mar 2024,Cash Conversion Cycle,21.0
MRPL,Mar 2025,Cash Conversion Cycle,21.0
MRPL,Mar 2026,Cash Conversion Cycle,41.0
MRPL,Mar 2015,Working Capital Days,-104.0
MRPL,Mar 2016,Working Capital Days,-203.0
MRPL,Mar 2017,Working Capital Days,-53.0
MRPL,Mar 2018,Working Capital Days,-63.0
MRPL,Mar 2019,Working Capital Days,-49.0
MRPL,Mar 2020,Working Capital Days,-33.0
MRPL,Mar 2021,Working Capital Days,-44.0
MRPL,Mar 2022,Working Capital Days,-13.0
MRPL,Mar 2023,Working Capital Days,-1.0
MRPL,Mar 2024,Working Capital Days,1.0
MRPL,Mar 2025,Working Capital Days,-1.0
MRPL,Mar 2026,Working Capital Days,9.0
MRPL,Mar 2015,ROCE %,-10.0
MRPL,Mar 2016,ROCE %,7.0
MRPL,Mar 2017,ROCE %,19.0
MRPL,Mar 2018,ROCE %,15.0
MRPL,Mar 2019,ROCE %,7.0
MRPL,Mar 2020,ROCE %,-16.0
MRPL,Mar 2021,ROCE %,-1.0
MRPL,Mar 2022,ROCE %,14.0
MRPL,Mar 2023,ROCE %,20.0
MRPL,Mar 2024,ROCE %,26.0
MRPL,Mar 2025,ROCE %,4.0
MRPL,Mar 2026,ROCE %,18.0
MSTCLTD,Mar 2015,Debtor Days,266.0
MSTCLTD,Mar 2016,Debtor Days,292.0
MSTCLTD,Mar 2017,Debtor Days,726.0
MSTCLTD,Mar 2018,Debtor Days,642.0
MSTCLTD,Mar 2019,Debtor Days,207.0
MSTCLTD,Mar 2020,Debtor Days,434.0
MSTCLTD,Mar 2021,Debtor Days,416.0
MSTCLTD,Mar 2022,Debtor Days,228.0
MSTCLTD,Mar 2023,Debtor Days,235.0
MSTCLTD,Mar 2024,Debtor Days,366.0
MSTCLTD,Mar 2025,Debtor Days,363.0
MSTCLTD,Mar 2026,Debtor Days,224.0
MSTCLTD,Mar 2015,Inventory Days,11.0
MSTCLTD,Mar 2016,Inventory Days,3.0
MSTCLTD,Mar 2017,Inventory Days,22.0
MSTCLTD,Mar 2018,Inventory Days,1.0
MSTCLTD,Mar 2019,Inventory Days,1.0
MSTCLTD,Mar 2020,Inventory Days,4.0
MSTCLTD,Mar 2021,Inventory Days,10.0
MSTCLTD,Mar 2022,Inventory Days,12.0
MSTCLTD,Mar 2023,Inventory Days,35.0
MSTCLTD,Mar 2024,Inventory Days,
MSTCLTD,Mar 2025,Inventory Days,
MSTCLTD,Mar 2026,Inventory Days,
MSTCLTD,Mar 2015,Days Payable,213.0
MSTCLTD,Mar 2016,Days Payable,291.0
MSTCLTD,Mar 2017,Days Payable,761.0
MSTCLTD,Mar 2018,Days Payable,598.0
MSTCLTD,Mar 2019,Days Payable,134.0
MSTCLTD,Mar 2020,Days Payable,388.0
MSTCLTD,Mar 2021,Days Payable,722.0
MSTCLTD,Mar 2022,Days Payable,356.0
MSTCLTD,Mar 2023,Days Payable,903.0
MSTCLTD,Mar 2024,Days Payable,
MSTCLTD,Mar 2025,Days Payable,
MSTCLTD,Mar 2026,Days Payable,
MSTCLTD,Mar 2015,Cash Conversion Cycle,64.0
MSTCLTD,Mar 2016,Cash Conversion Cycle,3.0
MSTCLTD,Mar 2017,Cash Conversion Cycle,-13.0
MSTCLTD,Mar 2018,Cash Conversion Cycle,45.0
MSTCLTD,Mar 2019,Cash Conversion Cycle,74.0
MSTCLTD,Mar 2020,Cash Conversion Cycle,50.0
MSTCLTD,Mar 2021,Cash Conversion Cycle,-295.0
MSTCLTD,Mar 2022,Cash Conversion Cycle,-116.0
MSTCLTD,Mar 2023,Cash Conversion Cycle,-634.0
MSTCLTD,Mar 2024,Cash Conversion Cycle,366.0
MSTCLTD,Mar 2025,Cash Conversion Cycle,363.0
MSTCLTD,Mar 2026,Cash Conversion Cycle,224.0
MSTCLTD,Mar 2015,Working Capital Days,24.0
MSTCLTD,Mar 2016,Working Capital Days,-50.0
MSTCLTD,Mar 2017,Working Capital Days,-105.0
MSTCLTD,Mar 2018,Working Capital Days,-35.0
MSTCLTD,Mar 2019,Working Capital Days,-47.0
MSTCLTD,Mar 2020,Working Capital Days,-38.0
MSTCLTD,Mar 2021,Working Capital Days,-304.0
MSTCLTD,Mar 2022,Working Capital Days,-249.0
MSTCLTD,Mar 2023,Working Capital Days,-599.0
MSTCLTD,Mar 2024,Working Capital Days,-894.0
MSTCLTD,Mar 2025,Working Capital Days,-1154.0
MSTCLTD,Mar 2026,Working Capital Days,-789.0
MSTCLTD,Mar 2015,ROCE %,14.0
MSTCLTD,Mar 2016,ROCE %,-6.0
MSTCLTD,Mar 2017,ROCE %,25.0
MSTCLTD,Mar 2018,ROCE %,16.0
MSTCLTD,Mar 2019,ROCE %,-14.0
MSTCLTD,Mar 2020,ROCE %,23.0
MSTCLTD,Mar 2021,ROCE %,20.0
MSTCLTD,Mar 2022,ROCE %,31.0
MSTCLTD,Mar 2023,ROCE %,38.0
MSTCLTD,Mar 2024,ROCE %,32.0
MSTCLTD,Mar 2025,ROCE %,29.0
MSTCLTD,Mar 2026,ROCE %,30.0
MSUMI,Mar 2021,Debtor Days,63.0
MSUMI,Mar 2022,Debtor Days,43.0
MSUMI,Mar 2023,Debtor Days,41.0
MSUMI,Mar 2024,Debtor Days,39.0
MSUMI,Mar 2025,Debtor Days,49.0
MSUMI,Mar 2026,Debtor Days,60.0
MSUMI,Mar 2021,Inventory Days,116.0
MSUMI,Mar 2022,Inventory Days,97.0
MSUMI,Mar 2023,Inventory Days,95.0
MSUMI,Mar 2024,Inventory Days,76.0
MSUMI,Mar 2025,Inventory Days,77.0
MSUMI,Mar 2026,Inventory Days,82.0
MSUMI,Mar 2021,Days Payable,109.0
MSUMI,Mar 2022,Days Payable,92.0
MSUMI,Mar 2023,Days Payable,73.0
MSUMI,Mar 2024,Days Payable,62.0
MSUMI,Mar 2025,Days Payable,71.0
MSUMI,Mar 2026,Days Payable,93.0
MSUMI,Mar 2021,Cash Conversion Cycle,69.0
MSUMI,Mar 2022,Cash Conversion Cycle,47.0
MSUMI,Mar 2023,Cash Conversion Cycle,64.0
MSUMI,Mar 2024,Cash Conversion Cycle,54.0
MSUMI,Mar 2025,Cash Conversion Cycle,55.0
MSUMI,Mar 2026,Cash Conversion Cycle,48.0
MSUMI,Mar 2021,Working Capital Days,49.0
MSUMI,Mar 2022,Working Capital Days,31.0
MSUMI,Mar 2023,Working Capital Days,42.0
MSUMI,Mar 2024,Working Capital Days,39.0
MSUMI,Mar 2025,Working Capital Days,32.0
MSUMI,Mar 2026,Working Capital Days,44.0
MSUMI,Mar 2021,ROCE %,88.0
MSUMI,Mar 2022,ROCE %,44.0
MSUMI,Mar 2023,ROCE %,48.0
MSUMI,Mar 2024,ROCE %,43.0
MSUMI,Mar 2025,ROCE %,39.0
MSUMI,Mar 2026,ROCE %,
MTARTECH,Mar 2020,Debtor Days,105.0
MTARTECH,Mar 2021,Debtor Days,114.0
MTARTECH,Mar 2022,Debtor Days,154.0
MTARTECH,Mar 2023,Debtor Days,133.0
MTARTECH,Mar 2024,Debtor Days,92.0
MTARTECH,Mar 2025,Debtor Days,113.0
MTARTECH,Mar 2026,Debtor Days,140.0
MTARTECH,Mar 2020,Inventory Days,382.0
MTARTECH,Mar 2021,Inventory Days,467.0
MTARTECH,Mar 2022,Inventory Days,535.0
MTARTECH,Mar 2023,Inventory Days,524.0
MTARTECH,Mar 2024,Inventory Days,420.0
MTARTECH,Mar 2025,Inventory Days,369.0
MTARTECH,Mar 2026,Inventory Days,399.0
MTARTECH,Mar 2020,Days Payable,155.0
MTARTECH,Mar 2021,Days Payable,158.0
MTARTECH,Mar 2022,Days Payable,179.0
MTARTECH,Mar 2023,Days Payable,296.0
MTARTECH,Mar 2024,Days Payable,75.0
MTARTECH,Mar 2025,Days Payable,113.0
MTARTECH,Mar 2026,Days Payable,119.0
MTARTECH,Mar 2020,Cash Conversion Cycle,332.0
MTARTECH,Mar 2021,Cash Conversion Cycle,423.0
MTARTECH,Mar 2022,Cash Conversion Cycle,510.0
MTARTECH,Mar 2023,Cash Conversion Cycle,361.0
MTARTECH,Mar 2024,Cash Conversion Cycle,436.0
MTARTECH,Mar 2025,Cash Conversion Cycle,369.0
MTARTECH,Mar 2026,Cash Conversion Cycle,419.0
MTARTECH,Mar 2020,Working Capital Days,109.0
MTARTECH,Mar 2021,Working Capital Days,175.0
MTARTECH,Mar 2022,Working Capital Days,191.0
MTARTECH,Mar 2023,Working Capital Days,189.0
MTARTECH,Mar 2024,Working Capital Days,192.0
MTARTECH,Mar 2025,Working Capital Days,168.0
MTARTECH,Mar 2026,Working Capital Days,158.0
MTARTECH,Mar 2020,ROCE %,19.0
MTARTECH,Mar 2021,ROCE %,16.0
MTARTECH,Mar 2022,ROCE %,22.0
MTARTECH,Mar 2023,ROCE %,11.0
MTARTECH,Mar 2024,ROCE %,10.0
MTARTECH,Mar 2025,ROCE %,15.0
MTARTECH,Mar 2026,ROCE %,
MUTHOOTFIN,Mar 2015,ROE %,13.0
MUTHOOTFIN,Mar 2016,ROE %,15.0
MUTHOOTFIN,Mar 2017,ROE %,20.0
MUTHOOTFIN,Mar 2018,ROE %,25.0
MUTHOOTFIN,Mar 2019,ROE %,23.0
MUTHOOTFIN,Mar 2020,ROE %,29.0
MUTHOOTFIN,Mar 2021,ROE %,28.0
MUTHOOTFIN,Mar 2022,ROE %,23.0
MUTHOOTFIN,Mar 2023,ROE %,18.0
MUTHOOTFIN,Mar 2024,ROE %,18.0
MUTHOOTFIN,Mar 2025,ROE %,20.0
MUTHOOTFIN,Mar 2026,ROE %,31.0
NAM-INDIA,Mar 2015,Debtor Days,7.0
NAM-INDIA,Mar 2016,Debtor Days,17.0
NAM-INDIA,Mar 2017,Debtor Days,11.0
NAM-INDIA,Mar 2018,Debtor Days,8.0
NAM-INDIA,Mar 2019,Debtor Days,23.0
NAM-INDIA,Mar 2020,Debtor Days,18.0
NAM-INDIA,Mar 2021,Debtor Days,12.0
NAM-INDIA,Mar 2022,Debtor Days,18.0
NAM-INDIA,Mar 2023,Debtor Days,23.0
NAM-INDIA,Mar 2024,Debtor Days,23.0
NAM-INDIA,Mar 2025,Debtor Days,10.0
NAM-INDIA,Mar 2026,Debtor Days,11.0
NAM-INDIA,Mar 2015,Inventory Days,
NAM-INDIA,Mar 2016,Inventory Days,
NAM-INDIA,Mar 2017,Inventory Days,
NAM-INDIA,Mar 2018,Inventory Days,
NAM-INDIA,Mar 2019,Inventory Days,
NAM-INDIA,Mar 2020,Inventory Days,
NAM-INDIA,Mar 2021,Inventory Days,
NAM-INDIA,Mar 2022,Inventory Days,
NAM-INDIA,Mar 2023,Inventory Days,
NAM-INDIA,Mar 2024,Inventory Days,
NAM-INDIA,Mar 2025,Inventory Days,
NAM-INDIA,Mar 2026,Inventory Days,
NAM-INDIA,Mar 2015,Days Payable,
NAM-INDIA,Mar 2016,Days Payable,
NAM-INDIA,Mar 2017,Days Payable,
NAM-INDIA,Mar 2018,Days Payable,
NAM-INDIA,Mar 2019,Days Payable,
NAM-INDIA,Mar 2020,Days Payable,
NAM-INDIA,Mar 2021,Days Payable,
NAM-INDIA,Mar 2022,Days Payable,
NAM-INDIA,Mar 2023,Days Payable,
NAM-INDIA,Mar 2024,Days Payable,
NAM-INDIA,Mar 2025,Days Payable,
NAM-INDIA,Mar 2026,Days Payable,
NAM-INDIA,Mar 2015,Cash Conversion Cycle,7.0
NAM-INDIA,Mar 2016,Cash Conversion Cycle,17.0
NAM-INDIA,Mar 2017,Cash Conversion Cycle,11.0
NAM-INDIA,Mar 2018,Cash Conversion Cycle,8.0
NAM-INDIA,Mar 2019,Cash Conversion Cycle,23.0
NAM-INDIA,Mar 2020,Cash Conversion Cycle,18.0
NAM-INDIA,Mar 2021,Cash Conversion Cycle,12.0
NAM-INDIA,Mar 2022,Cash Conversion Cycle,18.0
NAM-INDIA,Mar 2023,Cash Conversion Cycle,23.0
NAM-INDIA,Mar 2024,Cash Conversion Cycle,23.0
NAM-INDIA,Mar 2025,Cash Conversion Cycle,10.0
NAM-INDIA,Mar 2026,Cash Conversion Cycle,11.0
NAM-INDIA,Mar 2015,Working Capital Days,127.0
NAM-INDIA,Mar 2016,Working Capital Days,115.0
NAM-INDIA,Mar 2017,Working Capital Days,124.0
NAM-INDIA,Mar 2018,Working Capital Days,-36.0
NAM-INDIA,Mar 2019,Working Capital Days,25.0
NAM-INDIA,Mar 2020,Working Capital Days,-25.0
NAM-INDIA,Mar 2021,Working Capital Days,-19.0
NAM-INDIA,Mar 2022,Working Capital Days,-5.0
NAM-INDIA,Mar 2023,Working Capital Days,-4.0
NAM-INDIA,Mar 2024,Working Capital Days,6.0
NAM-INDIA,Mar 2025,Working Capital Days,-9.0
NAM-INDIA,Mar 2026,Working Capital Days,-18.0
NAM-INDIA,Mar 2015,ROCE %,30.0
NAM-INDIA,Mar 2016,ROCE %,31.0
NAM-INDIA,Mar 2017,ROCE %,32.0
NAM-INDIA,Mar 2018,ROCE %,31.0
NAM-INDIA,Mar 2019,ROCE %,28.0
NAM-INDIA,Mar 2020,ROCE %,22.0
NAM-INDIA,Mar 2021,ROCE %,31.0
NAM-INDIA,Mar 2022,ROCE %,30.0
NAM-INDIA,Mar 2023,ROCE %,27.0
NAM-INDIA,Mar 2024,ROCE %,36.0
NAM-INDIA,Mar 2025,ROCE %,41.0
NAM-INDIA,Mar 2026,ROCE %,44.0
NATCOPHARM,Mar 2015,Debtor Days,85.0
NATCOPHARM,Mar 2016,Debtor Days,92.0
NATCOPHARM,Mar 2017,Debtor Days,86.0
NATCOPHARM,Mar 2018,Debtor Days,106.0
NATCOPHARM,Mar 2019,Debtor Days,88.0
NATCOPHARM,Mar 2020,Debtor Days,105.0
NATCOPHARM,Mar 2021,Debtor Days,73.0
NATCOPHARM,Mar 2022,Debtor Days,116.0
NATCOPHARM,Mar 2023,Debtor Days,115.0
NATCOPHARM,Mar 2024,Debtor Days,109.0
NATCOPHARM,Mar 2025,Debtor Days,103.0
NATCOPHARM,Mar 2026,Debtor Days,79.0
NATCOPHARM,Mar 2015,Inventory Days,331.0
NATCOPHARM,Mar 2016,Inventory Days,482.0
NATCOPHARM,Mar 2017,Inventory Days,213.0
NATCOPHARM,Mar 2018,Inventory Days,389.0
NATCOPHARM,Mar 2019,Inventory Days,545.0
NATCOPHARM,Mar 2020,Inventory Days,534.0
NATCOPHARM,Mar 2021,Inventory Days,570.0
NATCOPHARM,Mar 2022,Inventory Days,496.0
NATCOPHARM,Mar 2023,Inventory Days,432.0
NATCOPHARM,Mar 2024,Inventory Days,357.0
NATCOPHARM,Mar 2025,Inventory Days,405.0
NATCOPHARM,Mar 2026,Inventory Days,480.0
NATCOPHARM,Mar 2015,Days Payable,189.0
NATCOPHARM,Mar 2016,Days Payable,372.0
NATCOPHARM,Mar 2017,Days Payable,160.0
NATCOPHARM,Mar 2018,Days Payable,239.0
NATCOPHARM,Mar 2019,Days Payable,224.0
NATCOPHARM,Mar 2020,Days Payable,244.0
NATCOPHARM,Mar 2021,Days Payable,104.0
NATCOPHARM,Mar 2022,Days Payable,105.0
NATCOPHARM,Mar 2023,Days Payable,153.0
NATCOPHARM,Mar 2024,Days Payable,120.0
NATCOPHARM,Mar 2025,Days Payable,145.0
NATCOPHARM,Mar 2026,Days Payable,216.0
NATCOPHARM,Mar 2015,Cash Conversion Cycle,228.0
NATCOPHARM,Mar 2016,Cash Conversion Cycle,202.0
NATCOPHARM,Mar 2017,Cash Conversion Cycle,138.0
NATCOPHARM,Mar 2018,Cash Conversion Cycle,257.0
NATCOPHARM,Mar 2019,Cash Conversion Cycle,410.0
NATCOPHARM,Mar 2020,Cash Conversion Cycle,395.0
NATCOPHARM,Mar 2021,Cash Conversion Cycle,539.0
NATCOPHARM,Mar 2022,Cash Conversion Cycle,507.0
NATCOPHARM,Mar 2023,Cash Conversion Cycle,394.0
NATCOPHARM,Mar 2024,Cash Conversion Cycle,345.0
NATCOPHARM,Mar 2025,Cash Conversion Cycle,362.0
NATCOPHARM,Mar 2026,Cash Conversion Cycle,343.0
NATCOPHARM,Mar 2015,Working Capital Days,25.0
NATCOPHARM,Mar 2016,Working Capital Days,97.0
NATCOPHARM,Mar 2017,Working Capital Days,71.0
NATCOPHARM,Mar 2018,Working Capital Days,215.0
NATCOPHARM,Mar 2019,Working Capital Days,207.0
NATCOPHARM,Mar 2020,Working Capital Days,295.0
NATCOPHARM,Mar 2021,Working Capital Days,246.0
NATCOPHARM,Mar 2022,Working Capital Days,258.0
NATCOPHARM,Mar 2023,Working Capital Days,198.0
NATCOPHARM,Mar 2024,Working Capital Days,151.0
NATCOPHARM,Mar 2025,Working Capital Days,151.0
NATCOPHARM,Mar 2026,Working Capital Days,163.0
NATCOPHARM,Mar 2015,ROCE %,17.0
NATCOPHARM,Mar 2016,ROCE %,18.0
NATCOPHARM,Mar 2017,ROCE %,39.0
NATCOPHARM,Mar 2018,ROCE %,35.0
NATCOPHARM,Mar 2019,ROCE %,23.0
NATCOPHARM,Mar 2020,ROCE %,14.0
NATCOPHARM,Mar 2021,ROCE %,13.0
NATCOPHARM,Mar 2022,ROCE %,4.0
NATCOPHARM,Mar 2023,ROCE %,18.0
NATCOPHARM,Mar 2024,ROCE %,30.0
NATCOPHARM,Mar 2025,ROCE %,33.0
NATCOPHARM,Mar 2026,ROCE %,17.0
NATIONALUM,Mar 2015,Debtor Days,6.0
NATIONALUM,Mar 2016,Debtor Days,13.0
NATIONALUM,Mar 2017,Debtor Days,9.0
NATIONALUM,Mar 2018,Debtor Days,10.0
