nse_symbol,status
MSUMI,ok:calls_listed=19:downloaded=19:text_ok=19
MTARTECH,ok:calls_listed=16:downloaded=16:text_ok=16
MUTHOOTFIN,ok:calls_listed=14:downloaded=14:text_ok=14
NAM-INDIA,ok:calls_listed=16:downloaded=16:text_ok=16
NATCOPHARM,ok:calls_listed=17:downloaded=17:text_ok=17
NATIONALUM,ok:calls_listed=7:downloaded=7:text_ok=7
NAUKRI,ok:calls_listed=17:downloaded=17:text_ok=17
NAVA,ok:calls_listed=17:downloaded=16:text_ok=16
NAVINFLUOR,ok:calls_listed=19:downloaded=16:text_ok=16
NAZARA,ok:calls_listed=18:downloaded=18:text_ok=18
NBCC,ok:calls_listed=15:downloaded=15:text_ok=15
NCC,ok:calls_listed=16:downloaded=16:text_ok=16
NEOGEN,ok:calls_listed=20:downloaded=20:text_ok=20
NESCO,no_concalls_listed
NESTLEIND,ok:calls_listed=4:downloaded=4:text_ok=4
NETWEB,ok:calls_listed=12:downloaded=12:text_ok=12
NETWORK18,no_concalls_listed
NEULANDLAB,ok:calls_listed=16:downloaded=16:text_ok=16
NEWGEN,ok:calls_listed=17:downloaded=17:text_ok=17
NFL,no_concalls_listed
NH,ok:calls_listed=19:downloaded=18:text_ok=18
NHPC,ok:calls_listed=9:downloaded=9:text_ok=9
NIACL,ok:calls_listed=13:downloaded=13:text_ok=13
NIVABUPA,ok:calls_listed=7:downloaded=7:text_ok=7
NLCINDIA,ok:calls_listed=10:downloaded=2:text_ok=2
NMDC,ok:calls_listed=10:downloaded=10:text_ok=10
NSLNISP,no_concalls_listed
NTPC,ok:calls_listed=18:downloaded=18:text_ok=18
NTPCGREEN,no_concalls_listed
NUVAMA,ok:calls_listed=11:downloaded=11:text_ok=11
NUVOCO,ok:calls_listed=18:downloaded=18:text_ok=18
NYKAA,ok:calls_listed=16:downloaded=16:text_ok=16
OBEROIRLTY,ok:calls_listed=16:downloaded=13:text_ok=13
OFSS,no_concalls_listed
OIL,ok:calls_listed=16:downloaded=15:text_ok=15
OLAELEC,ok:calls_listed=9:downloaded=9:text_ok=9
OLECTRA,ok:calls_listed=15:downloaded=8:text_ok=8
ONESOURCE,ok:calls_listed=7:downloaded=7:text_ok=7
ONGC,ok:calls_listed=11:downloaded=0:text_ok=0
OPTIEMUS,no_concalls_listed
ORIENTCEM,ok:calls_listed=13:downloaded=13:text_ok=13
ORKLAINDIA,ok:calls_listed=3:downloaded=3:text_ok=3
OSWALPUMPS,ok:calls_listed=4:downloaded=4:text_ok=4
PAGEIND,ok:calls_listed=16:downloaded=16:text_ok=16
PARADEEP,ok:calls_listed=15:downloaded=14:text_ok=14
PARAS,no_concalls_listed
PARKHOSPS,ok:calls_listed=2:downloaded=2:text_ok=2
PATANJALI,ok:calls_listed=18:downloaded=18:text_ok=18
PAYTM,ok:calls_listed=18:downloaded=18:text_ok=18
PCBL,ok:calls_listed=15:downloaded=15:text_ok=15
PCJEWELLER,no_concalls_listed
PERSISTENT,ok:calls_listed=17:downloaded=17:text_ok=17
PETRONET,ok:calls_listed=17:downloaded=17:text_ok=17
PFC,ok:calls_listed=10:downloaded=10:text_ok=10
PFIZER,no_recent_concalls
PFOCUS,no_recent_concalls
PGEL,ok:calls_listed=14:downloaded=14:text_ok=14
PGIL,ok:calls_listed=17:downloaded=17:text_ok=17
PHOENIXLTD,ok:calls_listed=17:downloaded=17:text_ok=17
PICCADIL,ok:calls_listed=1:downloaded=1:text_ok=1
PIDILITIND,ok:calls_listed=16:downloaded=16:text_ok=16
PIIND,ok:calls_listed=19:downloaded=19:text_ok=19
PINELABS,ok:calls_listed=3:downloaded=3:text_ok=3
PIRAMALFIN,ok:calls_listed=3:downloaded=3:text_ok=3
PNB,ok:calls_listed=17:downloaded=17:text_ok=17
PNBHOUSING,ok:calls_listed=18:downloaded=18:text_ok=18
PNCINFRA,ok:calls_listed=17:downloaded=17:text_ok=17
PNGJL,ok:calls_listed=7:downloaded=7:text_ok=7
POLICYBZR,ok:calls_listed=16:downloaded=16:text_ok=16
POLYCAB,ok:calls_listed=18:downloaded=18:text_ok=18
POLYMED,ok:calls_listed=17:downloaded=16:text_ok=16
POONAWALLA,ok:calls_listed=16:downloaded=8:text_ok=8
POWERGRID,ok:calls_listed=15:downloaded=14:text_ok=14
POWERINDIA,ok:calls_listed=16:downloaded=16:text_ok=16
POWERMECH,ok:calls_listed=17:downloaded=17:text_ok=17
PPLPHARMA,ok:calls_listed=18:downloaded=7:text_ok=7
PRAJIND,ok:calls_listed=17:downloaded=16:text_ok=16
PREMIERENE,ok:calls_listed=7:downloaded=7:text_ok=7
PRESTIGE,ok:calls_listed=15:downloaded=9:text_ok=9
PRICOLLTD,ok:calls_listed=17:downloaded=17:text_ok=17
PRIVISCL,ok:calls_listed=12:downloaded=12:text_ok=12
PRSMJOHNSN,no_recent_concalls
PRUDENT,ok:calls_listed=18:downloaded=18:text_ok=18
PTC,ok:calls_listed=13:downloaded=10:text_ok=10
PTCIL,ok:calls_listed=1:downloaded=1:text_ok=1
PURVA,ok:calls_listed=16:downloaded=16:text_ok=16
PVRINOX,ok:calls_listed=15:downloaded=15:text_ok=15
PWL,ok:calls_listed=2:downloaded=2:text_ok=2
QPOWER,ok:calls_listed=6:downloaded=6:text_ok=6
QUESS,ok:calls_listed=17:downloaded=17:text_ok=17
RADICO,ok:calls_listed=16:downloaded=16:text_ok=16
RAILTEL,ok:calls_listed=18:downloaded=18:text_ok=18
RAIN,ok:calls_listed=18:downloaded=18:text_ok=18
RAINBOW,ok:calls_listed=17:downloaded=16:text_ok=16
RALLIS,ok:calls_listed=18:downloaded=18:text_ok=18
RAMCOCEM,ok:calls_listed=7:downloaded=7:text_ok=7
RATEGAIN,ok:calls_listed=18:downloaded=4:text_ok=4
RATNAMANI,ok:calls_listed=9:downloaded=9:text_ok=9
RAYMONDLSL,ok:calls_listed=7:downloaded=7:text_ok=7
RBA,ok:calls_listed=16:downloaded=16:text_ok=16
RBLBANK,ok:calls_listed=14:downloaded=5:text_ok=5
RCF,no_concalls_listed
RECLTD,ok:calls_listed=11:downloaded=11:text_ok=11
REDINGTON,ok:calls_listed=19:downloaded=18:text_ok=18
REDTAPE,ok:calls_listed=3:downloaded=3:text_ok=3
REFEX,ok:calls_listed=10:downloaded=8:text_ok=8
RELAXO,ok:calls_listed=9:downloaded=8:text_ok=8
RELIANCE,ok:calls_listed=19:downloaded=19:text_ok=19
RELIGARE,ok:calls_listed=3:downloaded=3:text_ok=3
RENUKA,no_concalls_listed
RHIM,ok:calls_listed=14:downloaded=14:text_ok=14
RITES,ok:calls_listed=17:downloaded=17:text_ok=17
RKFORGE,ok:calls_listed=16:downloaded=16:text_ok=16
ROUTE,ok:calls_listed=17:downloaded=17:text_ok=17
RPOWER,no_concalls_listed
RRKABEL,ok:calls_listed=11:downloaded=11:text_ok=11
RTNINDIA,no_concalls_listed
RTNPOWER,ok:calls_listed=1:downloaded=1:text_ok=1
RUBICON,ok:calls_listed=3:downloaded=3:text_ok=3
RVNL,ok:calls_listed=15:downloaded=13:text_ok=13
SAATVIKGL,ok:calls_listed=4:downloaded=4:text_ok=4
SAFARI,no_concalls_listed
SAGILITY,ok:calls_listed=10:downloaded=10:text_ok=10
SAIL,ok:calls_listed=16:downloaded=16:text_ok=16
SAMHI,ok:calls_listed=14:downloaded=13:text_ok=13
SAMMAANCAP,ok:calls_listed=16:downloaded=16:text_ok=16
SANDUMA,no_recent_concalls
SANOFICONR,ok:calls_listed=1:downloaded=1:text_ok=1
SANSERA,ok:calls_listed=16:downloaded=16:text_ok=16
SAPPHIRE,ok:calls_listed=19:downloaded=18:text_ok=18
SARDAEN,ok:calls_listed=15:downloaded=15:text_ok=15
SAREGAMA,ok:calls_listed=17:downloaded=17:text_ok=17
SBFC,ok:calls_listed=14:downloaded=14:text_ok=14
SBICARD,ok:calls_listed=17:downloaded=17:text_ok=17
SBILIFE,ok:calls_listed=17:downloaded=17:text_ok=17
SBIN,ok:calls_listed=16:downloaded=16:text_ok=16
SCHAEFFLER,ok:calls_listed=15:downloaded=14:text_ok=14
SCHNEIDER,ok:calls_listed=18:downloaded=18:text_ok=18
SCI,ok:calls_listed=2:downloaded=2:text_ok=2
SENCO,ok:calls_listed=12:downloaded=12:text_ok=12
SFL,ok:calls_listed=19:downloaded=19:text_ok=19
SHAILY,ok:calls_listed=16:downloaded=16:text_ok=16
SHAKTIPUMP,ok:calls_listed=18:downloaded=18:text_ok=18
SHARDACROP,ok:calls_listed=16:downloaded=5:text_ok=5
SHAREINDIA,ok:calls_listed=13:downloaded=13:text_ok=13
SHILPAMED,ok:calls_listed=18:downloaded=18:text_ok=18
SHREECEM,ok:calls_listed=12:downloaded=12:text_ok=12
SHRIPISTON,ok:calls_listed=12:downloaded=12:text_ok=12
SHRIRAMFIN,ok:calls_listed=18:downloaded=18:text_ok=18
SHYAMMETL,ok:calls_listed=15:downloaded=15:text_ok=15
SIEMENS,ok:calls_listed=8:downloaded=8:text_ok=8
SIGNATURE,ok:calls_listed=10:downloaded=10:text_ok=10
SJVN,ok:calls_listed=15:downloaded=15:text_ok=15
SKFINDIA,ok:calls_listed=16:downloaded=16:text_ok=16
SKFINDUS,ok:calls_listed=1:downloaded=1:text_ok=1
SKIPPER,ok:calls_listed=15:downloaded=15:text_ok=15
SKYGOLD,ok:calls_listed=15:downloaded=15:text_ok=15
SMARTWORKS,ok:calls_listed=4:downloaded=4:text_ok=4
SMLMAH,ok:calls_listed=1:downloaded=1:text_ok=1
SOBHA,ok:calls_listed=18:downloaded=18:text_ok=18
SOLARINDS,ok:calls_listed=17:downloaded=15:text_ok=15
SONACOMS,ok:calls_listed=18:downloaded=18:text_ok=18
SONATSOFTW,ok:calls_listed=17:downloaded=17:text_ok=17
SOUTHBANK,ok:calls_listed=18:downloaded=18:text_ok=18
SPARC,ok:calls_listed=7:downloaded=7:text_ok=7
SPLPETRO,ok:calls_listed=16:downloaded=16:text_ok=16
SRF,ok:calls_listed=18:downloaded=2:text_ok=2
STAR,ok:calls_listed=19:downloaded=19:text_ok=19
STARCEMENT,ok:calls_listed=16:downloaded=16:text_ok=16
STARHEALTH,ok:calls_listed=16:downloaded=16:text_ok=16
STLTECH,ok:calls_listed=17:downloaded=17:text_ok=17
STYL,ok:calls_listed=4:downloaded=4:text_ok=4
STYRENIX,ok:calls_listed=14:downloaded=14:text_ok=14
SUBROS,ok:calls_listed=13:downloaded=13:text_ok=13
SUDARSCHEM,ok:calls_listed=17:downloaded=17:text_ok=17
SUDEEPPHRM,ok:calls_listed=3:downloaded=3:text_ok=3
SUMICHEM,ok:calls_listed=8:downloaded=8:text_ok=8
SUNDARMFIN,no_concalls_listed
SUNPHARMA,ok:calls_listed=17:downloaded=17:text_ok=17
SUNTECK,ok:calls_listed=19:downloaded=19:text_ok=19
SUNTV,no_concalls_listed
SUPREMEIND,ok:calls_listed=16:downloaded=14:text_ok=14
SUPRIYA,ok:calls_listed=16:downloaded=16:text_ok=16
SURYAROSNI,ok:calls_listed=16:downloaded=16:text_ok=16
SUZLON,ok:calls_listed=16:downloaded=16:text_ok=16
SWANCORP,no_concalls_listed
SWIGGY,ok:calls_listed=8:downloaded=8:text_ok=8
SWSOLAR,ok:calls_listed=18:downloaded=17:text_ok=17
SYNGENE,ok:calls_listed=14:downloaded=13:text_ok=13
SYRMA,ok:calls_listed=15:downloaded=15:text_ok=15
TANLA,ok:calls_listed=18:downloaded=18:text_ok=18
TARC,ok:calls_listed=2:downloaded=2:text_ok=2
TARIL,ok:calls_listed=14:downloaded=14:text_ok=14
TATACAP,ok:calls_listed=3:downloaded=3:text_ok=3
TATACHEM,ok:calls_listed=16:downloaded=16:text_ok=16
TATACOMM,ok:calls_listed=12:downloaded=12:text_ok=12
TATACONSUM,ok:calls_listed=18:downloaded=18:text_ok=18
TATAELXSI,ok:calls_listed=19:downloaded=17:text_ok=17
TATAINVEST,no_concalls_listed
TATAPOWER,ok:calls_listed=17:downloaded=17:text_ok=17
TATASTEEL,ok:calls_listed=14:downloaded=14:text_ok=14
TATATECH,ok:calls_listed=11:downloaded=11:text_ok=11
TBOTEK,ok:calls_listed=9:downloaded=9:text_ok=9
TCS,ok:calls_listed=20:downloaded=19:text_ok=19
TDPOWERSYS,ok:calls_listed=16:downloaded=16:text_ok=16
TECHM,ok:calls_listed=17:downloaded=17:text_ok=17
TECHNOE,ok:calls_listed=15:downloaded=14:text_ok=14
TEGA,ok:calls_listed=17:downloaded=17:text_ok=17
TEJASNET,ok:calls_listed=17:downloaded=17:text_ok=17
TENNIND,ok:calls_listed=3:downloaded=3:text_ok=3
TEXRAIL,ok:calls_listed=17:downloaded=17:text_ok=17
THANGAMAYL,no_concalls_listed
THELEELA,ok:calls_listed=4:downloaded=4:text_ok=4
THERMAX,ok:calls_listed=16:downloaded=4:text_ok=4
THOMASCOOK,ok:calls_listed=16:downloaded=16:text_ok=16
THYROCARE,ok:calls_listed=17:downloaded=17:text_ok=17
TI,ok:calls_listed=12:downloaded=12:text_ok=12
TIINDIA,ok:calls_listed=13:downloaded=5:text_ok=5
TIMETECHNO,ok:calls_listed=16:downloaded=16:text_ok=16
TIMKEN,ok:calls_listed=15:downloaded=15:text_ok=15
TIPSMUSIC,ok:calls_listed=17:downloaded=17:text_ok=17
TITAGARH,ok:calls_listed=18:downloaded=18:text_ok=18
TITAN,ok:calls_listed=16:downloaded=16:text_ok=16
TMB,ok:calls_listed=15:downloaded=14:text_ok=14
TMCV,ok:calls_listed=3:downloaded=3:text_ok=3
TMPV,ok:calls_listed=18:downloaded=16:text_ok=16
TORNTPHARM,ok:calls_listed=12:downloaded=12:text_ok=12
TORNTPOWER,ok:calls_listed=16:downloaded=5:text_ok=5
TRANSRAILL,ok:calls_listed=6:downloaded=6:text_ok=6
TRAVELFOOD,ok:calls_listed=4:downloaded=4:text_ok=4
TRENT,no_concalls_listed
TRIDENT,no_recent_concalls
TRITURBINE,ok:calls_listed=16:downloaded=16:text_ok=16
TRIVENI,ok:calls_listed=16:downloaded=16:text_ok=16
TSFINV,no_concalls_listed
TTML,no_concalls_listed
TVSMOTOR,ok:calls_listed=16:downloaded=16:text_ok=16
TVSSCS,ok:calls_listed=12:downloaded=11:text_ok=11
UBL,ok:calls_listed=13:downloaded=13:text_ok=13
UCOBANK,ok:calls_listed=14:downloaded=14:text_ok=14
UJJIVANSFB,ok:calls_listed=18:downloaded=17:text_ok=17
ULTRACEMCO,ok:calls_listed=18:downloaded=17:text_ok=17
UNIONBANK,ok:calls_listed=17:downloaded=17:text_ok=17
UNITDSPR,ok:calls_listed=17:downloaded=1:text_ok=1
UNOMINDA,ok:calls_listed=16:downloaded=16:text_ok=16
UPL,ok:calls_listed=16:downloaded=16:text_ok=16
URBANCO,ok:calls_listed=4:downloaded=4:text_ok=4
USHAMART,ok:calls_listed=14:downloaded=12:text_ok=12
UTIAMC,ok:calls_listed=12:downloaded=12:text_ok=12
UTLSOLAR,ok:calls_listed=3:downloaded=3:text_ok=3
V2RETAIL,ok:calls_listed=9:downloaded=9:text_ok=9
VAIBHAVGBL,ok:calls_listed=16:downloaded=15:text_ok=15
VARROC,ok:calls_listed=19:downloaded=17:text_ok=17
VBL,ok:calls_listed=18:downloaded=18:text_ok=18
VEDL,ok:calls_listed=15:downloaded=15:text_ok=15
VGUARD,ok:calls_listed=17:downloaded=17:text_ok=17
VIJAYA,ok:calls_listed=16:downloaded=16:text_ok=16
VIKRAMSOLR,ok:calls_listed=4:downloaded=4:text_ok=4
VIPIND,ok:calls_listed=13:downloaded=13:text_ok=13
VIYASH,ok:calls_listed=17:downloaded=17:text_ok=17
VMART,ok:calls_listed=17:downloaded=17:text_ok=17
VMM,ok:calls_listed=7:downloaded=7:text_ok=7
VOLTAMP,no_concalls_listed
VOLTAS,ok:calls_listed=16:downloaded=16:text_ok=16
VTL,ok:calls_listed=16:downloaded=16:text_ok=16
WAAREEENER,ok:calls_listed=8:downloaded=8:text_ok=8
WAAREERTL,ok:calls_listed=13:downloaded=13:text_ok=13
WABAG,ok:calls_listed=17:downloaded=17:text_ok=17
WAKEFIT,ok:calls_listed=2:downloaded=2:text_ok=2
WEBELSOLAR,ok:calls_listed=2:downloaded=2:text_ok=2
WELCORP,ok:calls_listed=16:downloaded=16:text_ok=16
WELENT,ok:calls_listed=18:downloaded=16:text_ok=16
WELSPUNLIV,ok:calls_listed=14:downloaded=11:text_ok=11
WESTLIFE,ok:calls_listed=17:downloaded=17:text_ok=17
WEWORK,ok:calls_listed=5:downloaded=5:text_ok=5
WHIRLPOOL,ok:calls_listed=5:downloaded=5:text_ok=5
WIPRO,ok:calls_listed=19:downloaded=19:text_ok=19
WOCKPHARMA,ok:calls_listed=3:downloaded=3:text_ok=3
YATHARTH,ok:calls_listed=13:downloaded=13:text_ok=13
YESBANK,ok:calls_listed=16:downloaded=16:text_ok=16
ZAGGLE,ok:calls_listed=13:downloaded=13:text_ok=13
ZEEL,ok:calls_listed=16:downloaded=16:text_ok=16
ZENSARTECH,ok:calls_listed=15:downloaded=11:text_ok=11
ZENTEC,ok:calls_listed=15:downloaded=15:text_ok=15
ZFCVINDIA,ok:calls_listed=16:downloaded=16:text_ok=16
ZYDUSLIFE,ok:calls_listed=17:downloaded=17:text_ok=17
ZYDUSWELL,ok:calls_listed=16:downloaded=16:text_ok=16
ABCAPITAL,ok:calls_listed=12:downloaded=7:text_ok=7
JSWINFRA,ok:calls_listed=12:downloaded=1:text_ok=1
SAILIFE,ok:calls_listed=6:downloaded=2:text_ok=2
